From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm)
2018-01-08 05:00:00,2018-01-08 06:00:00,116.25,985.0,0.4,3.93,2.45,5.2,20.18,2.83,6.35,0.3,61.72,1.15,,,26.75,88.5,0.3,,94.0,18.2,10.2
2018-01-08 06:00:00,2018-01-08 07:00:00,104.5,985.0,0.6,3.88,2.57,5.28,17.77,2.7,6.83,0.3,62.97,1.1,,,28.83,88.0,0.3,,226.5,17.97,10.22
2018-01-08 07:00:00,2018-01-08 08:00:00,97.5,985.0,0.45,3.82,2.38,5.28,14.6,2.73,17.45,0.3,67.8,1.03,,,29.13,82.0,0.3,,113.75,18.42,15.4
2018-01-08 08:00:00,2018-01-08 09:00:00,103.25,985.0,0.38,3.75,2.32,5.33,15.0,2.54,42.17,0.33,69.73,1.0,,,28.9,72.0,0.48,,105.5,19.77,26.45
2018-01-08 09:00:00,2018-01-08 10:00:00,86.25,985.0,0.58,3.8,2.5,5.22,43.53,2.43,55.72,0.3,71.45,0.87,,,28.9,60.25,0.88,,68.75,21.67,38.67
2018-01-08 10:00:00,2018-01-08 11:00:00,74.25,985.0,0.6,3.35,2.27,5.28,41.83,2.29,84.8,0.3,72.02,0.83,,,27.05,44.25,0.63,,113.0,23.93,34.9
2018-01-08 11:00:00,2018-01-08 12:00:00,60.25,985.0,0.75,3.15,2.3,5.2,47.1,2.21,98.38,0.23,69.97,1.0,,,26.85,36.75,0.62,,115.5,25.68,
2018-01-08 12:00:00,2018-01-08 13:00:00,49.5,757.0,0.7,2.35,1.8,5.15,36.53,2.09,112.05,0.18,56.68,1.55,,,27.22,30.25,0.72,,122.25,26.88,
2018-01-08 13:00:00,2018-01-08 14:00:00,40.25,71.25,1.2,2.3,2.2,5.2,22.62,2.02,114.6,0.1,44.35,1.37,,,27.38,28.5,1.22,,116.0,27.05,
2018-01-08 14:00:00,2018-01-08 15:00:00,34.0,73.25,1.55,2.4,2.53,4.95,19.8,2.17,122.9,0.1,59.07,1.23,,,29.17,28.75,1.03,,132.75,27.53,
2018-01-08 15:00:00,2018-01-08 16:00:00,32.25,89.75,1.3,1.28,1.72,5.42,15.78,2.35,126.33,0.1,61.75,1.23,,,29.35,30.25,1.17,54.0,85.5,27.3,0.0
2018-01-08 16:00:00,2018-01-08 17:00:00,36.25,77.25,0.75,1.7,1.52,5.52,13.42,2.3,107.6,0.1,61.9,0.97,,,29.35,35.25,1.4,57.0,36.75,26.53,0.0
2018-01-08 17:00:00,2018-01-08 18:00:00,41.25,97.75,0.65,1.88,1.53,5.55,17.0,2.37,78.0,0.1,61.18,0.75,,,28.8,45.0,0.83,65.75,14.75,25.17,0.0
2018-01-08 18:00:00,2018-01-08 19:00:00,55.0,133.0,0.62,2.25,1.73,5.6,63.15,2.59,70.12,0.1,59.75,0.73,,,27.07,49.75,1.05,68.0,10.0,23.92,0.0
2018-01-08 19:00:00,2018-01-08 20:00:00,57.25,147.25,0.73,2.47,1.92,5.6,97.1,2.66,64.65,0.1,64.12,0.83,,,26.8,54.0,0.53,79.5,10.0,23.22,0.0
2018-01-08 20:00:00,2018-01-08 21:00:00,56.75,151.75,0.58,2.45,1.77,5.6,27.9,2.6,67.58,0.1,65.4,0.9,,,26.85,59.25,0.58,52.75,10.0,22.43,0.0
2018-01-08 21:00:00,2018-01-08 22:00:00,62.25,123.5,0.55,2.45,1.72,5.6,47.9,2.57,58.2,0.15,64.55,0.92,,,26.82,63.75,0.38,69.25,10.0,21.75,0.0
2018-01-08 22:00:00,2018-01-08 23:00:00,64.25,141.0,0.65,2.65,1.95,5.6,28.13,2.94,27.47,0.2,65.95,1.08,,,26.22,72.5,0.3,287.25,10.0,20.7,0.0
2018-01-08 23:00:00,2018-01-09 00:00:00,68.5,143.25,0.63,2.93,2.07,5.62,24.73,2.99,13.35,0.2,64.83,1.0,,,26.2,73.0,0.3,113.75,10.0,20.38,0.0
2018-01-09 00:00:00,2018-01-09 01:00:00,298.75,135.0,0.6,2.7,1.92,5.67,19.53,2.75,7.12,0.2,63.95,1.1,,,26.05,78.5,0.3,186.0,10.0,19.7,0.0
2018-01-09 01:00:00,2018-01-09 02:00:00,985.0,118.25,0.65,2.78,1.97,5.62,18.23,2.7,11.05,0.2,63.35,1.03,,,26.2,80.75,0.3,186.5,10.0,19.4,0.0
2018-01-09 02:00:00,2018-01-09 03:00:00,985.0,121.0,0.6,2.88,2.0,5.57,17.7,2.65,5.57,0.2,62.25,1.0,,,26.3,83.75,0.3,194.75,10.0,18.97,0.0
2018-01-09 03:00:00,2018-01-09 04:00:00,985.0,118.5,0.5,3.0,2.0,5.57,18.57,2.6,5.6,0.2,59.98,0.95,,,26.47,85.75,0.3,218.25,10.0,18.65,0.0
2018-01-09 04:00:00,2018-01-09 05:00:00,985.0,118.5,0.62,2.75,1.97,5.6,18.83,2.55,32.25,0.2,58.95,0.85,,,26.53,80.0,0.3,76.25,10.0,19.02,0.0
2018-01-09 05:00:00,2018-01-09 06:00:00,985.0,111.75,0.8,2.7,2.07,5.62,19.9,2.54,40.65,0.23,58.57,0.87,,,26.5,79.5,0.3,50.75,10.0,18.85,0.0
2018-01-09 06:00:00,2018-01-09 07:00:00,985.0,102.0,0.6,2.65,1.9,5.62,18.53,2.49,35.05,0.28,59.02,0.75,,,25.88,83.5,0.3,185.5,10.0,18.35,0.0
2018-01-09 07:00:00,2018-01-09 08:00:00,985.0,316.0,0.55,2.68,1.87,5.62,17.45,2.66,9.55,0.3,60.25,0.83,,,25.9,83.75,0.3,252.25,15.75,18.25,0.0
2018-01-09 08:00:00,2018-01-09 09:00:00,985.0,803.25,0.35,2.77,1.8,5.62,18.52,2.7,28.87,0.3,60.75,0.78,,,25.82,73.0,0.5,224.0,28.25,19.7,0.0
2018-01-09 09:00:00,2018-01-09 10:00:00,985.0,258.0,0.48,2.7,1.8,5.67,37.15,2.59,63.95,0.3,61.07,0.7,,,25.97,57.5,0.67,124.75,42.0,21.92,0.0
2018-01-09 10:00:00,2018-01-09 11:00:00,753.75,404.5,0.7,2.4,1.82,5.62,30.2,2.32,92.57,0.23,61.17,0.9,,,26.22,42.75,0.65,107.5,93.75,24.0,0.0
2018-01-09 11:00:00,2018-01-09 12:00:00,57.5,771.25,0.7,1.98,1.65,5.52,36.3,2.19,101.7,0.2,59.27,0.97,,,26.65,37.25,0.87,99.25,132.75,25.3,0.0
2018-01-09 12:00:00,2018-01-09 13:00:00,48.5,125.75,0.75,1.97,1.65,5.65,43.57,2.13,113.05,0.2,58.95,1.1,,,26.95,31.5,0.95,145.5,139.75,26.5,0.0
2018-01-09 13:00:00,2018-01-09 14:00:00,41.25,103.0,0.73,1.78,1.53,5.6,24.77,2.12,118.32,0.18,59.75,1.35,,,27.3,30.5,1.72,146.0,135.5,26.65,0.0
2018-01-09 14:00:00,2018-01-09 15:00:00,32.5,73.0,0.75,1.52,1.4,5.6,24.27,2.13,120.7,0.1,57.1,1.35,,,27.35,30.5,1.25,117.5,119.75,26.92,0.0
2018-01-09 15:00:00,2018-01-09 16:00:00,30.5,78.75,0.58,1.75,1.42,5.6,18.93,2.04,116.35,0.1,55.13,1.72,,,27.5,31.5,1.6,92.0,87.75,26.88,0.0
2018-01-09 16:00:00,2018-01-09 17:00:00,30.0,93.0,0.83,1.65,1.53,5.57,16.55,2.03,104.12,0.1,56.0,1.4,,,28.47,36.75,1.25,55.0,36.5,26.17,0.0
2018-01-09 17:00:00,2018-01-09 18:00:00,38.5,95.0,0.82,1.77,1.6,5.7,16.07,2.3,78.15,0.1,57.88,1.08,,,29.3,45.75,0.33,60.75,15.0,24.95,0.0
2018-01-09 18:00:00,2018-01-09 19:00:00,59.0,138.25,0.65,1.62,1.4,5.93,60.18,2.2,60.73,0.15,56.18,0.8,,,27.42,52.75,0.3,97.5,10.0,23.62,0.0
2018-01-09 19:00:00,2018-01-09 20:00:00,74.5,168.5,0.55,1.6,1.3,6.0,24.05,2.36,62.52,0.15,61.32,1.1,,,26.82,56.0,0.3,95.5,10.0,22.82,0.0
2018-01-09 20:00:00,2018-01-09 21:00:00,81.75,170.0,0.68,1.53,1.37,5.98,19.78,2.36,45.27,0.2,62.67,1.22,,,26.75,64.25,0.3,67.25,10.0,21.97,0.0
2018-01-09 21:00:00,2018-01-09 22:00:00,85.25,182.0,0.55,1.78,1.4,5.88,19.85,2.56,40.35,0.2,62.2,1.2,,,26.95,71.75,0.3,96.5,10.0,21.07,0.0
2018-01-09 22:00:00,2018-01-09 23:00:00,119.5,203.0,0.58,1.8,1.42,5.93,16.25,3.04,20.32,0.2,63.25,1.2,,,29.28,78.5,0.3,253.75,10.0,20.3,0.0
2018-01-09 23:00:00,2018-01-10 00:00:00,111.25,243.5,0.6,1.8,1.45,5.95,14.6,3.2,8.8,0.25,65.93,1.13,,,29.5,83.0,0.3,253.25,10.0,19.65,0.0
2018-01-10 00:00:00,2018-01-10 01:00:00,127.0,231.25,0.75,1.85,1.6,5.93,13.8,2.9,10.38,0.3,67.1,1.1,,,29.47,83.25,0.3,119.5,10.0,19.47,0.0
2018-01-10 01:00:00,2018-01-10 02:00:00,96.5,151.75,0.7,1.82,1.55,5.98,13.6,2.63,18.75,0.3,67.48,1.0,,,29.4,82.5,0.3,220.75,10.0,19.18,0.0
2018-01-10 02:00:00,2018-01-10 03:00:00,84.25,138.5,0.73,1.7,1.47,5.95,16.05,2.69,35.4,0.3,66.07,0.75,,,27.12,80.5,0.3,174.25,10.0,19.0,0.0
2018-01-10 03:00:00,2018-01-10 04:00:00,84.75,143.25,0.53,1.9,1.45,5.98,16.67,2.92,6.4,0.2,61.6,1.28,,,26.65,84.5,0.3,238.5,10.0,18.55,0.0
2018-01-10 04:00:00,2018-01-10 05:00:00,98.75,205.0,0.68,1.85,1.53,5.93,17.3,2.95,6.25,0.2,58.65,1.35,,,26.68,89.75,0.3,271.0,10.0,17.93,0.0
2018-01-10 05:00:00,2018-01-10 06:00:00,85.5,158.0,0.58,1.85,1.42,5.98,16.97,2.75,7.58,0.2,56.2,1.1,,,26.9,92.75,0.3,176.0,10.0,17.6,0.0
2018-01-10 06:00:00,2018-01-10 07:00:00,75.5,120.0,0.73,1.92,1.6,5.88,15.4,2.87,7.0,0.2,57.52,0.92,,,29.4,94.5,0.3,87.75,10.0,17.42,0.0
2018-01-10 07:00:00,2018-01-10 08:00:00,81.0,162.5,0.62,1.97,1.55,5.88,13.1,2.97,8.85,0.2,62.98,1.05,,,29.7,92.0,0.3,122.5,15.75,17.5,0.0
2018-01-10 08:00:00,2018-01-10 09:00:00,91.0,235.75,0.48,1.95,1.42,5.9,14.02,2.59,33.35,0.25,64.98,1.2,,,29.47,78.25,0.63,86.0,27.0,19.2,0.0
2018-01-10 09:00:00,2018-01-10 10:00:00,84.25,181.75,0.58,1.77,1.42,5.98,54.75,2.33,48.38,0.23,66.2,0.95,,,29.3,63.75,1.12,65.0,39.5,21.28,0.0
2018-01-10 10:00:00,2018-01-10 11:00:00,77.5,174.25,0.53,1.65,1.25,5.95,86.9,2.35,70.7,0.2,66.45,0.68,,,27.15,49.0,1.4,78.0,98.25,23.28,0.0
2018-01-10 11:00:00,2018-01-10 12:00:00,57.0,134.75,0.7,2.17,1.73,5.47,31.9,2.27,97.62,0.2,63.45,0.95,,,26.85,33.0,1.8,90.25,146.25,24.97,0.0
2018-01-10 12:00:00,2018-01-10 13:00:00,35.0,97.75,0.5,2.6,1.83,5.23,28.43,2.15,110.62,0.1,51.68,0.78,,,27.17,27.5,1.88,98.75,152.5,25.7,0.0
2018-01-10 13:00:00,2018-01-10 14:00:00,32.25,75.5,0.68,2.2,1.7,5.22,25.08,2.12,119.48,0.1,52.28,0.87,,,27.38,25.5,1.75,113.25,147.0,26.3,0.0
2018-01-10 14:00:00,2018-01-10 15:00:00,30.25,66.0,0.75,2.55,1.95,5.2,24.6,2.23,120.6,0.1,52.03,0.75,,,29.5,25.75,1.82,70.0,130.25,26.47,0.0
2018-01-10 15:00:00,2018-01-10 16:00:00,21.25,68.0,0.78,2.65,2.02,5.22,18.78,2.38,116.0,0.1,57.83,0.9,,,29.42,23.75,1.8,72.5,99.25,26.68,0.0
2018-01-10 16:00:00,2018-01-10 17:00:00,20.0,70.0,0.58,2.9,1.97,5.22,14.77,2.38,101.75,0.1,61.83,1.0,,,29.43,24.5,1.13,64.75,38.5,26.15,0.0
2018-01-10 17:00:00,2018-01-10 18:00:00,27.25,96.5,0.48,3.27,2.12,5.2,31.53,2.58,81.05,0.1,65.45,1.03,,,29.82,34.0,0.4,73.5,14.25,24.97,0.0
2018-01-10 18:00:00,2018-01-10 19:00:00,42.25,140.75,0.48,3.75,2.38,5.17,69.1,2.57,59.85,0.1,67.27,1.13,,,27.8,39.25,0.3,86.75,10.0,23.5,0.0
2018-01-10 19:00:00,2018-01-10 20:00:00,48.75,162.25,0.5,3.57,2.3,5.3,23.65,2.75,44.45,0.1,66.07,1.05,,,26.85,45.25,0.3,82.75,10.0,22.5,0.0
2018-01-10 20:00:00,2018-01-10 21:00:00,58.25,171.0,0.78,3.67,2.57,5.25,21.45,2.97,24.18,0.1,64.45,1.32,,,26.8,55.0,0.3,97.75,10.0,21.48,0.0
2018-01-10 21:00:00,2018-01-10 22:00:00,99.25,285.0,0.8,3.65,2.6,5.28,23.53,3.7,8.62,0.2,62.55,1.53,,,27.0,64.75,0.3,203.75,10.0,20.65,0.0
2018-01-10 22:00:00,2018-01-10 23:00:00,126.25,329.75,0.73,3.85,2.62,5.22,20.32,3.62,8.92,0.25,62.82,1.35,,,29.15,69.0,0.3,265.75,10.0,20.18,0.0
2018-01-10 23:00:00,2018-01-11 00:00:00,117.5,303.75,0.73,3.75,2.55,5.22,17.47,3.37,9.17,0.3,65.73,1.2,,,29.3,73.0,0.3,232.0,10.0,19.77,0.0
2018-01-11 00:00:00,2018-01-11 01:00:00,124.5,297.0,0.7,3.68,2.55,5.25,16.55,3.14,8.52,0.3,67.45,1.13,,,29.27,72.75,0.3,339.0,10.0,19.45,0.0
2018-01-11 01:00:00,2018-01-11 02:00:00,122.0,266.25,0.65,3.88,2.58,5.2,16.1,2.93,7.85,0.3,68.03,1.0,,,29.28,76.25,0.3,299.0,10.0,19.2,0.0
2018-01-11 02:00:00,2018-01-11 03:00:00,116.5,262.0,0.65,3.8,2.55,5.25,17.9,2.95,7.47,0.3,65.65,0.95,,,27.15,79.25,0.3,268.75,10.0,18.87,0.0
2018-01-11 03:00:00,2018-01-11 04:00:00,105.75,202.0,0.7,3.78,2.55,5.22,14.7,2.82,6.45,0.3,60.88,0.78,,,26.7,82.5,0.3,256.25,10.0,18.65,0.0
2018-01-11 04:00:00,2018-01-11 05:00:00,94.75,194.0,0.6,3.65,2.43,5.22,17.03,2.75,6.35,0.3,57.45,0.8,,,26.65,85.25,0.3,206.25,10.0,18.37,0.0
2018-01-11 05:00:00,2018-01-11 06:00:00,91.75,171.0,0.55,3.85,2.5,5.2,19.0,2.72,6.6,0.3,55.07,1.0,,,26.88,87.25,0.3,268.25,10.0,18.08,0.0
2018-01-11 06:00:00,2018-01-11 07:00:00,95.5,183.5,0.8,3.73,2.6,5.3,16.98,2.9,6.9,0.3,57.0,0.97,,,29.1,88.75,0.3,203.25,10.0,17.9,0.0
2018-01-11 07:00:00,2018-01-11 08:00:00,107.0,227.5,0.75,3.62,2.52,5.3,16.3,3.11,8.3,0.3,61.8,1.2,,,29.4,87.25,0.3,120.5,15.5,18.15,0.0
2018-01-11 08:00:00,2018-01-11 09:00:00,125.75,261.5,0.65,3.83,2.52,5.28,15.08,3.03,15.57,0.3,64.85,2.05,,,29.25,75.75,0.3,180.5,26.75,19.72,0.0
2018-01-11 09:00:00,2018-01-11 10:00:00,123.5,231.0,0.6,3.83,2.55,5.25,17.83,3.1,62.8,0.38,66.67,1.6,,,29.28,58.25,0.48,69.75,39.0,22.25,0.0
2018-01-11 10:00:00,2018-01-11 11:00:00,121.25,225.75,0.7,3.53,2.45,5.28,21.7,2.29,95.27,0.4,67.8,1.3,,,27.12,41.25,0.6,66.5,96.5,24.28,0.0
2018-01-11 11:00:00,2018-01-11 12:00:00,61.67,123.67,0.72,3.15,2.28,5.2,19.1,2.35,105.75,0.3,66.23,1.1,,,26.9,29.25,0.63,116.25,144.25,26.08,0.0
2018-01-11 12:00:00,2018-01-11 13:00:00,38.67,88.67,0.67,2.97,2.07,5.23,20.83,2.32,121.97,0.2,63.47,1.0,,,27.03,26.67,0.73,234.0,147.0,27.3,0.0
2018-01-11 13:00:00,2018-01-11 14:00:00,46.0,121.5,0.75,2.67,2.05,5.25,22.55,2.41,162.48,0.2,62.65,0.85,,,27.58,28.5,0.65,216.0,133.75,27.95,0.0
2018-01-11 14:00:00,2018-01-11 15:00:00,53.5,142.75,0.88,2.22,1.9,5.3,17.95,2.54,163.08,0.2,63.97,0.8,,,29.7,27.25,0.95,130.5,123.75,27.97,0.0
2018-01-11 15:00:00,2018-01-11 16:00:00,41.0,125.0,0.85,1.77,1.62,5.22,17.1,2.57,150.55,0.2,61.25,1.03,,,29.55,27.5,1.0,118.75,93.5,27.92,0.0
2018-01-11 16:00:00,2018-01-11 17:00:00,41.5,136.75,0.9,2.15,1.85,5.2,16.67,2.47,105.62,0.13,47.8,1.68,,,29.58,30.25,1.38,107.0,39.0,27.2,0.0
2018-01-11 17:00:00,2018-01-11 18:00:00,37.0,136.5,0.8,2.5,2.0,5.28,16.62,2.6,68.82,0.15,5.83,3.85,,,29.52,37.5,0.35,88.25,14.75,25.83,0.0
2018-01-11 18:00:00,2018-01-11 19:00:00,50.5,151.75,0.83,3.38,2.45,5.28,20.1,2.66,43.1,0.1,3.45,1.52,,,27.7,47.25,0.3,79.75,10.0,24.1,0.0
2018-01-11 19:00:00,2018-01-11 20:00:00,68.0,195.75,0.52,3.57,2.32,5.28,17.3,2.93,38.8,0.18,3.28,1.08,,,26.87,49.5,0.3,79.25,10.0,23.5,0.0
2018-01-11 20:00:00,2018-01-11 21:00:00,91.75,249.25,0.65,3.72,2.52,5.25,20.35,3.79,19.3,0.23,3.45,0.53,,,26.87,58.75,0.3,150.5,10.0,22.42,0.0
2018-01-11 21:00:00,2018-01-11 22:00:00,132.0,377.25,0.4,3.85,2.4,5.2,23.12,4.12,9.35,0.4,4.75,1.35,,,27.2,61.0,0.3,136.0,10.0,21.87,0.0
2018-01-11 22:00:00,2018-01-11 23:00:00,138.0,317.0,0.6,3.8,2.5,5.2,19.3,3.33,13.38,0.38,4.1,1.35,,,29.35,60.0,0.3,170.0,10.0,21.57,0.0
2018-01-11 23:00:00,2018-01-12 00:00:00,118.25,248.75,0.67,3.72,2.52,5.2,17.57,3.65,9.83,0.33,5.48,2.63,,,29.35,69.5,0.3,225.5,10.0,20.88,0.0
2018-01-12 00:00:00,2018-01-12 01:00:00,133.0,350.33,0.72,3.67,2.52,5.22,15.33,3.04,8.2,0.3,4.15,1.38,,,29.3,76.75,0.3,239.25,10.0,20.3,0.0
2018-01-12 01:00:00,2018-01-12 02:00:00,121.75,290.25,0.55,3.75,2.48,5.3,15.08,2.89,8.33,0.28,3.07,0.48,,,29.4,77.75,0.3,232.75,10.0,20.03,0.0
2018-01-12 02:00:00,2018-01-12 03:00:00,121.75,246.0,0.67,3.75,2.5,5.25,15.22,3.05,6.83,0.23,2.82,0.15,,,27.15,80.0,0.3,291.25,10.0,19.78,0.0
2018-01-12 03:00:00,2018-01-12 04:00:00,95.5,169.5,0.53,3.85,2.48,5.22,15.1,2.94,6.9,0.2,2.48,0.18,,,26.65,80.75,0.3,205.75,10.0,19.55,0.0
2018-01-12 04:00:00,2018-01-12 05:00:00,91.0,154.75,0.45,3.75,2.38,5.33,15.1,2.96,6.73,0.2,2.4,0.3,,,26.72,81.5,0.3,199.25,10.0,19.35,0.0
2018-01-12 05:00:00,2018-01-12 06:00:00,89.75,150.0,0.6,3.75,2.48,5.25,15.72,2.95,6.17,0.23,2.27,0.95,,,27.08,84.5,0.3,283.0,10.0,18.97,0.0
2018-01-12 06:00:00,2018-01-12 07:00:00,87.0,160.25,0.9,3.62,2.62,5.28,14.93,3.08,6.4,0.2,2.3,0.62,,,29.25,87.25,0.3,180.5,10.0,18.68,0.0
2018-01-12 07:00:00,2018-01-12 08:00:00,102.75,221.75,0.68,3.65,2.48,5.35,12.3,3.2,8.78,0.25,2.75,0.9,,,29.3,86.25,0.3,179.5,16.0,18.8,0.0
2018-01-12 08:00:00,2018-01-12 09:00:00,137.5,285.25,0.5,3.65,2.38,5.25,12.78,3.02,19.4,0.35,2.7,0.62,,,29.15,66.25,0.38,129.5,27.0,20.8,0.0
2018-01-12 09:00:00,2018-01-12 10:00:00,116.75,262.0,0.67,3.65,2.5,5.25,26.23,2.51,59.47,0.28,2.62,0.35,,,29.25,47.5,1.43,53.25,38.25,23.3,0.0
2018-01-12 10:00:00,2018-01-12 11:00:00,79.0,190.75,0.6,3.52,2.35,5.28,19.97,2.15,91.65,0.1,2.58,0.47,,,27.25,38.25,1.8,55.5,91.75,24.9,0.0
2018-01-12 11:00:00,2018-01-12 12:00:00,54.5,130.0,0.5,3.45,2.28,5.2,29.2,2.3,104.6,0.1,2.25,1.77,,,26.9,30.0,1.57,104.5,138.25,26.25,0.0
2018-01-12 12:00:00,2018-01-12 13:00:00,41.75,100.0,0.88,3.2,2.38,5.22,17.83,2.1,109.83,0.1,2.22,1.95,,,27.1,26.75,1.65,98.0,145.25,27.03,0.0
2018-01-12 13:00:00,2018-01-12 14:00:00,32.5,89.0,0.78,3.15,2.27,5.2,18.15,2.02,112.38,0.03,2.28,1.62,,,27.65,24.0,1.7,98.25,139.5,27.55,0.0
2018-01-12 14:00:00,2018-01-12 15:00:00,24.0,79.5,0.78,2.9,2.18,5.2,12.78,2.23,107.65,0.0,2.27,1.67,,,29.47,21.25,1.62,74.25,124.0,27.9,0.0
2018-01-12 15:00:00,2018-01-12 16:00:00,22.25,69.75,0.67,2.57,1.92,5.25,9.48,2.46,103.23,0.03,2.05,1.73,,,29.65,24.0,2.02,54.75,91.25,27.65,0.0
2018-01-12 16:00:00,2018-01-12 17:00:00,26.75,76.0,0.68,2.77,2.03,5.25,11.18,2.5,96.62,0.03,1.75,0.8,,,29.53,28.5,1.2,68.5,39.25,27.1,0.0
2018-01-12 17:00:00,2018-01-12 18:00:00,33.75,97.25,0.85,2.93,2.2,5.22,14.05,2.66,78.0,0.03,2.02,0.33,,,29.45,35.75,0.55,82.25,15.0,25.92,0.0
2018-01-12 18:00:00,2018-01-12 19:00:00,55.0,148.0,0.6,3.47,2.32,5.2,22.47,2.87,47.4,0.13,2.95,0.72,,,27.45,41.5,0.3,76.25,10.0,24.7,0.0
2018-01-12 19:00:00,2018-01-12 20:00:00,74.75,218.0,0.53,3.65,2.4,5.2,18.95,2.99,27.18,0.13,3.72,1.52,,,26.87,51.0,0.3,58.5,10.0,23.5,0.0
2018-01-12 20:00:00,2018-01-12 21:00:00,75.75,254.5,0.48,3.83,2.45,5.2,15.52,3.21,19.82,0.13,3.35,1.0,,,26.8,60.5,0.3,213.75,10.0,22.55,0.0
2018-01-12 21:00:00,2018-01-12 22:00:00,103.5,375.0,0.73,3.7,2.55,5.2,19.33,3.95,8.9,0.28,2.85,0.9,,,27.1,67.5,0.3,216.75,10.0,21.85,0.0
2018-01-12 22:00:00,2018-01-12 23:00:00,139.0,398.75,0.82,3.68,2.62,5.3,15.23,3.45,8.75,0.33,2.82,0.63,,,29.35,71.0,0.3,222.75,10.0,21.5,0.0
2018-01-12 23:00:00,2018-01-13 00:00:00,128.5,314.25,0.68,3.75,2.55,5.2,14.03,3.63,9.72,0.28,2.7,0.55,,,29.47,74.25,0.3,108.75,10.0,21.15,0.0
2018-01-13 00:00:00,2018-01-13 01:00:00,130.67,328.0,0.43,3.85,2.4,5.22,14.9,3.01,7.93,0.3,2.47,1.25,,,29.33,77.25,0.3,90.25,10.0,20.7,0.0
2018-01-13 01:00:00,2018-01-13 02:00:00,112.0,215.0,0.63,3.75,2.5,5.22,16.7,3.02,8.13,0.3,2.52,1.3,,,29.42,79.25,0.3,160.0,10.0,20.53,0.0
2018-01-13 02:00:00,2018-01-13 03:00:00,128.0,238.5,0.58,3.72,2.43,5.2,18.82,3.31,8.97,0.3,4.55,2.35,,,27.12,80.5,0.3,212.75,10.0,20.32,0.0
2018-01-13 03:00:00,2018-01-13 04:00:00,131.5,254.75,0.55,3.93,2.55,5.2,17.4,2.96,7.15,0.33,3.93,1.65,,,26.63,82.75,0.3,120.0,10.0,20.05,0.0
2018-01-13 04:00:00,2018-01-13 05:00:00,103.75,213.5,0.6,3.8,2.5,5.25,17.03,2.86,7.0,0.28,3.1,1.07,,,26.65,80.75,0.3,91.75,10.0,20.03,0.0
2018-01-13 05:00:00,2018-01-13 06:00:00,96.75,170.75,0.7,3.8,2.6,5.22,18.33,2.74,6.38,0.2,3.92,1.7,,,27.05,81.75,0.3,190.0,10.0,19.87,0.0
2018-01-13 06:00:00,2018-01-13 07:00:00,93.75,162.25,0.6,3.88,2.55,5.2,16.42,3.03,6.8,0.23,4.27,2.12,,,29.53,83.25,0.3,200.5,10.0,19.78,0.0
2018-01-13 07:00:00,2018-01-13 08:00:00,93.75,170.75,0.6,3.9,2.55,5.22,15.23,3.09,8.3,0.3,4.15,2.2,,,29.5,84.5,0.3,162.75,15.75,19.65,0.0
2018-01-13 08:00:00,2018-01-13 09:00:00,111.25,205.0,0.65,3.77,2.52,5.25,17.45,2.77,16.03,0.3,2.43,0.9,,,29.37,68.5,0.3,219.75,29.0,21.35,0.0
2018-01-13 09:00:00,2018-01-13 10:00:00,102.75,196.0,0.8,3.57,2.57,5.28,42.78,2.75,30.05,0.2,3.62,1.53,,,29.5,57.75,0.35,154.75,45.0,22.97,0.0
2018-01-13 10:00:00,2018-01-13 11:00:00,113.0,273.25,0.73,3.5,2.43,5.3,69.57,3.0,56.63,0.23,3.45,1.18,,,27.28,45.75,0.35,234.0,77.75,25.42,0.0
2018-01-13 11:00:00,2018-01-13 12:00:00,151.0,416.0,0.75,3.68,2.57,5.25,109.55,2.8,63.73,0.33,3.62,1.03,,,26.88,45.0,0.45,265.25,97.0,26.82,0.0
2018-01-13 12:00:00,2018-01-13 13:00:00,154.25,442.75,0.65,3.6,2.45,5.28,94.6,2.22,88.15,0.25,3.95,1.98,,,27.15,35.5,0.45,229.5,119.0,28.18,0.0
2018-01-13 13:00:00,2018-01-13 14:00:00,107.25,317.0,0.62,3.38,2.28,5.2,59.93,1.99,114.45,0.15,3.6,2.02,,,27.75,32.0,0.97,205.75,117.25,28.6,0.0
2018-01-13 14:00:00,2018-01-13 15:00:00,63.0,179.25,0.7,3.0,2.15,5.22,34.47,2.3,107.75,0.08,2.32,1.92,,,29.57,29.75,1.8,104.75,97.75,28.68,0.0
2018-01-13 15:00:00,2018-01-13 16:00:00,39.0,92.75,0.6,2.98,2.05,5.22,18.33,2.79,100.33,0.05,2.25,1.73,,,29.93,31.75,1.72,53.75,74.5,28.4,0.0
2018-01-13 16:00:00,2018-01-13 17:00:00,47.25,126.75,0.58,3.1,2.12,5.2,53.25,2.8,92.25,0.03,1.67,2.35,,,29.63,36.5,0.88,61.5,33.0,27.62,0.0
