From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2020-04-28 00:00:00,2020-04-28 01:00:00,6.0,32.23,5.72,0.39,5.42,3.1,8.62,0.3,18.42,0.05,,0.18,0.07,,81.77,0.48,201.36,,,,26.48,
2020-04-28 01:00:00,2020-04-28 02:00:00,6.0,30.22,6.78,,6.27,2.66,9.03,0.3,22.5,0.0,,0.05,0.17,,81.67,0.57,197.69,,,,26.48,
2020-04-28 02:00:00,2020-04-28 03:00:00,5.16,31.78,6.03,0.53,6.2,1.59,8.03,0.21,23.23,0.08,,0.05,,,82.21,0.4,184.91,,,,26.2,
2020-04-28 03:00:00,2020-04-28 04:00:00,15.1,35.55,6.16,0.72,6.8,4.03,8.61,0.2,20.86,0.05,,0.02,,,82.89,0.35,173.44,,,,25.88,
2020-04-28 04:00:00,2020-04-28 05:00:00,13.06,46.22,6.24,3.22,9.45,4.3,8.82,0.19,19.86,0.07,,0.08,,,83.69,0.33,183.4,,,,25.74,
2020-04-28 05:00:00,2020-04-28 06:00:00,9.0,39.0,5.82,2.45,8.27,4.03,8.88,0.23,16.72,0.04,,0.02,0.05,,85.59,0.45,132.71,,,,25.36,
2020-04-28 06:00:00,2020-04-28 07:00:00,10.68,39.0,7.04,5.86,12.9,5.32,9.98,0.36,11.75,0.16,,,0.36,,86.33,0.46,138.95,6.3,,,25.23,
2020-04-28 07:00:00,2020-04-28 08:00:00,11.84,37.22,7.29,5.21,12.49,4.61,9.49,0.38,17.73,0.0,,0.26,0.19,,80.97,0.55,130.11,79.34,,,26.83,
2020-04-28 08:00:00,2020-04-28 09:00:00,9.47,41.46,7.07,3.9,10.97,3.31,9.21,0.4,20.72,0.06,,0.05,0.16,,76.24,0.67,160.68,157.97,,,28.12,
2020-04-28 09:00:00,2020-04-28 10:00:00,9.0,47.96,9.54,4.37,13.91,3.07,9.05,0.43,33.86,0.2,,0.12,0.24,,67.15,0.8,197.86,103.01,,,30.04,
2020-04-28 10:00:00,2020-04-28 11:00:00,10.0,52.55,7.05,3.12,10.17,2.16,7.86,0.26,35.56,0.15,,0.17,0.2,,62.83,1.19,222.87,457.3,,,31.76,
2020-04-28 11:00:00,2020-04-28 12:00:00,17.57,62.78,6.32,1.15,7.47,4.25,8.54,0.23,32.45,0.13,,0.13,,,68.6,1.29,239.09,659.44,,,31.34,
2020-04-28 12:00:00,2020-04-28 13:00:00,16.47,61.33,6.09,1.89,7.98,5.35,9.34,0.27,25.39,0.19,,0.01,0.1,,70.12,1.13,229.06,696.08,,,31.47,
2020-04-28 13:00:00,2020-04-28 14:00:00,14.32,50.33,6.45,0.81,7.26,5.94,10.67,0.21,26.16,0.19,,0.12,0.1,,72.18,1.61,248.45,671.88,,,30.92,
2020-04-28 14:00:00,2020-04-28 15:00:00,14.79,54.96,6.32,0.2,6.24,7.33,12.18,0.25,28.79,0.26,,0.13,0.12,,73.5,1.88,250.04,605.78,,,30.71,
2020-04-28 15:00:00,2020-04-28 16:00:00,9.0,60.45,6.83,0.25,6.75,7.44,12.94,0.36,28.64,0.18,,0.22,0.24,,71.65,1.7,235.63,443.25,,,31.03,
2020-04-28 16:00:00,2020-04-28 17:00:00,14.03,61.0,5.79,0.92,6.7,3.92,11.67,0.35,28.84,0.19,,0.12,0.09,,71.43,1.81,254.47,307.72,,,30.66,
2020-04-28 17:00:00,2020-04-28 18:00:00,14.16,68.11,6.18,1.81,8.0,2.72,11.5,0.36,35.22,0.13,,0.11,0.14,,74.6,1.52,250.13,88.36,,,29.83,
2020-04-28 18:00:00,2020-04-28 19:00:00,18.21,62.8,5.69,1.93,7.62,2.01,10.42,0.33,42.95,0.14,,0.08,,,79.65,1.36,255.27,15.18,,,28.7,
2020-04-28 19:00:00,2020-04-28 20:00:00,26.1,67.11,5.79,8.02,13.8,2.86,9.37,0.52,42.78,0.27,,0.09,,,81.69,0.99,233.49,,,,28.22,
2020-04-28 20:00:00,2020-04-28 21:00:00,39.0,84.89,6.07,2.33,8.41,3.8,9.93,0.34,46.47,0.29,,0.1,0.23,,83.3,0.92,212.33,,,,28.08,
2020-04-28 21:00:00,2020-04-28 22:00:00,28.92,80.78,5.96,1.93,7.89,3.48,11.37,0.29,40.99,0.18,,0.04,0.06,,84.16,0.85,184.31,,,,27.86,
2020-04-28 22:00:00,2020-04-28 23:00:00,20.27,79.11,6.15,0.83,6.97,3.97,13.43,0.3,32.83,0.23,,0.05,0.3,,84.91,0.89,229.49,,,,27.75,
2020-04-28 23:00:00,2020-04-29 00:00:00,10.58,70.11,5.6,0.49,6.09,4.41,13.19,0.35,25.66,0.22,,0.05,0.08,,84.27,0.69,207.22,,,,27.69,
2020-04-29 00:00:00,2020-04-29 01:00:00,11.36,56.28,5.34,0.21,5.45,2.85,10.44,0.35,22.76,0.16,,0.06,0.16,,82.95,0.58,233.32,,,,27.51,
2020-04-29 01:00:00,2020-04-29 02:00:00,11.0,50.45,5.26,0.39,5.29,1.82,9.34,0.34,20.71,0.17,,0.09,0.23,,83.6,0.43,206.53,,,,27.14,
2020-04-29 02:00:00,2020-04-29 03:00:00,15.21,56.22,5.63,0.34,5.83,1.25,8.44,0.3,18.02,0.08,,0.04,0.14,,83.41,0.39,209.18,,,,26.92,
2020-04-29 03:00:00,2020-04-29 04:00:00,18.52,50.8,5.87,2.07,7.95,,7.8,0.26,13.24,0.09,,0.11,0.29,,84.68,0.28,137.35,,,,26.24,
2020-04-29 04:00:00,2020-04-29 05:00:00,17.32,69.5,6.45,3.66,10.11,0.44,9.06,0.32,8.55,0.03,,,0.19,,86.44,0.31,123.99,,,,26.02,
2020-04-29 05:00:00,2020-04-29 06:00:00,22.52,65.19,7.75,9.26,17.01,0.95,9.07,0.35,5.66,0.04,,,0.46,,86.9,0.3,106.39,,,,25.94,
2020-04-29 06:00:00,2020-04-29 07:00:00,18.93,66.67,8.39,8.04,16.43,1.25,9.64,0.44,5.31,0.21,,0.3,0.61,,88.37,0.28,137.56,11.5,,,26.2,
2020-04-29 07:00:00,2020-04-29 08:00:00,15.47,79.46,7.41,2.52,9.92,2.69,10.02,0.4,9.0,0.22,,0.21,0.77,,82.8,0.56,170.57,82.98,,,28.25,
2020-04-29 08:00:00,2020-04-29 09:00:00,13.32,57.0,6.7,0.38,6.42,2.13,9.34,0.35,11.37,0.08,,0.17,0.26,,76.81,0.75,178.46,160.57,,,29.24,
2020-04-29 09:00:00,2020-04-29 10:00:00,12.16,48.67,6.07,0.22,6.16,1.37,9.12,0.33,16.21,0.1,,0.06,,,71.4,0.91,204.38,134.35,,,30.54,
2020-04-29 10:00:00,2020-04-29 11:00:00,13.37,48.78,6.05,0.27,6.11,0.72,8.85,0.33,16.95,0.04,,,,,69.22,0.96,213.78,186.25,,,31.12,
2020-04-29 11:00:00,2020-04-29 12:00:00,14.84,53.45,6.85,,6.31,0.06,7.88,0.23,19.32,0.12,,0.12,0.06,,70.54,1.12,207.24,662.29,,,31.01,
2020-04-29 12:00:00,2020-04-29 13:00:00,20.05,54.0,7.34,0.72,8.06,0.38,9.1,0.25,22.05,0.05,,,0.07,,71.1,1.23,227.5,687.08,,,31.28,
2020-04-29 13:00:00,2020-04-29 14:00:00,19.32,56.67,6.96,0.28,7.1,0.57,11.32,0.23,20.57,0.08,,0.05,0.15,,70.35,1.12,224.09,661.63,,,31.63,
2020-04-29 14:00:00,2020-04-29 15:00:00,19.84,62.33,6.6,0.38,6.99,1.01,11.63,0.23,23.8,0.08,,0.32,0.24,,69.01,1.32,246.45,578.69,,,31.73,
2020-04-29 15:00:00,2020-04-29 16:00:00,15.87,59.91,6.76,0.76,6.66,2.82,12.58,0.33,22.47,0.0,,0.05,0.07,,68.71,1.44,243.49,495.23,,,31.74,
2020-04-29 16:00:00,2020-04-29 17:00:00,12.32,65.22,5.76,0.32,6.08,2.14,9.93,0.35,24.35,0.13,,0.19,,,70.56,1.26,248.94,285.94,,,31.4,
2020-04-29 17:00:00,2020-04-29 18:00:00,15.37,66.89,5.48,0.1,5.43,1.03,9.17,0.34,25.43,0.05,,0.07,0.12,,72.53,0.89,228.68,94.0,,,30.67,
2020-04-29 18:00:00,2020-04-29 19:00:00,19.37,62.57,5.13,0.56,5.09,0.62,8.99,0.34,24.49,0.07,,0.15,0.27,,78.0,0.68,193.31,14.89,,,29.01,
2020-04-29 19:00:00,2020-04-29 20:00:00,18.32,63.78,4.86,1.07,5.94,0.17,7.52,0.25,32.13,0.02,,0.14,0.18,,80.46,0.7,172.17,,,,28.28,
2020-04-29 20:00:00,2020-04-29 21:00:00,20.73,81.89,5.41,1.43,6.85,0.26,8.52,0.25,33.91,0.02,,0.15,0.46,,81.83,0.76,160.94,,,,28.23,
2020-04-29 21:00:00,2020-04-29 22:00:00,21.16,78.11,5.5,0.31,5.8,0.23,8.72,0.23,36.82,0.04,,0.07,0.13,,82.55,0.65,150.34,,,,28.14,
2020-04-29 22:00:00,2020-04-29 23:00:00,18.47,69.89,5.71,0.07,5.6,0.82,10.65,0.23,34.17,0.1,,0.18,0.28,,83.18,0.62,167.1,,,,27.9,
2020-04-29 23:00:00,2020-04-30 00:00:00,17.16,71.67,6.03,0.17,5.94,2.14,11.88,0.29,31.58,0.21,,0.11,0.28,,83.28,0.64,171.09,,,,27.96,
2020-04-30 00:00:00,2020-04-30 01:00:00,11.11,53.33,5.62,,4.65,1.85,10.54,0.3,25.66,0.29,,0.04,0.22,,84.04,0.52,182.63,,,,27.69,
2020-04-30 01:00:00,2020-04-30 02:00:00,10.68,51.0,5.41,0.03,5.0,0.95,9.65,0.31,21.12,0.15,,0.16,0.17,,84.51,0.52,172.41,,,,27.57,
2020-04-30 02:00:00,2020-04-30 03:00:00,13.53,45.67,5.62,0.01,5.18,0.49,8.94,0.3,17.3,0.05,,0.07,0.18,,84.65,0.45,206.8,,,,27.31,
2020-04-30 03:00:00,2020-04-30 04:00:00,13.16,44.11,5.45,0.18,5.34,0.13,7.66,0.22,18.54,0.03,,0.08,,,85.58,0.37,169.61,,,,26.94,
2020-04-30 04:00:00,2020-04-30 05:00:00,14.68,63.55,5.57,0.67,6.23,,8.85,0.22,18.09,0.01,,0.06,0.46,,85.82,0.38,149.55,,,,26.71,
2020-04-30 05:00:00,2020-04-30 06:00:00,13.32,58.89,5.65,2.25,7.9,0.46,8.86,0.28,14.16,0.03,,0.11,0.4,,86.51,0.3,133.4,,,,26.54,
2020-04-30 06:00:00,2020-04-30 07:00:00,13.0,53.74,6.53,7.61,14.13,1.26,9.12,0.34,9.75,0.0,,0.04,0.12,,87.08,0.29,127.19,,,,26.45,
2020-04-30 07:00:00,2020-04-30 08:00:00,13.0,73.44,8.55,10.34,18.9,2.71,10.7,0.44,11.68,0.08,,0.19,0.22,,80.88,0.69,176.16,80.8,,,28.55,
2020-04-30 08:00:00,2020-04-30 09:00:00,13.0,66.22,6.78,4.0,10.76,2.9,10.21,0.37,16.88,0.01,,0.05,0.02,,77.56,0.74,172.37,158.54,,,29.46,
2020-04-30 09:00:00,2020-04-30 10:00:00,12.16,60.55,6.2,1.21,7.38,1.77,9.73,0.33,18.91,0.05,,0.15,0.04,,75.05,0.88,202.77,138.09,,,30.38,
2020-04-30 10:00:00,2020-04-30 11:00:00,12.0,54.67,5.88,0.49,6.37,1.28,9.82,0.33,19.52,0.07,,0.1,0.06,,70.69,0.98,200.67,407.48,,,31.28,
2020-04-30 11:00:00,2020-04-30 12:00:00,15.41,56.56,5.3,0.23,5.42,0.61,8.48,0.26,19.8,0.04,,0.1,0.04,,68.95,1.06,214.89,619.19,,,31.29,
2020-04-30 12:00:00,2020-04-30 13:00:00,22.07,65.89,5.71,0.25,5.91,2.47,9.27,0.23,23.6,0.01,,0.02,0.08,,69.52,1.08,189.5,687.39,,,31.11,
2020-04-30 13:00:00,2020-04-30 14:00:00,17.12,72.33,5.97,0.35,6.27,3.32,10.79,0.22,23.09,0.09,,0.17,0.06,,66.25,1.02,201.94,670.19,,,31.67,
2020-04-30 14:00:00,2020-04-30 15:00:00,16.84,69.44,6.26,0.12,5.95,3.25,11.44,0.23,23.16,0.08,,0.18,0.28,,66.1,1.1,199.07,585.61,,,31.86,
2020-04-30 15:00:00,2020-04-30 16:00:00,21.21,146.33,6.28,0.13,5.81,4.08,12.97,0.3,22.96,0.05,,0.11,0.02,,69.13,1.1,222.66,452.87,,,31.67,
2020-04-30 16:00:00,2020-04-30 17:00:00,16.49,127.89,5.83,0.51,6.28,4.31,11.68,0.33,22.18,0.19,,0.21,0.85,,68.01,0.92,204.1,336.77,,,32.08,
2020-04-30 17:00:00,2020-04-30 18:00:00,14.0,79.44,5.65,0.38,5.89,2.3,9.45,0.32,22.38,0.1,,0.22,0.17,,71.75,0.88,220.47,94.34,,,30.5,
2020-04-30 18:00:00,2020-04-30 19:00:00,18.21,78.44,5.4,0.24,5.65,1.43,8.8,0.32,22.88,0.04,,,0.08,,77.92,0.75,211.67,15.57,,,28.7,
2020-04-30 19:00:00,2020-04-30 20:00:00,14.79,72.78,5.35,0.66,6.01,1.25,8.09,0.27,34.43,0.12,,0.04,0.1,,79.91,0.53,178.36,,,,28.07,
2020-04-30 20:00:00,2020-04-30 21:00:00,24.1,72.0,5.59,1.44,7.02,2.44,8.4,0.26,28.81,0.12,,0.14,0.11,,81.09,0.66,186.22,,,,27.96,
2020-04-30 21:00:00,2020-04-30 22:00:00,21.9,55.81,5.4,0.51,5.88,3.85,8.77,0.23,23.72,0.0,,,,,81.91,0.81,206.25,,,,27.84,
2020-04-30 22:00:00,2020-04-30 23:00:00,10.74,54.77,5.74,0.39,6.12,3.85,9.26,0.26,18.82,0.01,,0.09,0.12,,81.21,0.6,188.6,,,,27.92,
2020-04-30 23:00:00,2020-05-01 00:00:00,11.53,47.0,6.16,,5.69,3.99,9.92,0.27,17.5,0.01,,,0.07,,80.39,0.6,185.76,,,,27.82,
2020-05-01 00:00:00,2020-05-01 01:00:00,7.79,57.59,6.01,,5.18,4.54,10.92,0.32,15.88,0.07,,0.15,0.14,,82.69,0.64,196.74,,,,27.72,
2020-05-01 01:00:00,2020-05-01 02:00:00,1.95,36.78,5.34,0.53,5.06,2.85,10.26,0.33,14.98,0.02,,0.11,,,83.0,0.68,211.25,,,,27.78,
2020-05-01 02:00:00,2020-05-01 03:00:00,2.37,41.05,5.55,0.13,5.26,2.91,10.18,0.33,14.71,0.16,,0.02,0.06,,83.28,0.93,248.61,,,,27.6,
2020-05-01 03:00:00,2020-05-01 04:00:00,8.89,43.88,5.49,0.36,5.26,2.95,9.4,0.29,15.8,0.11,,0.12,0.08,,82.17,0.67,225.41,,,,27.33,
2020-05-01 04:00:00,2020-05-01 05:00:00,19.26,63.62,6.01,0.46,6.11,5.24,9.04,0.23,14.7,0.05,,0.19,0.17,,82.72,0.39,203.48,,,,27.04,
2020-05-01 05:00:00,2020-05-01 06:00:00,15.95,51.78,6.27,1.37,7.64,6.58,10.34,0.24,12.82,0.06,,0.06,0.02,,84.52,0.38,222.32,,,,26.82,
2020-05-01 06:00:00,2020-05-01 07:00:00,15.0,48.22,6.82,0.36,7.17,5.78,11.63,0.26,15.23,0.23,,0.05,0.04,,84.36,0.41,195.42,11.34,,,27.05,
2020-05-01 07:00:00,2020-05-01 08:00:00,12.27,43.32,6.22,0.49,6.71,5.79,11.97,0.3,16.26,0.14,,0.22,0.15,,82.65,0.52,195.13,23.01,,,27.51,
2020-05-01 08:00:00,2020-05-01 09:00:00,9.31,53.55,6.75,0.41,7.13,6.63,11.55,0.34,16.43,0.24,,0.06,0.02,,79.85,0.75,182.31,155.63,,,28.74,
2020-05-01 09:00:00,2020-05-01 10:00:00,9.0,48.78,6.26,0.04,6.04,4.51,10.02,0.34,16.45,0.12,,0.22,0.12,,74.44,0.93,203.14,178.36,,,30.25,
2020-05-01 10:00:00,2020-05-01 11:00:00,6.47,40.89,5.52,0.32,5.43,3.29,8.98,0.34,16.26,0.04,,0.09,0.27,,71.35,1.09,214.84,461.29,,,30.9,
2020-05-01 11:00:00,2020-05-01 12:00:00,7.68,46.22,5.77,0.38,6.13,2.79,8.53,0.3,18.54,0.02,,0.21,0.03,,71.69,1.29,240.58,622.39,,,30.57,
2020-05-01 12:00:00,2020-05-01 13:00:00,10.99,43.89,6.05,0.25,6.2,3.77,7.77,0.25,21.14,0.15,,0.29,,,71.02,1.29,243.5,656.86,,,30.78,
2020-05-01 13:00:00,2020-05-01 14:00:00,16.0,48.33,5.85,0.13,5.77,5.15,8.8,0.2,22.09,0.01,,0.14,0.19,,68.2,1.14,230.52,659.78,,,31.39,
2020-05-01 14:00:00,2020-05-01 15:00:00,16.0,47.22,5.84,0.41,6.23,4.41,9.14,0.21,28.25,0.1,,0.05,0.27,,64.85,1.26,243.0,576.85,,,31.77,
2020-05-01 15:00:00,2020-05-01 16:00:00,15.16,48.78,6.6,0.36,6.5,4.33,9.78,0.23,29.06,0.06,,,,,64.28,1.24,241.87,449.11,,,31.79,
2020-05-01 16:00:00,2020-05-01 17:00:00,16.68,49.0,5.85,1.12,6.98,5.48,10.83,0.34,32.52,0.05,,0.02,0.02,,67.47,1.14,239.97,284.01,,,31.4,
2020-05-01 17:00:00,2020-05-01 18:00:00,10.16,39.63,5.78,0.69,6.39,2.9,9.42,0.32,27.57,0.09,,0.04,0.16,,71.46,1.39,244.95,182.26,,,29.96,
2020-05-01 18:00:00,2020-05-01 19:00:00,10.36,38.89,5.83,0.52,6.33,1.84,9.38,0.32,21.8,0.07,,0.17,0.02,,78.4,1.12,244.3,16.86,,,28.39,
2020-05-01 19:00:00,2020-05-01 20:00:00,11.85,37.22,5.34,1.31,6.65,1.42,9.39,0.34,19.56,0.12,,0.09,0.01,,78.28,0.83,225.58,,,,27.8,
2020-05-01 20:00:00,2020-05-01 21:00:00,14.53,40.55,5.3,1.36,6.66,1.65,7.95,0.25,20.98,0.17,,0.03,0.08,,80.6,0.63,210.19,,,,27.6,
2020-05-01 21:00:00,2020-05-01 22:00:00,14.16,43.67,5.57,1.07,6.65,4.68,9.32,0.24,19.92,0.03,,0.13,0.04,,81.54,0.56,211.21,,,,27.4,
2020-05-01 22:00:00,2020-05-01 23:00:00,11.27,46.56,5.68,0.5,6.17,5.23,9.64,0.24,15.37,0.08,,,,,82.5,0.61,216.62,,,,27.25,
2020-05-01 23:00:00,2020-05-02 00:00:00,8.32,32.78,5.86,0.57,6.42,4.91,11.59,0.26,14.06,0.07,,0.08,0.02,,83.06,0.7,224.57,,,,27.12,
2020-05-02 00:00:00,2020-05-02 01:00:00,5.48,33.67,6.36,0.18,6.47,6.13,12.33,0.31,11.19,0.12,,0.02,0.04,,83.09,0.56,219.53,,,,26.94,
2020-05-02 01:00:00,2020-05-02 02:00:00,3.32,34.0,5.77,0.03,5.57,3.94,10.63,0.33,9.83,0.11,,0.19,0.35,,83.17,0.46,230.81,,,,26.8,
2020-05-02 02:00:00,2020-05-02 03:00:00,5.53,29.55,5.56,0.29,5.84,2.94,9.3,0.31,8.69,0.03,,0.03,0.04,,83.72,0.38,169.73,,,,26.55,
2020-05-02 03:00:00,2020-05-02 04:00:00,5.0,30.0,5.43,0.47,5.9,3.12,9.11,0.3,9.06,0.17,,0.09,0.26,,84.14,0.32,154.83,,,,26.3,
2020-05-02 04:00:00,2020-05-02 05:00:00,5.0,30.89,5.71,2.44,8.15,3.28,7.75,0.26,7.76,0.02,,0.12,0.06,,85.48,0.32,120.51,,,,26.06,
2020-05-02 05:00:00,2020-05-02 06:00:00,15.94,47.89,6.04,3.11,9.15,6.55,9.17,0.26,5.59,0.04,,0.06,0.06,,86.74,0.3,123.12,,,,25.78,
2020-05-02 06:00:00,2020-05-02 07:00:00,12.95,36.67,8.79,6.2,14.99,5.76,9.02,0.33,4.52,0.0,,,0.19,,87.35,0.31,131.43,8.11,,,25.84,
2020-05-02 07:00:00,2020-05-02 08:00:00,10.32,38.55,8.68,5.12,13.8,5.54,9.4,0.33,8.75,0.06,,0.06,0.15,,81.89,0.46,147.14,81.58,,,27.79,
2020-05-02 08:00:00,2020-05-02 09:00:00,9.32,53.48,7.22,1.36,8.59,8.67,10.59,0.35,14.96,0.01,,0.23,0.09,,76.73,0.81,194.61,261.9,,,29.18,
2020-05-02 09:00:00,2020-05-02 10:00:00,4.79,39.06,6.62,1.61,7.78,6.2,9.75,0.35,16.64,0.03,,0.03,,,71.88,0.92,214.47,125.29,,,30.47,
2020-05-02 10:00:00,2020-05-02 11:00:00,2.32,49.45,5.84,0.33,5.63,4.45,9.15,0.33,16.03,0.04,,0.02,0.04,,68.71,0.99,216.52,461.14,,,31.19,
2020-05-02 11:00:00,2020-05-02 12:00:00,3.68,39.45,6.03,0.22,6.19,3.83,9.27,0.32,13.39,0.0,,0.17,0.13,,69.0,1.17,208.68,645.72,,,31.07,
2020-05-02 12:00:00,2020-05-02 13:00:00,7.37,38.0,5.98,0.2,5.97,3.28,8.1,0.27,15.97,0.03,,0.04,0.1,,69.64,1.2,223.13,689.28,,,30.97,
2020-05-02 13:00:00,2020-05-02 14:00:00,17.0,44.0,6.14,0.02,5.87,5.87,9.0,0.21,16.79,0.01,,,,,67.9,1.08,209.89,644.9,,,31.95,
2020-05-02 14:00:00,2020-05-02 15:00:00,10.27,52.9,5.96,,5.33,5.64,10.71,0.21,18.85,0.06,,,0.08,,67.68,1.19,223.63,581.3,,,31.74,
2020-05-02 15:00:00,2020-05-02 16:00:00,11.53,55.78,6.6,0.06,6.09,5.0,11.87,0.21,22.49,0.05,,0.09,,,67.76,1.23,230.69,455.67,,,31.75,
2020-05-02 16:00:00,2020-05-02 17:00:00,11.16,49.78,6.39,0.55,6.92,6.83,13.26,0.3,26.51,0.1,,0.15,,,68.83,1.2,238.51,306.95,,,31.39,
2020-05-02 17:00:00,2020-05-02 18:00:00,6.79,48.11,5.97,0.8,6.78,5.01,10.77,0.33,24.15,0.08,,0.15,,,72.32,1.57,257.31,89.97,,,29.95,
2020-05-02 18:00:00,2020-05-02 19:00:00,7.0,51.0,5.55,0.9,6.45,3.14,9.46,0.33,18.6,0.06,,0.07,0.09,,80.21,1.29,248.03,,,,28.09,
2020-05-02 19:00:00,2020-05-02 20:00:00,6.16,50.11,5.58,1.14,6.72,2.88,8.8,0.33,23.61,0.04,,0.09,0.12,,82.87,1.12,236.69,,,,27.79,
2020-05-02 20:00:00,2020-05-02 21:00:00,6.84,47.33,5.22,1.4,6.61,1.61,7.83,0.25,24.39,0.06,,0.18,0.01,,83.88,1.02,232.36,,,,27.57,
2020-05-02 21:00:00,2020-05-02 22:00:00,10.37,51.45,5.7,0.48,5.96,4.3,8.74,0.24,23.02,0.03,,0.1,0.03,,84.32,1.06,246.28,,,,27.46,
2020-05-02 22:00:00,2020-05-02 23:00:00,8.47,46.66,5.61,0.33,5.72,4.65,8.77,0.21,19.25,0.03,,0.06,0.13,,84.41,0.85,224.31,,,,27.44,
2020-05-02 23:00:00,2020-05-03 00:00:00,6.0,49.0,5.83,0.43,6.24,4.42,9.45,0.23,18.72,0.01,,0.22,,,84.37,0.86,239.11,,,,27.29,
2020-05-03 00:00:00,2020-05-03 01:00:00,7.68,49.89,6.34,0.28,6.59,5.11,11.04,0.29,16.25,0.02,,,,,84.77,0.76,234.34,,,,27.13,
2020-05-03 01:00:00,2020-05-03 02:00:00,5.47,35.78,6.13,,5.34,5.29,11.71,0.35,12.37,0.06,,0.12,0.18,,85.35,0.59,202.54,,,,26.99,
2020-05-03 02:00:00,2020-05-03 03:00:00,2.48,33.11,5.95,0.1,5.68,3.26,11.18,0.32,11.79,0.03,,0.02,0.17,,85.86,0.45,184.96,,,,26.77,
2020-05-03 03:00:00,2020-05-03 04:00:00,4.36,33.0,5.69,,4.76,2.98,11.28,0.3,12.99,0.03,,0.01,0.09,,85.2,0.52,160.56,,,,26.71,
2020-05-03 04:00:00,2020-05-03 05:00:00,12.0,36.0,5.91,0.27,5.83,2.37,10.35,0.28,12.77,0.05,,0.06,,,85.66,0.41,162.99,,,,26.37,
2020-05-03 05:00:00,2020-05-03 06:00:00,13.68,42.22,5.66,0.39,6.05,4.46,10.81,0.24,14.08,0.01,,0.08,,,85.58,0.39,164.77,,,,26.32,
2020-05-03 06:00:00,2020-05-03 07:00:00,9.79,39.45,6.92,6.57,13.48,5.21,12.12,0.4,8.18,0.04,,0.02,0.29,,87.11,0.38,152.88,7.71,,,26.25,
2020-05-03 07:00:00,2020-05-03 08:00:00,12.37,49.67,7.46,5.09,12.55,5.17,12.23,0.33,12.46,0.22,,0.16,0.12,,83.75,0.52,179.32,65.17,,,27.45,
2020-05-03 08:00:00,2020-05-03 09:00:00,9.06,49.29,7.45,1.56,9.01,5.09,12.83,0.32,17.37,0.25,,0.1,0.08,,78.44,0.53,173.01,143.7,,,28.54,
2020-05-03 09:00:00,2020-05-03 10:00:00,8.0,61.0,6.98,0.39,7.37,6.43,13.03,0.39,20.71,0.09,,0.07,0.34,,68.69,0.9,220.97,131.66,,,31.48,
2020-05-03 10:00:00,2020-05-03 11:00:00,6.32,69.89,5.78,0.82,6.6,3.36,10.05,0.35,18.69,0.06,,0.15,0.17,,67.73,0.96,215.56,517.26,,,31.94,
2020-05-03 11:00:00,2020-05-03 12:00:00,4.31,53.22,5.59,0.19,5.52,2.04,9.38,0.34,14.62,0.04,,0.02,0.14,,69.2,1.23,231.51,675.0,,,31.65,
2020-05-03 12:00:00,2020-05-03 13:00:00,5.69,44.78,5.74,0.76,6.5,0.94,8.74,0.29,18.79,0.01,,,0.05,,70.35,1.43,252.28,721.16,,,30.94,
2020-05-03 13:00:00,2020-05-03 14:00:00,7.58,43.15,5.54,0.29,5.13,1.17,8.33,0.21,21.16,0.03,,0.06,0.1,,69.64,1.32,221.49,707.07,,,31.16,
2020-05-03 14:00:00,2020-05-03 15:00:00,11.0,39.45,6.15,0.5,6.37,2.54,9.25,0.18,22.36,0.08,,0.04,0.05,,68.01,1.42,240.97,587.99,,,31.38,
2020-05-03 15:00:00,2020-05-03 16:00:00,7.63,41.67,6.37,,5.8,2.7,9.59,0.19,20.65,0.11,,0.19,0.03,,68.04,1.6,243.96,484.96,,,30.98,
2020-05-03 16:00:00,2020-05-03 17:00:00,4.48,45.55,6.55,0.12,6.32,3.21,11.07,0.22,20.8,0.02,,0.07,0.27,,69.31,1.54,249.47,325.89,,,30.65,
2020-05-03 17:00:00,2020-05-03 18:00:00,6.52,46.89,6.77,0.24,6.95,5.28,13.57,0.32,18.13,0.01,,0.09,0.12,,71.81,1.35,245.55,90.38,,,29.97,
2020-05-03 18:00:00,2020-05-03 19:00:00,4.63,41.89,6.51,0.04,6.19,4.01,11.73,0.33,16.39,0.0,,0.07,0.16,,77.51,1.23,238.61,11.23,,,28.46,
2020-05-03 19:00:00,2020-05-03 20:00:00,1.0,32.0,5.71,0.82,6.52,3.08,11.53,0.33,15.39,0.01,,0.13,0.12,,83.41,0.83,240.31,,,,27.49,
2020-05-03 20:00:00,2020-05-03 21:00:00,2.68,35.57,6.1,1.51,7.61,2.98,11.28,0.32,17.6,0.06,,,0.09,,85.67,0.8,243.01,,,,27.27,
2020-05-03 21:00:00,2020-05-03 22:00:00,5.53,37.78,5.73,2.18,7.92,3.16,10.27,0.23,22.65,0.07,,0.05,0.06,,87.28,0.76,227.89,,,,27.16,
