From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2018-07-09 15:00:00,2018-07-09 16:00:00,73.0,213.0,0.5,20.15,11.12,72.57,23.95,,127.35,2.07,39.85,,43.68,1.83,288.2,243.23,972.93,37.95,0.0
2018-07-09 16:00:00,2018-07-09 17:00:00,80.0,294.0,0.75,19.08,10.78,60.43,25.88,,65.6,2.82,39.88,,51.5,2.78,281.2,323.88,972.62,35.85,0.0
2018-07-09 17:00:00,2018-07-09 18:00:00,62.0,194.0,0.78,25.47,14.2,66.93,21.05,,55.7,5.2,140.5,,46.97,1.9,277.62,83.58,972.03,34.93,0.0
2018-07-09 18:00:00,2018-07-09 19:00:00,59.0,163.0,0.9,47.07,25.68,63.4,18.88,,41.5,5.62,210.4,,53.35,1.43,279.23,24.1,971.95,34.9,0.0
2018-07-09 19:00:00,2018-07-09 20:00:00,75.0,221.0,1.47,72.28,39.68,69.85,19.33,,14.38,3.77,202.37,,63.05,1.85,278.68,8.37,972.48,34.62,0.0
2018-07-09 20:00:00,2018-07-09 21:00:00,99.0,293.0,1.25,33.72,18.95,68.8,18.97,,5.03,0.9,127.45,,71.55,2.28,282.15,3.52,973.1,34.07,0.0
2018-07-09 21:00:00,2018-07-09 22:00:00,79.0,217.0,1.35,46.82,25.97,74.73,18.1,,1.07,0.67,61.27,,72.88,3.15,300.15,3.55,974.27,33.58,0.0
2018-07-09 22:00:00,2018-07-09 23:00:00,62.0,190.0,1.33,31.95,18.08,76.6,18.6,,1.45,0.28,18.9,,77.42,3.15,300.9,3.55,974.98,32.85,0.0
2018-07-09 23:00:00,2018-07-10 00:00:00,50.0,153.0,1.5,31.35,17.9,87.67,19.15,,3.12,0.2,15.1,,72.62,2.88,300.15,3.5,975.33,32.5,0.0
2018-07-10 00:00:00,2018-07-10 01:00:00,36.0,114.0,1.13,28.65,16.15,87.27,18.88,,3.3,0.2,12.58,,75.88,2.35,294.8,3.52,975.35,31.92,0.0
2018-07-10 01:00:00,2018-07-10 02:00:00,39.0,105.0,1.65,30.85,17.77,119.35,19.75,,6.1,0.15,10.27,,79.75,2.33,296.72,3.55,975.2,31.58,0.0
2018-07-10 02:00:00,2018-07-10 03:00:00,39.0,92.0,1.3,20.03,11.73,100.3,20.07,,3.72,0.2,14.5,,85.05,1.75,296.42,3.52,974.95,31.25,0.0
2018-07-10 03:00:00,2018-07-10 04:00:00,42.0,103.0,1.9,25.62,15.17,120.83,20.48,0.7,3.0,0.2,14.65,,87.18,1.83,296.97,3.55,975.05,30.97,0.0
2018-07-10 04:00:00,2018-07-10 05:00:00,50.0,102.0,2.33,22.28,13.72,111.48,19.3,1.0,0.83,0.2,15.1,,88.5,1.77,301.38,3.55,975.15,30.63,0.0
2018-07-10 05:00:00,2018-07-10 06:00:00,47.0,102.0,3.48,33.25,20.53,96.67,20.17,0.9,1.25,0.23,13.78,,87.4,1.77,300.2,6.87,975.57,30.42,0.0
2018-07-10 06:00:00,2018-07-10 07:00:00,41.0,95.0,6.28,33.27,22.82,84.65,21.38,1.0,1.23,0.2,12.4,,84.75,1.85,302.23,51.82,975.78,30.75,0.0
2018-07-10 07:00:00,2018-07-10 08:00:00,39.0,107.0,7.08,31.1,22.35,77.45,20.92,1.08,1.87,0.2,11.12,,80.62,1.92,306.83,159.8,975.83,31.75,0.0
2018-07-10 08:00:00,2018-07-10 09:00:00,30.0,112.0,5.93,23.8,17.55,66.98,21.05,1.0,0.98,0.2,10.33,,72.87,1.75,310.25,291.72,976.02,33.78,0.0
2018-07-10 09:00:00,2018-07-10 10:00:00,38.0,106.0,4.68,35.0,22.43,80.18,19.25,0.92,2.2,0.2,11.33,,67.5,1.77,311.08,472.75,976.0,35.1,0.0
2018-07-10 10:00:00,2018-07-10 11:00:00,31.0,110.0,2.45,21.7,13.53,75.6,20.95,0.97,4.7,0.2,17.13,,61.27,1.62,309.45,497.5,975.98,36.53,0.0
2018-07-10 11:00:00,2018-07-10 12:00:00,33.0,123.0,1.28,23.85,13.65,81.77,22.3,0.9,7.6,0.3,21.2,,54.18,1.82,306.72,591.2,975.7,37.78,0.0
2018-07-10 12:00:00,2018-07-10 13:00:00,46.0,139.0,1.22,23.6,13.55,117.48,20.45,0.8,8.77,0.2,20.52,,44.7,1.43,338.0,764.6,975.12,39.67,0.0
2018-07-10 13:00:00,2018-07-10 14:00:00,51.0,189.0,1.03,19.23,11.03,109.2,16.65,0.65,10.88,0.2,17.55,,34.85,0.97,316.22,728.53,974.45,41.12,0.0
2018-07-10 14:00:00,2018-07-10 15:00:00,44.0,149.0,0.38,19.45,10.67,95.13,15.2,0.7,54.55,1.25,21.6,,35.05,1.4,327.0,442.95,973.55,40.53,0.0
2018-07-10 15:00:00,2018-07-10 16:00:00,48.0,171.0,0.25,18.98,10.2,90.42,13.6,0.72,106.73,1.9,24.72,,33.8,1.0,303.45,387.97,972.8,40.5,0.0
2018-07-10 16:00:00,2018-07-10 17:00:00,46.0,189.0,0.33,20.4,11.1,55.28,16.5,0.95,111.5,2.62,39.95,,36.3,1.35,282.4,266.68,971.9,39.93,0.0
2018-07-10 17:00:00,2018-07-10 18:00:00,63.0,184.0,0.3,20.43,11.0,59.6,20.55,0.97,72.48,1.6,48.55,,43.93,1.97,278.3,134.6,971.62,38.55,0.0
2018-07-10 18:00:00,2018-07-10 19:00:00,57.0,213.0,0.53,27.8,15.2,52.75,21.55,1.2,34.4,0.9,79.75,,48.57,2.43,291.4,39.1,971.98,37.53,0.0
2018-07-10 19:00:00,2018-07-10 20:00:00,61.0,239.0,1.0,42.6,23.48,47.15,22.47,1.25,12.3,0.4,33.75,,52.75,2.45,300.77,5.88,972.45,36.52,0.0
2018-07-10 20:00:00,2018-07-10 21:00:00,55.0,227.0,0.8,41.18,22.55,50.52,22.15,1.25,12.27,0.35,40.9,,56.35,2.55,298.5,3.43,972.9,35.72,0.0
2018-07-10 21:00:00,2018-07-10 22:00:00,42.0,191.0,0.85,33.9,18.7,53.92,19.0,1.2,11.85,1.88,33.3,,63.47,2.95,299.68,3.48,974.0,34.65,0.0
2018-07-10 22:00:00,2018-07-10 23:00:00,36.0,168.0,1.33,28.9,16.47,53.98,19.43,1.03,6.12,1.8,23.25,,61.7,3.15,308.27,3.45,974.85,33.47,0.0
2018-07-10 23:00:00,2018-07-11 00:00:00,31.0,117.0,1.75,29.25,16.97,52.65,16.67,0.92,5.92,1.38,18.33,,63.52,2.6,311.2,3.5,975.23,32.9,0.0
2018-07-11 00:00:00,2018-07-11 01:00:00,25.0,95.0,1.8,21.9,13.1,37.15,16.95,1.08,6.9,0.53,14.8,,66.05,2.2,316.72,3.38,975.05,32.55,0.0
2018-07-11 01:00:00,2018-07-11 02:00:00,30.0,86.0,1.72,20.18,12.15,47.95,19.28,1.05,7.1,0.1,11.95,,71.15,2.12,306.3,3.5,975.05,32.1,0.0
2018-07-11 02:00:00,2018-07-11 03:00:00,27.0,89.0,1.75,15.4,9.6,43.95,19.6,0.95,4.55,0.2,10.48,,73.35,2.2,305.75,3.48,974.6,31.75,0.0
2018-07-11 03:00:00,2018-07-11 04:00:00,24.0,69.0,2.42,20.47,12.85,43.85,20.28,1.08,3.7,0.15,11.97,,73.68,2.07,306.15,3.43,974.23,31.55,0.0
2018-07-11 04:00:00,2018-07-11 05:00:00,29.0,75.0,2.1,20.7,12.75,52.45,20.97,1.05,3.25,0.3,11.53,,76.45,2.17,304.48,3.52,974.3,31.3,0.0
2018-07-11 05:00:00,2018-07-11 06:00:00,22.0,73.0,2.77,21.83,13.87,57.2,17.12,0.8,3.38,1.18,13.55,,81.33,1.72,314.87,8.43,974.35,30.87,0.0
2018-07-11 06:00:00,2018-07-11 07:00:00,30.0,88.0,3.68,22.53,14.95,58.0,18.28,,4.55,1.18,16.28,,82.4,2.0,316.5,56.4,974.9,31.05,0.0
2018-07-11 07:00:00,2018-07-11 08:00:00,35.0,92.0,4.53,22.88,15.88,57.98,16.78,,3.27,1.45,16.67,,79.8,1.43,323.88,100.6,975.73,31.6,0.0
2018-07-11 08:00:00,2018-07-11 09:00:00,36.0,101.0,4.82,20.38,14.8,43.4,18.62,1.1,4.82,0.45,13.4,,78.23,1.13,339.65,290.7,976.02,32.58,0.12
2018-07-11 09:00:00,2018-07-11 10:00:00,34.0,105.0,4.9,27.55,18.67,47.6,20.43,1.1,4.22,0.2,13.62,,69.2,1.38,331.67,508.72,975.9,35.12,0.0
2018-07-11 10:00:00,2018-07-11 11:00:00,38.0,119.0,2.12,21.87,13.4,49.05,20.1,0.95,7.9,0.2,18.35,,53.62,0.95,111.62,393.15,976.0,37.2,0.0
2018-07-11 11:00:00,2018-07-11 12:00:00,39.0,124.0,0.75,18.35,10.38,58.73,19.92,0.72,9.6,0.1,10.02,,45.9,1.37,65.63,432.43,975.43,38.95,0.0
2018-07-11 12:00:00,2018-07-11 13:00:00,44.0,143.0,0.73,15.8,9.07,66.45,25.03,0.63,13.45,0.3,20.9,,39.38,1.92,101.83,614.23,974.92,40.42,0.0
2018-07-11 13:00:00,2018-07-11 14:00:00,50.0,172.0,0.57,11.4,6.43,61.25,28.45,0.53,24.53,0.68,25.07,,38.55,1.6,96.65,408.0,973.88,40.05,0.0
2018-07-11 14:00:00,2018-07-11 15:00:00,39.0,183.0,0.48,17.5,9.67,53.55,32.35,1.05,49.02,1.22,28.25,,49.95,1.87,284.82,311.57,972.43,37.12,0.0
2018-07-11 15:00:00,2018-07-11 16:00:00,55.0,190.0,0.58,17.38,9.65,51.85,28.25,1.03,29.2,1.2,51.43,,58.4,1.88,285.7,200.03,971.93,35.07,0.0
2018-07-11 16:00:00,2018-07-11 17:00:00,46.0,151.0,1.4,20.48,12.02,41.63,20.37,1.25,14.25,0.33,57.1,,60.25,2.45,288.07,229.15,971.67,34.28,0.0
2018-07-11 17:00:00,2018-07-11 18:00:00,46.0,169.0,1.97,33.55,19.45,40.8,17.48,1.3,26.32,0.6,95.88,,60.62,2.47,297.65,106.75,971.42,33.78,0.0
2018-07-11 18:00:00,2018-07-11 19:00:00,56.0,207.0,4.38,51.83,31.05,43.77,16.23,1.25,5.4,0.55,62.77,,60.45,1.8,327.15,34.4,972.22,32.9,0.0
2018-07-11 19:00:00,2018-07-11 20:00:00,45.0,189.0,3.28,49.2,28.8,40.27,17.25,1.13,5.5,0.75,74.2,,60.6,1.35,251.2,4.6,972.6,32.42,0.0
2018-07-11 20:00:00,2018-07-11 21:00:00,44.0,172.0,3.23,43.48,25.72,43.5,19.82,1.1,5.35,2.8,127.6,,62.42,0.8,91.73,3.35,972.88,32.17,0.0
2018-07-11 21:00:00,2018-07-11 22:00:00,45.0,172.0,3.53,43.2,25.85,53.3,25.0,1.03,4.9,3.88,69.45,,64.83,1.07,28.78,3.6,973.42,32.05,0.0
2018-07-11 22:00:00,2018-07-11 23:00:00,44.0,156.0,3.05,32.25,19.65,49.25,27.63,0.7,4.27,1.65,30.2,,67.18,1.32,35.1,3.75,973.75,31.3,0.0
2018-07-11 23:00:00,2018-07-12 00:00:00,44.0,140.0,3.62,25.6,16.55,46.45,20.32,0.83,4.52,0.85,19.8,,75.0,1.4,29.7,3.67,974.07,30.55,0.0
2018-07-12 00:00:00,2018-07-12 01:00:00,28.0,107.0,2.32,21.57,13.32,37.8,16.73,0.92,4.03,0.62,19.07,,76.73,0.8,192.85,3.4,973.83,30.15,0.0
2018-07-12 01:00:00,2018-07-12 02:00:00,23.0,81.0,3.32,21.7,14.22,42.7,17.4,0.95,4.4,0.15,14.95,,78.4,0.95,30.97,3.55,973.2,29.82,0.0
2018-07-12 02:00:00,2018-07-12 03:00:00,23.0,84.0,2.45,23.7,14.6,37.9,15.7,0.85,3.65,0.13,12.38,,79.1,0.63,115.73,3.57,972.9,29.7,0.0
2018-07-12 03:00:00,2018-07-12 04:00:00,23.0,81.0,5.03,28.53,19.3,38.22,17.38,1.2,2.88,0.13,22.3,,82.37,0.97,39.98,3.75,973.18,29.4,0.0
2018-07-12 04:00:00,2018-07-12 05:00:00,22.0,77.0,6.4,29.8,21.1,47.55,17.77,1.0,2.58,0.18,20.6,,84.8,1.03,34.45,3.77,973.1,28.95,0.0
2018-07-12 05:00:00,2018-07-12 06:00:00,34.0,95.0,6.85,31.18,22.2,53.15,26.9,0.7,2.53,0.65,24.62,,81.88,0.82,21.9,6.93,973.57,29.12,0.0
2018-07-12 06:00:00,2018-07-12 07:00:00,23.0,94.0,8.72,33.15,24.72,53.98,18.3,0.7,2.52,0.8,23.12,,79.67,0.43,85.28,44.25,974.45,29.82,0.0
2018-07-12 07:00:00,2018-07-12 08:00:00,30.0,128.0,6.07,28.22,20.0,54.65,17.95,0.72,4.25,1.22,32.9,,70.27,1.05,23.85,155.73,974.75,31.83,0.0
2018-07-12 08:00:00,2018-07-12 09:00:00,30.0,116.0,3.82,19.73,13.6,42.6,19.23,0.8,6.62,0.58,19.63,,59.82,0.82,30.6,314.43,975.2,34.7,0.0
2018-07-12 09:00:00,2018-07-12 10:00:00,29.0,89.0,2.98,15.6,10.72,47.65,19.98,0.72,4.95,0.35,12.6,,49.65,1.22,32.92,463.3,975.35,36.5,0.0
2018-07-12 10:00:00,2018-07-12 11:00:00,34.0,100.0,2.4,14.72,9.77,46.05,17.4,0.72,6.77,0.45,9.15,,47.23,1.8,74.57,479.32,975.22,37.27,0.0
2018-07-12 11:00:00,2018-07-12 12:00:00,24.0,141.0,1.65,13.2,8.38,46.15,6.97,0.7,9.95,0.7,18.6,,45.0,2.02,94.05,499.15,974.5,38.03,0.0
2018-07-12 12:00:00,2018-07-12 13:00:00,28.0,163.0,1.28,12.65,7.77,49.15,10.9,0.65,11.95,0.57,24.77,,40.6,0.88,130.38,551.85,973.8,39.43,0.0
2018-07-12 13:00:00,2018-07-12 14:00:00,41.0,257.0,1.08,13.75,8.2,48.6,1.53,0.65,22.35,0.83,23.95,,45.83,1.2,272.05,269.33,973.27,37.2,0.0
2018-07-12 14:00:00,2018-07-12 15:00:00,36.0,167.0,1.05,17.43,10.12,43.3,0.42,0.78,30.1,1.28,41.68,,45.3,1.7,301.75,506.85,972.8,37.38,0.0
2018-07-12 15:00:00,2018-07-12 16:00:00,38.0,175.0,0.6,17.17,9.6,42.7,7.67,0.85,52.15,1.65,30.75,,41.55,1.35,323.95,492.7,971.83,38.6,0.0
2018-07-12 16:00:00,2018-07-12 17:00:00,42.0,171.0,0.58,16.75,9.4,35.43,12.47,0.87,45.8,1.58,33.9,,42.25,1.07,260.5,184.78,971.27,37.92,0.0
2018-07-12 17:00:00,2018-07-12 18:00:00,42.0,161.0,0.48,29.0,15.83,36.15,18.67,1.18,70.55,0.68,29.95,,47.98,1.83,308.52,89.92,970.85,36.7,0.0
2018-07-12 18:00:00,2018-07-12 19:00:00,66.0,244.0,0.45,37.0,20.08,38.4,19.67,1.32,48.85,0.4,46.2,,52.98,1.7,294.48,29.42,971.1,35.67,0.0
2018-07-12 19:00:00,2018-07-12 20:00:00,90.0,288.0,0.88,36.35,20.07,34.15,20.28,1.02,19.4,0.35,40.18,,53.45,1.35,139.45,5.05,972.12,34.57,0.0
2018-07-12 20:00:00,2018-07-12 21:00:00,51.0,244.0,13.8,30.2,27.15,34.55,20.08,0.9,4.9,0.43,40.25,,88.8,2.48,314.35,3.25,973.68,28.6,11.5
2018-07-12 21:00:00,2018-07-12 22:00:00,34.0,90.0,26.02,38.55,41.9,37.8,11.72,1.0,6.0,0.38,20.08,,95.22,1.2,237.77,3.32,974.45,27.42,2.12
2018-07-12 22:00:00,2018-07-12 23:00:00,30.0,59.0,11.38,43.22,32.35,37.92,7.6,1.03,5.1,0.97,33.75,,93.65,1.1,262.97,3.52,975.22,28.82,0.0
2018-07-12 23:00:00,2018-07-13 00:00:00,27.0,48.0,6.9,40.1,26.92,38.18,4.4,1.1,4.05,1.38,30.5,,95.3,0.82,41.1,3.85,975.37,28.4,0.0
2018-07-13 00:00:00,2018-07-13 01:00:00,27.0,56.0,4.95,29.65,19.77,36.05,5.4,1.13,2.88,0.68,33.75,,94.8,0.98,253.9,3.48,974.53,28.55,0.0
2018-07-13 01:00:00,2018-07-13 02:00:00,24.0,62.0,9.48,41.5,29.95,50.95,5.25,1.1,,0.2,22.9,,85.45,1.4,303.93,3.25,973.8,29.37,0.0
2018-07-13 02:00:00,2018-07-13 03:00:00,18.0,73.0,6.6,32.55,22.9,58.1,6.45,0.85,1.85,0.2,16.43,,86.35,1.9,297.93,3.43,974.05,29.1,0.0
2018-07-13 03:00:00,2018-07-13 04:00:00,14.0,55.0,17.83,31.55,31.3,58.75,6.9,0.9,3.25,0.15,11.95,,87.12,1.7,296.9,3.3,974.27,28.82,0.0
2018-07-13 04:00:00,2018-07-13 05:00:00,16.0,40.0,14.23,31.1,28.17,83.95,8.1,0.85,3.07,0.1,13.75,,88.5,2.1,299.8,3.35,974.48,28.7,0.0
2018-07-13 05:00:00,2018-07-13 06:00:00,19.0,53.0,6.8,30.45,21.75,80.4,,0.7,3.12,0.45,16.75,,89.45,1.95,299.57,8.15,974.75,28.42,0.0
2018-07-13 06:00:00,2018-07-13 07:00:00,17.0,53.0,7.48,31.95,23.12,75.17,,0.85,3.47,1.05,16.35,,87.62,1.62,298.47,61.48,975.27,28.9,0.0
2018-07-13 07:00:00,2018-07-13 08:00:00,13.0,63.0,8.53,28.15,21.95,64.7,2.35,1.0,3.72,1.28,16.25,,82.65,1.7,307.6,149.05,975.53,30.13,0.0
2018-07-13 08:00:00,2018-07-13 09:00:00,17.0,85.0,8.73,26.58,21.25,48.02,2.77,1.1,3.28,0.55,12.48,,75.43,0.98,318.32,283.17,975.7,31.82,0.0
2018-07-13 09:00:00,2018-07-13 10:00:00,27.0,72.0,6.23,26.7,19.28,51.4,3.52,1.1,4.85,0.2,13.2,,67.62,1.22,322.07,393.65,976.07,33.68,0.0
2018-07-13 10:00:00,2018-07-13 11:00:00,24.0,84.0,3.75,23.83,15.72,49.1,3.1,1.1,7.65,0.18,13.8,,64.15,0.5,177.95,342.82,976.47,34.28,0.0
2018-07-13 11:00:00,2018-07-13 12:00:00,28.0,99.0,1.83,23.7,14.12,45.95,9.65,1.08,11.07,0.35,22.07,,63.8,1.68,148.08,335.25,976.43,34.47,0.0
2018-07-13 12:00:00,2018-07-13 13:00:00,40.0,140.0,12.73,41.87,32.63,47.55,10.92,1.03,12.75,0.3,32.55,,88.82,1.48,296.78,314.12,975.7,29.55,2.0
2018-07-13 13:00:00,2018-07-13 14:00:00,51.0,90.0,2.58,27.8,16.85,53.92,,1.58,16.98,0.33,54.9,,86.4,2.5,109.6,198.6,975.23,31.4,0.0
2018-07-13 14:00:00,2018-07-13 15:00:00,53.0,78.0,1.65,18.45,11.17,55.6,,1.67,13.05,0.23,23.68,,89.25,3.05,114.8,167.4,974.48,30.63,0.0
2018-07-13 15:00:00,2018-07-13 16:00:00,56.0,94.0,1.22,15.05,9.02,51.4,6.5,1.37,11.92,0.2,18.6,,91.9,2.45,211.68,123.85,974.57,29.75,0.0
2018-07-13 16:00:00,2018-07-13 17:00:00,29.0,53.0,1.02,14.85,8.72,35.38,8.47,0.87,8.65,0.4,35.32,,95.28,2.25,297.17,14.1,974.77,25.4,10.25
2018-07-13 17:00:00,2018-07-13 18:00:00,8.0,18.0,2.4,22.77,14.07,41.25,21.03,1.15,5.32,0.33,75.85,,95.3,1.75,298.62,12.55,973.75,25.97,0.0
2018-07-13 18:00:00,2018-07-13 19:00:00,17.0,30.0,7.27,39.23,26.75,45.33,22.47,1.53,3.77,0.77,70.8,,95.3,0.8,309.1,11.97,973.83,27.03,0.0
2018-07-13 19:00:00,2018-07-13 20:00:00,24.0,42.0,9.23,47.6,32.9,45.35,20.57,1.47,5.0,0.55,70.45,,95.3,0.5,81.77,5.4,974.12,27.2,0.0
2018-07-13 20:00:00,2018-07-13 21:00:00,35.0,51.0,6.15,41.57,27.15,50.6,17.0,1.25,4.87,0.6,87.9,,95.3,0.98,104.08,3.85,974.75,27.0,0.0
2018-07-13 21:00:00,2018-07-13 22:00:00,30.0,47.0,8.32,40.8,28.52,50.1,4.25,1.25,10.5,1.17,77.38,,95.3,0.53,122.87,3.55,975.02,26.97,0.0
2018-07-13 22:00:00,2018-07-13 23:00:00,30.0,46.0,13.45,39.7,32.1,52.68,4.03,1.45,18.15,2.4,81.02,,95.3,0.38,115.95,3.65,975.38,27.2,0.0
2018-07-13 23:00:00,2018-07-14 00:00:00,34.0,66.0,17.15,36.2,33.18,56.17,16.5,1.37,14.42,1.15,66.2,,95.3,0.63,62.48,3.72,975.52,27.23,0.0
2018-07-14 00:00:00,2018-07-14 01:00:00,25.0,55.0,11.52,25.7,23.1,43.25,28.8,1.37,10.82,0.5,46.2,,95.3,0.67,169.15,3.5,975.55,27.18,0.0
2018-07-14 01:00:00,2018-07-14 02:00:00,35.0,69.0,11.58,28.28,24.18,46.12,27.5,1.25,3.8,0.53,42.5,,95.3,0.6,94.95,3.73,975.38,27.32,0.0
2018-07-14 02:00:00,2018-07-14 03:00:00,33.0,59.0,4.8,27.15,18.2,45.1,28.55,1.0,10.15,0.38,28.78,,95.3,0.3,197.02,3.5,974.93,27.13,0.0
2018-07-14 03:00:00,2018-07-14 04:00:00,31.0,62.0,6.48,30.18,21.35,42.97,30.48,1.13,9.92,0.38,21.97,,95.3,0.75,92.55,3.77,975.02,27.03,0.0
2018-07-14 04:00:00,2018-07-14 05:00:00,42.0,64.0,3.78,23.05,15.33,53.32,26.17,1.03,2.73,0.3,19.43,,95.3,0.6,93.92,3.82,974.95,26.85,0.0
2018-07-14 05:00:00,2018-07-14 06:00:00,42.0,66.0,4.35,20.68,14.55,62.8,7.93,0.8,2.1,0.33,19.78,,95.3,0.9,105.2,4.95,974.8,26.87,0.0
2018-07-14 06:00:00,2018-07-14 07:00:00,33.0,52.0,4.68,18.55,13.7,76.02,7.33,0.85,1.45,0.28,16.83,,95.3,0.8,99.27,21.68,975.27,27.15,0.0
2018-07-14 07:00:00,2018-07-14 08:00:00,61.0,86.0,6.85,17.03,14.65,87.58,12.98,0.97,2.18,0.3,16.9,,95.3,0.68,84.95,80.75,975.65,27.95,0.0
2018-07-14 08:00:00,2018-07-14 09:00:00,40.0,80.0,4.8,12.2,10.4,57.95,22.35,1.03,2.55,0.3,17.3,,93.13,0.65,73.85,180.05,975.75,30.05,0.0
2018-07-14 09:00:00,2018-07-14 10:00:00,55.0,89.0,4.65,17.9,13.3,60.85,23.63,1.1,10.2,0.3,24.2,,82.25,0.62,239.48,393.0,975.65,31.95,0.0
2018-07-14 10:00:00,2018-07-14 11:00:00,77.0,135.0,3.43,34.83,21.3,58.08,24.83,1.08,11.83,0.3,17.95,,75.22,0.78,311.3,402.48,975.65,33.35,0.0
2018-07-14 11:00:00,2018-07-14 12:00:00,75.0,125.0,1.6,28.72,16.62,53.45,32.7,0.9,6.33,0.33,49.13,,78.15,1.37,285.68,148.4,975.6,31.78,0.0
2018-07-14 12:00:00,2018-07-14 13:00:00,56.0,113.0,1.73,34.7,19.83,59.52,28.25,0.85,20.45,0.38,68.38,,78.55,1.92,298.4,66.95,975.28,31.27,0.0
2018-07-14 13:00:00,2018-07-14 14:00:00,57.0,135.0,2.0,29.42,17.28,59.57,16.35,0.63,4.88,0.28,55.4,,94.88,1.48,276.57,129.3,974.97,27.95,0.62
2018-07-14 14:00:00,2018-07-14 15:00:00,9.0,35.0,2.25,24.3,14.8,77.82,17.4,0.72,8.4,0.3,49.23,,88.62,1.08,278.22,263.93,973.65,29.55,0.12
2018-07-14 15:00:00,2018-07-14 16:00:00,17.0,46.0,3.1,29.68,18.3,70.22,21.4,0.78,16.23,0.83,69.0,,76.42,1.6,287.92,441.2,972.95,31.9,0.0
2018-07-14 16:00:00,2018-07-14 17:00:00,27.0,72.0,3.55,34.15,21.08,58.2,29.2,0.8,11.0,3.58,95.3,,75.68,1.67,281.0,283.93,972.45,31.78,0.0
2018-07-14 17:00:00,2018-07-14 18:00:00,25.0,77.0,3.15,36.53,21.98,56.5,17.72,1.08,16.95,2.9,103.3,,80.92,2.05,279.57,113.2,972.23,30.8,0.0
2018-07-14 18:00:00,2018-07-14 19:00:00,30.0,84.0,1.8,32.87,18.98,41.77,22.53,1.23,24.75,3.73,119.1,,86.75,2.1,282.08,31.45,972.35,29.68,0.0
2018-07-14 19:00:00,2018-07-14 20:00:00,28.0,81.0,5.18,42.43,26.72,41.52,24.42,1.4,7.82,3.88,94.42,,86.77,1.8,302.45,5.7,972.73,29.45,0.0
2018-07-14 20:00:00,2018-07-14 21:00:00,30.0,116.0,12.0,45.27,33.87,43.25,31.15,1.65,4.1,0.45,88.35,,88.42,0.85,245.55,3.35,973.25,29.0,0.0
2018-07-14 21:00:00,2018-07-14 22:00:00,34.0,141.0,17.15,52.95,42.22,40.48,13.35,1.78,4.68,3.35,113.98,,87.8,1.2,286.9,3.38,974.17,29.13,0.0
2018-07-14 22:00:00,2018-07-14 23:00:00,36.0,155.0,17.93,51.22,41.88,39.88,12.6,1.45,3.62,2.8,66.47,,90.07,1.47,290.9,3.4,974.88,29.08,0.0
2018-07-14 23:00:00,2018-07-15 00:00:00,33.0,153.0,8.15,34.68,25.12,42.98,17.27,1.13,4.22,1.37,38.35,,92.15,1.55,297.77,3.45,974.7,28.87,0.0
2018-07-15 00:00:00,2018-07-15 01:00:00,30.0,129.0,5.42,31.62,21.22,39.68,17.8,1.03,4.62,2.25,44.57,,92.07,1.62,294.58,3.65,974.7,28.7,0.0
2018-07-15 01:00:00,2018-07-15 02:00:00,31.0,101.0,3.6,30.08,18.95,41.98,25.42,1.0,23.0,2.3,46.32,,93.0,0.88,218.65,3.65,974.4,28.55,0.0
2018-07-15 02:00:00,2018-07-15 03:00:00,30.0,72.0,2.75,22.5,14.25,44.25,18.05,0.9,11.38,2.9,38.5,,95.3,0.33,192.88,3.8,974.4,28.07,0.0
2018-07-15 03:00:00,2018-07-15 04:00:00,42.0,78.0,3.65,27.35,17.5,43.2,27.08,1.0,42.1,2.0,30.35,,95.3,0.82,279.32,3.52,974.43,27.87,0.0
2018-07-15 04:00:00,2018-07-15 05:00:00,56.0,91.0,6.5,33.7,23.2,47.62,36.13,1.05,56.62,0.38,36.78,,95.3,1.2,296.4,3.35,974.48,27.95,0.0
2018-07-15 05:00:00,2018-07-15 06:00:00,53.0,116.0,4.42,32.05,20.65,51.2,10.1,0.83,5.63,0.35,24.3,,94.88,0.9,285.85,6.02,974.62,27.92,0.0
2018-07-15 06:00:00,2018-07-15 07:00:00,31.0,88.0,9.6,33.22,25.5,53.17,,0.92,5.2,0.43,31.6,,93.52,0.73,293.83,44.55,974.9,28.35,0.0
2018-07-15 07:00:00,2018-07-15 08:00:00,41.0,100.0,9.8,31.65,24.77,62.82,,0.92,4.45,1.0,31.73,,83.9,1.18,319.75,189.83,975.35,30.25,0.0
2018-07-15 08:00:00,2018-07-15 09:00:00,30.0,83.0,6.98,26.03,19.53,58.15,,0.9,3.85,1.78,22.25,,77.25,1.47,299.35,296.98,975.57,31.7,0.0
2018-07-15 09:00:00,2018-07-15 10:00:00,30.0,80.0,5.48,24.55,17.53,57.9,,0.85,4.3,1.5,19.47,,73.48,2.05,311.7,454.6,975.67,33.0,0.0
2018-07-15 10:00:00,2018-07-15 11:00:00,25.0,85.0,3.92,20.43,14.05,61.47,,0.83,5.42,1.13,16.53,,71.38,2.15,314.72,445.92,975.45,33.72,0.0
