From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2018-03-06 18:00:00,2018-03-06 19:00:00,68.0,219.0,2.83,65.48,63.01,63.59,16.23,1.47,13.22,0.48,5.85,,45.33,1.14,25.33,7.25,989.0,0.0,24.53,
2018-03-06 19:00:00,2018-03-06 20:00:00,100.0,261.0,6.67,81.01,83.93,69.32,18.18,1.72,7.16,0.62,7.32,,48.83,0.81,17.5,2.0,989.92,0.0,23.43,
2018-03-06 20:00:00,2018-03-06 21:00:00,112.0,278.0,4.9,74.22,74.64,64.78,23.16,1.55,6.81,1.18,7.57,,51.92,0.98,22.83,2.0,990.0,0.0,22.43,
2018-03-06 21:00:00,2018-03-06 22:00:00,134.0,261.0,5.89,75.67,77.99,68.98,21.58,1.62,6.24,1.62,6.33,,55.25,0.96,32.17,2.17,990.67,0.0,21.62,
2018-03-06 22:00:00,2018-03-06 23:00:00,156.0,300.0,31.06,85.18,122.22,65.24,27.28,1.7,4.41,0.49,7.18,,63.17,0.5,75.25,2.5,991.0,0.0,20.18,
2018-03-06 23:00:00,2018-03-07 00:00:00,207.0,378.0,41.72,87.88,139.76,58.0,26.7,1.48,4.86,0.59,6.96,,64.67,0.39,76.0,2.17,990.08,0.0,19.94,
2018-03-07 00:00:00,2018-03-07 01:00:00,145.0,277.0,30.75,87.52,123.92,59.12,24.29,1.11,4.03,0.49,6.34,,65.17,0.63,22.08,2.17,990.0,0.0,19.88,
2018-03-07 01:00:00,2018-03-07 02:00:00,183.0,306.0,43.57,84.33,72.38,46.44,11.74,1.01,15.36,3.29,2.25,,67.25,0.73,23.0,2.08,989.83,0.0,19.37,
2018-03-07 02:00:00,2018-03-07 03:00:00,201.0,310.0,4.85,68.95,70.12,17.04,4.2,0.75,5.34,1.39,1.33,,68.92,0.89,23.0,2.0,989.0,0.0,19.15,
2018-03-07 03:00:00,2018-03-07 04:00:00,190.0,288.0,3.03,60.72,60.13,69.48,19.34,0.9,5.98,0.3,5.24,,72.5,1.03,28.33,2.0,988.83,0.0,18.46,
2018-03-07 04:00:00,2018-03-07 05:00:00,175.0,272.0,2.95,51.75,51.75,69.73,20.18,1.02,7.74,0.46,5.46,,74.42,1.27,29.33,2.0,988.0,0.0,18.18,
2018-03-07 05:00:00,2018-03-07 06:00:00,182.0,279.0,5.86,67.62,68.52,61.93,18.67,0.96,5.42,0.93,5.03,,76.08,0.78,17.0,2.0,988.67,0.0,17.73,
2018-03-07 06:00:00,2018-03-07 07:00:00,158.0,239.0,6.82,58.84,64.97,63.76,19.23,1.03,4.93,1.21,4.48,,80.58,0.59,16.33,3.92,989.0,0.0,16.83,
2018-03-07 07:00:00,2018-03-07 08:00:00,223.0,327.0,8.56,57.07,64.58,68.36,21.62,1.29,5.94,0.34,4.57,,76.42,0.72,45.75,42.83,989.42,0.0,17.48,
2018-03-07 08:00:00,2018-03-07 09:00:00,230.0,334.0,8.79,57.97,65.67,63.3,18.58,1.43,9.43,1.08,3.74,,61.0,0.94,43.75,191.25,990.0,0.0,20.35,
2018-03-07 09:00:00,2018-03-07 10:00:00,194.0,312.0,5.44,51.17,54.84,59.62,21.67,1.47,13.5,0.81,3.99,,51.42,1.17,23.25,275.92,990.75,0.0,22.88,
2018-03-07 10:00:00,2018-03-07 11:00:00,189.0,329.0,1.87,39.96,39.18,60.34,20.34,1.31,17.67,0.5,4.47,,46.17,1.41,30.33,205.42,991.0,0.0,25.12,
2018-03-07 11:00:00,2018-03-07 12:00:00,163.0,289.0,7.02,34.61,37.9,50.72,15.42,0.91,19.84,1.32,4.25,,40.33,1.7,30.0,453.33,991.0,0.0,26.95,
2018-03-07 12:00:00,2018-03-07 13:00:00,119.0,237.0,22.6,31.19,31.1,43.31,14.24,0.6,22.6,1.12,2.72,,33.92,1.9,36.75,649.33,990.42,0.0,28.06,
2018-03-07 13:00:00,2018-03-07 14:00:00,56.0,175.0,0.98,29.78,27.51,43.68,13.36,0.6,22.04,0.27,4.23,,29.83,2.05,35.42,469.0,989.58,0.0,28.63,
2018-03-07 14:00:00,2018-03-07 15:00:00,40.0,153.0,0.94,28.38,26.97,40.02,10.56,0.54,22.87,0.97,3.97,,31.92,2.02,35.67,86.33,988.92,0.0,28.27,
2018-03-07 15:00:00,2018-03-07 16:00:00,30.0,149.0,0.6,24.33,24.7,24.91,7.4,0.47,24.81,1.56,2.94,,30.83,2.27,35.42,152.0,988.0,0.0,28.3,
2018-03-07 16:00:00,2018-03-07 17:00:00,38.0,157.0,0.3,28.63,29.03,21.75,5.74,0.57,23.15,1.83,2.46,,28.17,2.16,37.33,236.25,988.0,0.0,28.36,
2018-03-07 17:00:00,2018-03-07 18:00:00,41.0,179.0,30.5,35.9,30.47,28.95,9.01,0.66,24.82,0.78,3.35,,34.08,1.83,35.5,100.33,988.0,0.0,27.37,
2018-03-07 18:00:00,2018-03-07 19:00:00,64.0,184.0,0.47,55.07,47.75,40.22,18.23,1.39,17.28,0.32,3.82,,41.08,1.39,34.58,6.83,988.0,0.0,25.63,
2018-03-07 19:00:00,2018-03-07 20:00:00,113.0,296.0,7.27,96.98,99.63,52.24,22.46,2.05,7.83,0.64,5.79,,44.75,0.63,132.33,2.0,989.0,0.0,24.27,
2018-03-07 20:00:00,2018-03-07 21:00:00,143.0,348.0,43.17,114.92,166.65,50.86,24.17,2.75,3.86,2.63,7.65,,53.5,0.29,219.36,2.08,989.58,0.0,22.09,
2018-03-07 21:00:00,2018-03-07 22:00:00,153.0,368.0,52.35,109.47,174.53,59.38,22.73,2.92,4.05,0.66,13.68,,59.5,0.23,253.08,2.42,990.0,0.0,21.2,
2018-03-07 22:00:00,2018-03-07 23:00:00,179.0,371.0,105.55,133.25,241.54,62.82,32.73,3.26,3.99,1.73,13.11,,65.25,0.14,197.42,2.83,990.5,0.0,20.51,
2018-03-07 23:00:00,2018-03-08 00:00:00,238.0,466.0,104.65,250.86,96.31,33.64,5.57,3.97,4.63,10.38,2.33,,73.75,0.14,104.17,2.75,990.58,0.0,19.37,
2018-03-08 00:00:00,2018-03-08 01:00:00,237.0,439.0,95.87,391.89,66.8,24.55,1.3,4.51,4.61,12.85,0.37,,77.67,0.17,103.33,2.75,990.5,0.0,18.83,
2018-03-08 01:00:00,2018-03-08 02:00:00,276.0,480.0,96.53,430.55,67.64,22.58,2.39,4.45,3.65,13.89,0.43,,81.17,0.16,121.83,2.92,990.0,0.0,18.45,
2018-03-08 02:00:00,2018-03-08 03:00:00,296.0,617.0,81.73,411.53,77.3,3.73,13.3,2.97,5.98,2.96,0.4,,85.0,0.14,259.92,2.83,990.0,0.0,17.6,
2018-03-08 03:00:00,2018-03-08 04:00:00,339.0,616.0,74.13,418.5,87.73,23.3,1.14,3.22,6.64,14.39,0.36,,85.75,0.14,182.67,2.83,989.5,0.0,17.19,
2018-03-08 04:00:00,2018-03-08 05:00:00,342.0,547.0,79.01,410.26,86.81,26.32,2.0,2.75,5.57,12.69,0.25,,86.42,0.15,107.33,3.0,989.75,0.0,16.56,
2018-03-08 05:00:00,2018-03-08 06:00:00,351.0,537.0,80.61,389.47,85.29,28.41,2.33,2.65,5.05,16.36,0.2,,87.25,0.15,63.5,2.58,990.0,0.0,16.45,
2018-03-08 06:00:00,2018-03-08 07:00:00,342.0,539.0,82.32,420.43,84.99,27.66,0.7,3.3,5.42,20.29,0.2,,88.83,0.16,86.83,4.83,990.67,0.0,16.53,
2018-03-08 07:00:00,2018-03-08 08:00:00,362.0,616.0,100.16,,89.73,33.66,0.78,4.14,6.8,20.52,0.2,,83.92,0.35,69.0,44.5,991.17,0.0,18.08,
2018-03-08 08:00:00,2018-03-08 09:00:00,478.0,,112.1,206.23,152.96,70.1,15.65,3.77,9.39,15.47,5.23,,65.08,0.55,45.25,177.58,992.0,0.0,21.83,
2018-03-08 09:00:00,2018-03-08 10:00:00,575.0,943.0,21.78,74.55,99.33,73.22,44.32,1.57,13.82,0.99,16.26,,50.67,0.43,53.83,271.33,992.75,0.0,25.13,
2018-03-08 10:00:00,2018-03-08 11:00:00,193.0,370.0,3.65,65.63,63.26,76.92,52.67,1.39,28.86,0.74,10.38,,44.5,0.48,136.33,265.17,993.0,0.0,27.15,
2018-03-08 11:00:00,2018-03-08 12:00:00,191.0,361.0,32.44,106.25,87.72,38.01,5.5,1.41,24.46,5.62,0.85,,38.92,1.13,196.17,448.17,992.33,0.0,28.59,
2018-03-08 12:00:00,2018-03-08 13:00:00,147.0,284.0,4.9,99.27,77.95,52.02,19.21,1.17,32.22,1.19,5.95,,33.64,0.84,240.27,533.91,991.64,0.0,29.83,
2018-03-08 13:00:00,2018-03-08 14:00:00,103.0,224.0,0.94,78.67,73.22,77.34,19.63,1.22,31.24,0.43,6.52,,31.17,0.56,144.0,395.83,990.67,0.0,31.14,
2018-03-08 14:00:00,2018-03-08 15:00:00,103.0,233.0,,71.9,62.45,80.07,22.95,1.38,43.13,1.61,5.58,,36.75,1.06,50.67,169.67,989.83,0.0,30.24,
2018-03-08 15:00:00,2018-03-08 16:00:00,157.0,327.0,,41.64,35.3,57.37,18.91,0.88,43.54,2.09,5.35,,37.0,0.88,58.25,142.67,989.0,0.0,30.15,
2018-03-08 16:00:00,2018-03-08 17:00:00,94.0,237.0,,33.02,28.39,49.11,21.03,0.73,46.68,0.75,6.0,,34.0,0.57,63.58,165.33,989.0,0.0,30.23,
2018-03-08 17:00:00,2018-03-08 18:00:00,74.0,211.0,60.1,45.61,38.03,43.73,16.75,0.84,43.86,0.87,4.03,,37.58,0.78,51.17,67.5,989.0,0.0,29.04,
2018-03-08 18:00:00,2018-03-08 19:00:00,97.0,267.0,,63.52,52.58,51.99,20.14,1.37,22.78,0.9,3.39,,53.42,0.35,78.92,7.25,989.0,0.0,25.03,
2018-03-08 19:00:00,2018-03-08 20:00:00,118.0,280.0,13.68,113.17,107.48,59.93,23.16,1.84,9.17,0.67,4.22,,57.42,0.28,164.75,3.0,989.83,0.0,23.12,
2018-03-08 20:00:00,2018-03-08 21:00:00,136.0,310.0,25.87,125.78,152.33,60.98,19.5,2.96,4.99,1.21,4.04,,60.83,0.21,172.83,2.75,990.17,0.0,22.68,
2018-03-08 21:00:00,2018-03-08 22:00:00,265.0,438.0,84.69,118.83,228.67,64.17,21.46,4.07,4.93,0.51,6.54,,66.08,0.15,85.67,2.92,991.0,0.0,21.75,
2018-03-08 22:00:00,2018-03-08 23:00:00,324.0,560.0,113.14,174.11,207.52,57.96,38.28,4.28,4.73,2.45,6.76,,64.75,0.25,148.25,2.92,991.0,0.0,21.37,
2018-03-08 23:00:00,2018-03-09 00:00:00,282.0,531.0,103.83,92.12,231.21,62.08,38.07,3.49,5.01,0.7,10.43,,70.25,0.24,138.82,2.67,991.0,0.0,20.41,
2018-03-09 00:00:00,2018-03-09 01:00:00,322.0,589.0,77.1,108.55,178.49,69.46,40.97,2.83,5.69,1.64,10.8,,69.5,0.21,165.42,2.92,991.0,0.0,19.89,
2018-03-09 01:00:00,2018-03-09 02:00:00,409.0,647.0,90.67,237.51,68.72,46.8,4.88,2.52,35.6,10.98,1.28,,69.67,0.25,181.25,3.0,990.67,0.0,19.44,
2018-03-09 02:00:00,2018-03-09 03:00:00,301.0,483.0,93.88,257.45,101.17,8.27,11.28,1.95,6.46,1.3,5.95,,71.0,0.17,153.08,3.0,990.0,0.0,19.16,
2018-03-09 03:00:00,2018-03-09 04:00:00,305.0,481.0,89.08,272.97,99.53,42.03,7.69,2.45,5.55,9.49,2.18,,74.92,0.24,123.17,2.83,990.0,0.0,18.58,
2018-03-09 04:00:00,2018-03-09 05:00:00,304.0,466.0,72.3,263.04,75.79,32.03,0.82,2.38,5.44,10.84,0.3,,80.5,0.21,103.08,2.67,989.67,0.0,18.04,
2018-03-09 05:00:00,2018-03-09 06:00:00,334.0,490.0,93.03,133.66,167.85,63.77,20.44,2.39,5.56,7.44,3.71,,82.42,0.21,76.0,2.92,990.0,0.0,17.67,
2018-03-09 06:00:00,2018-03-09 07:00:00,393.0,569.0,108.93,128.37,191.85,81.28,33.84,2.84,5.29,3.36,7.14,,79.92,0.65,34.92,4.17,990.75,0.0,17.87,
2018-03-09 07:00:00,2018-03-09 08:00:00,458.0,649.0,54.17,81.07,151.0,66.78,54.98,1.97,6.08,1.12,11.12,,66.58,1.45,38.08,44.75,992.0,0.0,19.75,
2018-03-09 08:00:00,2018-03-09 09:00:00,261.0,428.0,34.47,71.13,114.07,63.87,28.23,1.72,6.78,2.77,9.65,,56.0,0.94,37.25,166.5,992.33,0.0,22.3,
2018-03-09 09:00:00,2018-03-09 10:00:00,210.0,345.0,18.65,49.4,71.11,56.72,16.53,1.41,9.42,4.32,7.55,,48.08,0.97,59.5,280.75,993.0,0.0,24.56,
2018-03-09 10:00:00,2018-03-09 11:00:00,133.0,252.0,9.38,45.02,54.73,63.08,24.23,1.13,12.63,0.81,10.14,,44.75,1.03,90.58,243.33,993.0,0.0,26.76,
2018-03-09 11:00:00,2018-03-09 12:00:00,113.0,254.0,10.73,44.63,52.15,63.3,16.74,0.84,13.17,3.55,6.43,,37.67,1.31,38.58,432.58,992.75,0.0,28.41,
2018-03-09 12:00:00,2018-03-09 13:00:00,106.0,222.0,1.62,37.7,36.98,64.93,22.34,0.97,17.67,0.53,8.92,,31.33,1.31,34.5,593.58,991.67,0.0,29.76,
2018-03-09 13:00:00,2018-03-09 14:00:00,66.0,167.0,4.93,34.68,35.17,58.96,16.28,0.94,19.68,1.15,8.08,,31.33,1.14,46.92,433.17,990.58,0.0,30.48,
2018-03-09 14:00:00,2018-03-09 15:00:00,63.0,179.0,1.03,31.02,28.39,58.22,12.04,0.77,17.92,1.67,7.17,,27.92,1.32,108.58,118.83,989.58,0.0,30.67,
2018-03-09 15:00:00,2018-03-09 16:00:00,44.0,166.0,1.47,25.12,22.95,45.2,16.68,0.67,19.38,0.3,8.25,,26.33,1.81,31.42,169.67,989.0,0.0,30.79,
2018-03-09 16:00:00,2018-03-09 17:00:00,61.0,201.0,,32.89,27.6,44.55,14.04,0.81,19.01,0.3,8.21,,31.67,1.67,38.08,194.33,989.0,0.0,30.46,
2018-03-09 17:00:00,2018-03-09 18:00:00,58.0,179.0,44.93,44.5,37.15,40.63,13.43,0.78,13.4,1.43,6.07,,33.67,1.55,38.92,80.17,989.0,0.0,29.41,
2018-03-09 18:00:00,2018-03-09 19:00:00,63.0,235.0,3.3,82.38,79.4,51.97,20.21,2.06,9.5,0.3,7.35,,41.67,1.17,39.25,7.5,989.0,0.0,27.51,
2018-03-09 19:00:00,2018-03-09 20:00:00,150.0,368.0,17.31,108.42,124.22,72.52,30.34,3.08,5.55,0.43,7.97,,48.0,0.85,36.83,2.33,989.25,0.0,26.18,
2018-03-09 20:00:00,2018-03-09 21:00:00,252.0,473.0,27.41,105.81,135.96,64.96,21.0,2.98,4.78,2.1,7.83,,55.58,0.78,33.75,2.25,990.0,0.0,24.78,
2018-03-09 21:00:00,2018-03-09 22:00:00,200.0,415.0,24.34,97.8,124.41,64.17,24.52,2.45,4.64,0.5,12.03,,59.42,0.82,33.5,2.08,990.0,0.0,23.78,
2018-03-09 22:00:00,2018-03-09 23:00:00,184.0,371.0,13.25,89.6,101.12,63.47,37.09,2.01,5.23,0.61,14.33,,56.17,1.11,39.75,2.0,990.0,0.0,23.93,
2018-03-09 23:00:00,2018-03-10 00:00:00,212.0,384.0,33.24,86.18,126.17,50.37,26.68,1.66,4.58,0.7,14.13,,59.17,0.99,43.33,2.58,990.0,0.0,23.02,
2018-03-10 00:00:00,2018-03-10 01:00:00,117.0,276.0,20.81,81.8,104.67,45.42,17.79,1.05,4.41,0.61,13.67,,57.67,1.08,41.42,2.67,990.0,0.0,22.5,
2018-03-10 01:00:00,2018-03-10 02:00:00,83.0,202.0,12.68,65.72,68.63,47.5,22.84,0.91,7.44,2.65,10.84,,63.5,1.1,42.92,2.75,989.33,0.0,21.76,
2018-03-10 02:00:00,2018-03-10 03:00:00,89.0,188.0,8.28,61.13,67.92,14.83,11.19,0.7,4.67,2.18,6.3,,64.92,0.65,47.83,2.25,989.0,0.0,20.95,
2018-03-10 03:00:00,2018-03-10 04:00:00,110.0,226.0,13.66,64.28,67.76,55.04,40.86,0.79,8.03,1.4,10.9,,64.08,0.44,263.75,2.25,988.33,0.0,20.21,
2018-03-10 04:00:00,2018-03-10 05:00:00,94.0,183.0,14.31,69.1,83.87,64.05,37.18,0.92,8.34,0.4,10.8,,64.5,0.52,129.08,2.33,988.25,0.0,19.81,
2018-03-10 05:00:00,2018-03-10 06:00:00,129.0,232.0,15.4,64.27,80.88,69.08,33.61,0.98,5.94,0.36,9.89,,66.92,0.5,258.67,2.5,989.0,0.0,19.4,
2018-03-10 06:00:00,2018-03-10 07:00:00,156.0,232.0,11.83,60.49,72.32,81.77,43.76,1.34,5.82,0.32,9.42,,70.0,0.51,321.17,4.92,989.75,0.0,19.09,
2018-03-10 07:00:00,2018-03-10 08:00:00,306.0,414.0,16.79,58.74,79.68,74.84,48.82,1.36,5.08,1.13,8.61,,68.58,0.54,287.58,44.92,990.0,0.0,19.62,
2018-03-10 08:00:00,2018-03-10 09:00:00,223.0,353.0,12.53,54.13,67.75,65.86,33.94,1.38,6.85,2.62,7.19,,56.5,0.73,149.92,184.0,990.83,0.0,21.92,
2018-03-10 09:00:00,2018-03-10 10:00:00,202.0,334.0,4.92,45.43,48.72,62.02,26.19,1.27,10.31,0.4,8.45,,43.92,1.04,74.5,324.92,991.08,0.0,24.84,
2018-03-10 10:00:00,2018-03-10 11:00:00,144.0,301.0,1.99,37.02,35.6,53.04,17.78,1.13,12.89,0.4,7.61,,35.58,1.34,30.18,285.33,991.0,0.0,27.52,
2018-03-10 11:00:00,2018-03-10 12:00:00,116.0,255.0,11.28,34.69,30.93,42.58,13.84,0.74,14.87,0.97,6.81,,28.17,1.67,25.83,500.42,991.0,0.0,29.27,
2018-03-10 12:00:00,2018-03-10 13:00:00,67.0,221.0,2.17,27.82,27.28,39.21,11.07,0.81,17.03,0.79,5.95,,24.83,1.49,24.08,647.92,990.42,0.0,30.93,
2018-03-10 13:00:00,2018-03-10 14:00:00,40.0,178.0,,28.74,27.43,33.8,9.12,0.78,15.71,1.09,4.52,,24.58,1.33,77.33,494.33,989.75,0.0,31.55,
2018-03-10 14:00:00,2018-03-10 15:00:00,31.0,161.0,,28.24,24.12,37.42,8.79,0.7,19.99,0.9,4.72,,23.83,1.99,33.5,107.0,988.83,0.0,31.22,
2018-03-10 15:00:00,2018-03-10 16:00:00,35.0,217.0,0.75,25.65,25.02,26.89,7.1,0.65,21.07,1.26,3.32,,24.25,1.83,28.08,172.42,988.0,0.0,31.13,
2018-03-10 16:00:00,2018-03-10 17:00:00,31.0,174.0,,28.71,26.44,23.87,7.45,0.68,16.19,1.22,3.46,,24.5,2.08,33.08,228.42,988.0,0.0,30.93,
2018-03-10 17:00:00,2018-03-10 18:00:00,39.0,195.0,45.0,42.04,37.72,30.13,10.59,0.91,14.95,1.16,4.46,,30.42,1.75,34.17,94.33,988.0,0.0,29.81,
2018-03-10 18:00:00,2018-03-10 19:00:00,84.0,285.0,2.02,66.63,57.51,37.63,17.24,1.73,10.38,1.5,5.12,,38.33,1.2,35.17,7.58,988.0,0.0,27.7,
2018-03-10 19:00:00,2018-03-10 20:00:00,151.0,401.0,6.51,82.74,85.31,53.22,31.46,2.23,7.01,0.74,7.59,,47.5,1.38,38.42,2.17,988.83,0.0,26.34,
2018-03-10 20:00:00,2018-03-10 21:00:00,182.0,388.0,8.07,73.8,79.35,54.26,18.73,2.06,6.01,2.07,6.99,,55.67,1.49,41.25,2.58,989.0,0.0,25.08,
2018-03-10 21:00:00,2018-03-10 22:00:00,130.0,261.0,4.01,66.09,66.48,53.68,20.52,1.47,6.46,0.63,9.33,,61.08,1.4,39.0,2.0,989.0,0.0,24.12,
2018-03-10 22:00:00,2018-03-10 23:00:00,117.0,246.0,6.14,65.23,66.18,47.25,18.27,1.28,5.63,2.19,8.55,,63.83,1.42,40.08,2.25,989.0,0.0,23.24,
2018-03-10 23:00:00,2018-03-11 00:00:00,113.0,221.0,18.81,79.64,85.99,44.36,15.68,1.05,5.88,1.32,9.32,,64.08,1.22,36.25,2.08,988.25,0.0,22.53,
2018-03-11 00:00:00,2018-03-11 01:00:00,85.0,216.0,8.89,68.4,75.62,48.88,17.31,1.04,5.77,0.5,10.28,,64.67,1.25,34.67,2.33,988.0,0.0,22.03,
2018-03-11 01:00:00,2018-03-11 02:00:00,125.0,240.0,2.36,52.02,51.21,54.95,17.69,0.98,8.5,0.5,10.23,,67.33,1.13,33.0,2.08,987.75,0.0,21.39,
2018-03-11 02:00:00,2018-03-11 03:00:00,166.0,309.0,0.2,49.25,41.55,14.98,9.18,0.7,8.06,1.82,5.1,,68.5,0.98,23.75,2.17,987.0,0.0,20.95,
2018-03-11 03:00:00,2018-03-11 04:00:00,79.0,177.0,3.65,56.37,52.97,64.27,20.97,0.91,6.87,1.23,8.93,,71.92,0.64,45.67,2.25,987.0,0.0,20.12,
2018-03-11 04:00:00,2018-03-11 05:00:00,151.0,255.0,2.35,56.62,55.05,71.63,27.21,0.99,6.13,0.4,9.12,,73.0,0.64,75.25,2.42,987.0,0.0,19.7,
2018-03-11 05:00:00,2018-03-11 06:00:00,196.0,285.0,2.4,53.95,52.72,73.22,30.37,1.04,6.05,0.38,8.6,,75.83,0.53,19.83,2.67,987.5,0.0,19.19,
2018-03-11 06:00:00,2018-03-11 07:00:00,221.0,310.0,3.71,58.78,59.35,75.62,30.99,1.13,5.4,0.4,8.2,,76.25,0.61,12.75,4.75,988.0,0.0,19.05,
2018-03-11 07:00:00,2018-03-11 08:00:00,254.0,335.0,12.42,59.26,72.02,67.74,24.22,1.32,5.2,1.04,7.5,,72.83,0.72,75.55,46.75,988.83,0.0,19.63,
2018-03-11 08:00:00,2018-03-11 09:00:00,215.0,335.0,8.74,48.82,57.23,64.83,29.36,1.34,7.02,1.73,6.97,,62.33,0.77,73.42,171.58,989.67,0.0,21.68,
2018-03-11 09:00:00,2018-03-11 10:00:00,218.0,335.0,3.48,43.47,44.95,60.4,27.53,1.37,10.8,0.42,8.31,,55.5,1.0,21.92,307.25,990.0,0.0,23.78,
2018-03-11 10:00:00,2018-03-11 11:00:00,193.0,326.0,2.14,41.09,38.72,57.23,23.03,1.29,14.43,0.48,8.26,,46.75,0.92,79.67,255.33,990.0,0.0,26.77,
2018-03-11 11:00:00,2018-03-11 12:00:00,157.0,283.0,33.87,33.97,37.17,46.84,14.81,0.93,18.36,2.38,6.23,,40.0,1.05,54.0,471.67,990.0,0.0,28.87,
2018-03-11 12:00:00,2018-03-11 13:00:00,110.0,237.0,8.6,32.48,30.62,46.49,13.9,0.93,19.06,1.03,7.4,,33.25,0.99,24.75,611.33,989.33,0.0,30.88,
2018-03-11 13:00:00,2018-03-11 14:00:00,68.0,177.0,27.5,26.7,25.7,30.37,8.8,0.72,18.49,2.31,5.93,,28.0,1.38,59.25,475.5,988.83,0.0,31.78,
2018-03-11 14:00:00,2018-03-11 15:00:00,38.0,141.0,23.1,25.37,24.79,28.58,9.02,0.63,18.0,0.92,7.21,,26.83,1.35,82.0,118.0,988.0,0.0,31.04,
2018-03-11 15:00:00,2018-03-11 16:00:00,38.0,146.0,,24.55,25.82,27.45,7.2,0.63,19.43,2.83,5.27,,30.17,1.49,27.0,158.67,987.33,0.0,30.99,
2018-03-11 16:00:00,2018-03-11 17:00:00,38.0,156.0,,24.74,29.2,20.19,5.0,0.67,19.0,4.6,3.27,,28.75,1.44,26.42,201.33,987.0,0.0,30.93,
2018-03-11 17:00:00,2018-03-11 18:00:00,50.0,183.0,48.6,40.12,33.83,29.55,10.17,0.74,15.41,1.52,6.47,,28.42,1.22,24.83,81.5,987.0,0.0,30.17,
2018-03-11 18:00:00,2018-03-11 19:00:00,66.0,202.0,,66.77,60.22,35.81,15.55,1.54,9.47,0.3,7.81,,35.0,0.67,23.42,7.83,987.0,0.0,27.8,
2018-03-11 19:00:00,2018-03-11 20:00:00,88.0,271.0,19.2,102.42,119.03,42.73,21.55,2.39,4.87,0.3,7.91,,43.58,0.33,155.08,2.58,987.67,0.0,25.17,
2018-03-11 20:00:00,2018-03-11 21:00:00,152.0,346.0,33.94,110.2,149.27,63.72,22.49,3.32,4.46,1.77,7.04,,48.08,0.59,60.08,2.42,988.08,0.0,24.63,
2018-03-11 21:00:00,2018-03-11 22:00:00,354.0,565.0,12.3,106.34,115.27,57.42,31.14,2.58,6.14,0.61,9.92,,49.33,0.51,27.92,2.5,989.0,0.0,24.34,
2018-03-11 22:00:00,2018-03-11 23:00:00,237.0,439.0,42.41,101.97,153.73,51.93,29.49,2.54,5.37,0.7,11.36,,55.42,0.28,240.58,2.58,989.0,0.0,22.88,
2018-03-11 23:00:00,2018-03-12 00:00:00,224.0,415.0,60.08,101.77,146.16,53.31,26.72,1.92,8.0,2.75,10.41,,55.67,0.73,38.33,2.58,989.0,0.0,23.12,
2018-03-12 00:00:00,2018-03-12 01:00:00,229.0,477.0,14.07,77.93,91.48,59.32,48.17,1.47,47.08,0.7,12.65,,58.42,0.82,43.33,2.67,989.0,0.0,23.15,
2018-03-12 01:00:00,2018-03-12 02:00:00,276.0,443.0,58.32,90.86,72.46,45.0,11.43,1.28,19.73,8.26,4.12,,69.25,0.55,44.58,3.0,988.75,0.0,21.26,
2018-03-12 02:00:00,2018-03-12 03:00:00,208.0,329.0,13.88,71.62,23.28,20.88,0.95,0.32,13.95,8.63,2.95,,78.17,0.39,48.75,3.0,988.0,0.0,19.81,
2018-03-12 03:00:00,2018-03-12 04:00:00,161.0,273.0,4.92,52.08,54.84,55.1,21.86,1.01,11.73,0.56,10.88,,77.83,0.53,92.42,2.92,987.92,0.0,20.46,
2018-03-12 04:00:00,2018-03-12 05:00:00,113.0,194.0,15.23,67.9,83.92,58.28,22.31,1.13,7.35,0.5,10.08,,82.25,0.35,184.33,2.67,987.83,0.0,19.53,
2018-03-12 05:00:00,2018-03-12 06:00:00,133.0,260.0,15.38,71.07,87.07,64.98,34.75,1.33,5.69,0.5,9.54,,76.08,0.36,175.33,2.58,988.0,0.0,20.42,
2018-03-12 06:00:00,2018-03-12 07:00:00,190.0,290.0,31.12,73.98,111.97,81.13,49.16,1.42,5.16,0.5,9.15,,76.42,0.51,204.58,4.92,988.67,0.0,20.0,
2018-03-12 07:00:00,2018-03-12 08:00:00,313.0,436.0,29.48,77.14,112.54,80.75,41.44,1.64,4.65,0.5,8.77,,73.92,0.44,179.75,48.83,989.33,0.0,20.48,
2018-03-12 08:00:00,2018-03-12 09:00:00,299.0,438.0,27.1,73.65,94.67,63.5,23.83,1.6,8.11,2.53,6.49,,63.83,0.67,127.67,170.67,990.0,0.0,22.86,
2018-03-12 09:00:00,2018-03-12 10:00:00,202.0,356.0,8.1,52.78,59.32,57.11,20.37,1.46,10.56,1.83,7.1,,53.92,0.61,123.58,314.08,990.75,0.0,25.9,
2018-03-12 10:00:00,2018-03-12 11:00:00,166.0,315.0,2.62,45.12,45.22,61.81,24.77,1.25,15.12,0.5,7.92,,45.33,0.7,179.42,256.92,991.0,0.0,28.45,
2018-03-12 11:00:00,2018-03-12 12:00:00,124.0,280.0,12.49,37.3,38.17,52.67,17.34,0.8,20.36,1.56,6.15,,36.5,0.75,258.67,475.83,990.0,0.0,30.58,
