From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (ug/m3),Ozone (ug/m3),Benzene (),Toluene (ug/m3),Eth-Benzene (ug/m3),Temp (degree C),RH (W/mt2),WS (m/s),WD (degree),BP (mmHg),VWS (m/s),AT (degree C)
2019-08-26 21:00:00,2019-08-26 22:00:00,,,,,,,,,,,,,,,,,,,
2019-08-26 22:00:00,2019-08-26 23:00:00,,,,,,,,,,,,,,,,,,,
2019-08-26 23:00:00,2019-08-27 00:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 00:00:00,2019-08-27 01:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 01:00:00,2019-08-27 02:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 02:00:00,2019-08-27 03:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 03:00:00,2019-08-27 04:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 04:00:00,2019-08-27 05:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 05:00:00,2019-08-27 06:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 06:00:00,2019-08-27 07:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 07:00:00,2019-08-27 08:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 08:00:00,2019-08-27 09:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 09:00:00,2019-08-27 10:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 10:00:00,2019-08-27 11:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 11:00:00,2019-08-27 12:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 12:00:00,2019-08-27 13:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 13:00:00,2019-08-27 14:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 14:00:00,2019-08-27 15:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 15:00:00,2019-08-27 16:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 16:00:00,2019-08-27 17:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 17:00:00,2019-08-27 18:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 18:00:00,2019-08-27 19:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 19:00:00,2019-08-27 20:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 20:00:00,2019-08-27 21:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 21:00:00,2019-08-27 22:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 22:00:00,2019-08-27 23:00:00,,,,,,,,,,,,,,,,,,,
2019-08-27 23:00:00,2019-08-28 00:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 00:00:00,2019-08-28 01:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 01:00:00,2019-08-28 02:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 02:00:00,2019-08-28 03:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 03:00:00,2019-08-28 04:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 04:00:00,2019-08-28 05:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 05:00:00,2019-08-28 06:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 06:00:00,2019-08-28 07:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 07:00:00,2019-08-28 08:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 08:00:00,2019-08-28 09:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 09:00:00,2019-08-28 10:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 10:00:00,2019-08-28 11:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 11:00:00,2019-08-28 12:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 12:00:00,2019-08-28 13:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 13:00:00,2019-08-28 14:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 14:00:00,2019-08-28 15:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 15:00:00,2019-08-28 16:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 16:00:00,2019-08-28 17:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 17:00:00,2019-08-28 18:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 18:00:00,2019-08-28 19:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 19:00:00,2019-08-28 20:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 20:00:00,2019-08-28 21:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 21:00:00,2019-08-28 22:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 22:00:00,2019-08-28 23:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 23:00:00,2019-08-29 00:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 00:00:00,2019-08-29 01:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 01:00:00,2019-08-29 02:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 02:00:00,2019-08-29 03:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 03:00:00,2019-08-29 04:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 04:00:00,2019-08-29 05:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 05:00:00,2019-08-29 06:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 06:00:00,2019-08-29 07:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 07:00:00,2019-08-29 08:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 08:00:00,2019-08-29 09:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 09:00:00,2019-08-29 10:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 10:00:00,2019-08-29 11:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 11:00:00,2019-08-29 12:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 12:00:00,2019-08-29 13:00:00,8.75,74.75,3.33,17.68,12.1,1.25,13.57,0.77,11.76,0.1,0.8,,25.3,54.75,,128.75,706.5,,24.35
2019-08-29 13:00:00,2019-08-29 14:00:00,14.5,72.75,3.07,17.57,11.85,1.75,13.3,0.74,12.98,0.1,0.9,,24.88,46.0,,128.25,705.25,,25.6
2019-08-29 14:00:00,2019-08-29 15:00:00,17.25,99.75,2.62,16.23,10.72,4.85,14.0,0.7,12.99,0.1,0.88,,25.88,39.75,,140.25,704.25,,25.4
2019-08-29 15:00:00,2019-08-29 16:00:00,20.5,81.0,2.92,18.5,12.2,5.2,13.25,0.73,12.1,0.1,0.95,,26.37,36.75,,154.0,704.0,,26.35
2019-08-29 16:00:00,2019-08-29 17:00:00,18.5,81.5,3.25,21.4,14.03,5.07,9.38,0.76,11.22,0.12,1.35,,27.33,38.5,,145.25,704.0,,26.1
2019-08-29 17:00:00,2019-08-29 18:00:00,15.75,102.0,3.08,21.75,14.08,4.3,7.27,0.74,11.22,0.17,1.62,,27.55,40.5,,144.5,704.0,,25.5
2019-08-29 18:00:00,2019-08-29 19:00:00,12.0,85.0,4.22,24.85,16.65,2.7,8.9,0.85,8.33,0.22,1.92,,29.57,46.75,,131.5,704.25,,24.2
2019-08-29 19:00:00,2019-08-29 20:00:00,13.5,99.0,5.9,25.7,18.52,0.47,15.12,1.01,7.75,0.22,2.08,,26.17,61.0,,114.0,705.0,,26.45
2019-08-29 20:00:00,2019-08-29 21:00:00,16.0,63.25,3.55,19.57,13.28,0.13,13.7,0.79,9.7,0.1,0.85,,24.38,82.75,,111.0,706.5,,22.8
2019-08-29 21:00:00,2019-08-29 22:00:00,10.25,20.25,2.48,17.52,11.35,0.25,12.9,0.69,9.11,0.1,0.48,,23.38,75.75,,103.25,707.0,,21.5
2019-08-29 22:00:00,2019-08-29 23:00:00,11.25,25.25,2.12,17.57,11.05,3.4,12.97,0.66,8.23,0.1,0.4,,25.6,77.0,,106.25,707.0,,21.25
2019-08-29 23:00:00,2019-08-30 00:00:00,13.75,29.0,2.8,18.7,12.18,3.15,13.93,0.72,8.13,,0.4,,23.85,83.0,,110.5,707.0,,22.65
2019-08-30 00:00:00,2019-08-30 01:00:00,18.0,29.0,2.65,19.2,12.3,1.9,14.0,0.7,7.64,,0.2,,23.65,84.25,,118.25,706.0,,21.45
2019-08-30 01:00:00,2019-08-30 02:00:00,13.5,27.5,2.58,17.42,11.38,1.55,13.72,0.7,8.67,0.1,0.17,,23.65,82.0,,124.75,705.75,,19.95
2019-08-30 02:00:00,2019-08-30 03:00:00,9.75,22.0,2.65,17.85,11.62,0.95,13.82,0.7,8.13,,0.18,,25.95,78.0,,120.0,705.0,,20.0
2019-08-30 03:00:00,2019-08-30 04:00:00,11.75,19.25,2.88,16.02,10.82,,13.28,0.72,7.94,,0.1,,24.2,79.75,,124.75,705.0,,19.58
2019-08-30 04:00:00,2019-08-30 05:00:00,11.25,21.75,2.52,15.5,10.32,0.35,14.95,0.7,7.1,0.1,0.1,,23.2,79.75,,120.0,705.0,,19.32
2019-08-30 05:00:00,2019-08-30 06:00:00,11.5,25.25,2.5,16.85,11.0,0.33,13.75,0.69,6.27,,0.17,,22.82,75.0,,137.75,705.0,,20.05
2019-08-30 06:00:00,2019-08-30 07:00:00,10.25,21.25,2.83,17.48,11.6,3.2,13.15,0.72,6.86,0.1,0.2,,24.75,74.25,,125.0,705.5,,18.68
2019-08-30 07:00:00,2019-08-30 08:00:00,11.0,25.5,3.45,18.27,12.5,3.52,14.53,0.78,7.1,0.1,0.25,,24.55,70.5,,112.75,706.0,,19.85
2019-08-30 08:00:00,2019-08-30 09:00:00,10.25,30.25,4.1,19.0,13.42,2.75,14.25,0.84,7.84,0.1,0.35,,23.65,66.75,,114.0,706.0,,20.72
2019-08-30 09:00:00,2019-08-30 10:00:00,10.0,47.25,3.67,19.12,13.18,4.12,14.88,0.8,9.46,0.12,0.73,,24.05,59.5,,121.25,706.0,,22.43
2019-08-30 10:00:00,2019-08-30 11:00:00,14.5,69.25,3.15,19.05,12.62,3.88,14.28,0.75,10.88,0.1,0.72,,25.2,57.5,,123.0,706.0,,23.12
2019-08-30 11:00:00,2019-08-30 12:00:00,11.0,77.25,2.7,16.97,11.25,4.7,14.23,0.71,12.35,0.1,0.7,,24.88,52.0,,127.75,705.0,,24.55
2019-08-30 12:00:00,2019-08-30 13:00:00,13.75,90.75,2.95,17.8,11.82,4.48,12.75,0.73,12.64,0.1,0.83,,25.38,51.0,,125.75,704.25,,24.0
2019-08-30 13:00:00,2019-08-30 14:00:00,12.75,67.75,2.7,19.0,12.25,4.38,11.48,0.71,11.57,0.1,1.0,,26.02,50.5,,126.75,703.5,,23.45
2019-08-30 14:00:00,2019-08-30 15:00:00,11.25,68.5,2.72,19.57,12.6,5.3,8.22,0.71,10.63,0.1,0.9,,27.52,50.25,,130.75,703.0,,24.38
2019-08-30 15:00:00,2019-08-30 16:00:00,8.75,54.0,3.47,20.83,13.85,4.88,9.25,0.78,10.73,0.2,1.2,,26.38,48.75,,128.0,702.0,,24.3
2019-08-30 16:00:00,2019-08-30 17:00:00,8.5,56.75,4.03,23.73,15.88,4.32,10.33,0.83,10.14,0.12,1.1,,26.32,46.5,,136.5,702.0,,24.22
2019-08-30 17:00:00,2019-08-30 18:00:00,10.75,70.0,3.7,22.95,15.2,4.03,9.48,0.8,9.36,0.1,0.95,,26.42,49.25,,139.75,703.0,,23.52
2019-08-30 18:00:00,2019-08-30 19:00:00,14.0,58.25,4.2,25.3,16.85,2.92,10.62,0.85,8.92,0.15,1.38,,27.92,53.25,,130.0,703.25,,22.6
2019-08-30 19:00:00,2019-08-30 20:00:00,17.25,53.75,4.5,22.8,15.78,0.7,12.78,0.88,8.62,0.15,1.4,,27.0,58.25,,129.5,704.0,,22.6
2019-08-30 20:00:00,2019-08-30 21:00:00,17.25,37.5,4.1,20.48,14.25,0.1,15.2,0.84,8.28,0.1,1.28,,24.57,65.0,,126.5,705.0,,21.8
2019-08-30 21:00:00,2019-08-30 22:00:00,16.25,37.0,3.03,18.32,12.25,0.17,13.62,0.74,9.61,0.1,0.78,,23.55,69.75,,125.25,705.5,,21.08
2019-08-30 22:00:00,2019-08-30 23:00:00,19.5,37.25,2.83,18.12,11.93,0.67,13.23,0.72,10.14,,0.3,,24.3,69.0,,120.5,706.0,,20.2
2019-08-30 23:00:00,2019-08-31 00:00:00,14.5,26.5,2.1,17.75,11.15,2.27,13.2,0.65,9.5,,0.17,,24.62,68.5,,120.75,705.25,,19.7
2019-08-31 00:00:00,2019-08-31 01:00:00,5.0,18.5,2.9,19.1,12.45,1.0,13.82,0.72,9.16,,0.1,,23.42,71.75,,131.5,704.75,,19.45
2019-08-31 01:00:00,2019-08-31 02:00:00,8.0,17.0,3.37,20.83,13.8,0.37,12.83,0.77,7.84,,0.27,,23.43,77.0,,126.67,704.0,,19.43
2019-08-31 02:00:00,2019-08-31 03:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 03:00:00,2019-08-31 04:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 04:00:00,2019-08-31 05:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 05:00:00,2019-08-31 06:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 06:00:00,2019-08-31 07:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 07:00:00,2019-08-31 08:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 08:00:00,2019-08-31 09:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 09:00:00,2019-08-31 10:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 10:00:00,2019-08-31 11:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 11:00:00,2019-08-31 12:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 12:00:00,2019-08-31 13:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 13:00:00,2019-08-31 14:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 14:00:00,2019-08-31 15:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 15:00:00,2019-08-31 16:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 16:00:00,2019-08-31 17:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 17:00:00,2019-08-31 18:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 18:00:00,2019-08-31 19:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 19:00:00,2019-08-31 20:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 20:00:00,2019-08-31 21:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 21:00:00,2019-08-31 22:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 22:00:00,2019-08-31 23:00:00,,,,,,,,,,,,,,,,,,,
2019-08-31 23:00:00,2019-09-01 00:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 00:00:00,2019-09-01 01:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 01:00:00,2019-09-01 02:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 02:00:00,2019-09-01 03:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 03:00:00,2019-09-01 04:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 04:00:00,2019-09-01 05:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 05:00:00,2019-09-01 06:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 06:00:00,2019-09-01 07:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 07:00:00,2019-09-01 08:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 08:00:00,2019-09-01 09:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 09:00:00,2019-09-01 10:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 10:00:00,2019-09-01 11:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 11:00:00,2019-09-01 12:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 12:00:00,2019-09-01 13:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 13:00:00,2019-09-01 14:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 14:00:00,2019-09-01 15:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 15:00:00,2019-09-01 16:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 16:00:00,2019-09-01 17:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 17:00:00,2019-09-01 18:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 18:00:00,2019-09-01 19:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 19:00:00,2019-09-01 20:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 20:00:00,2019-09-01 21:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 21:00:00,2019-09-01 22:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 22:00:00,2019-09-01 23:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 23:00:00,2019-09-02 00:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 00:00:00,2019-09-02 01:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 01:00:00,2019-09-02 02:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 02:00:00,2019-09-02 03:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 03:00:00,2019-09-02 04:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 04:00:00,2019-09-02 05:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 05:00:00,2019-09-02 06:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 06:00:00,2019-09-02 07:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 07:00:00,2019-09-02 08:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 08:00:00,2019-09-02 09:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 09:00:00,2019-09-02 10:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 10:00:00,2019-09-02 11:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 11:00:00,2019-09-02 12:00:00,12.25,26.0,2.95,20.65,13.38,0.57,14.83,0.73,6.56,0.1,0.78,,23.73,51.0,,123.0,707.0,,23.43
2019-09-02 12:00:00,2019-09-02 13:00:00,13.5,24.0,2.9,21.45,13.78,3.6,14.88,0.72,2.35,0.1,0.7,,26.07,53.0,,117.25,706.5,,23.27
2019-09-02 13:00:00,2019-09-02 14:00:00,7.0,29.0,2.68,20.0,12.82,2.35,14.22,0.71,7.38,0.1,0.45,,24.47,59.75,,113.75,706.0,,23.7
2019-09-02 14:00:00,2019-09-02 15:00:00,9.5,32.5,2.67,20.25,12.95,3.03,16.05,0.71,5.0,0.1,0.5,,24.38,67.5,,114.75,705.0,,22.22
2019-09-02 15:00:00,2019-09-02 16:00:00,7.75,20.75,2.92,22.0,14.07,3.98,15.98,0.73,7.5,0.1,0.47,,24.8,68.0,,121.5,704.5,,22.48
2019-09-02 16:00:00,2019-09-02 17:00:00,6.75,10.0,3.25,23.1,14.93,2.4,13.15,0.76,8.28,0.1,0.68,,27.85,60.0,,120.5,704.5,,23.57
2019-09-02 17:00:00,2019-09-02 18:00:00,6.25,17.0,3.42,22.22,14.6,2.38,16.1,0.78,3.99,0.1,0.72,,25.43,61.0,,121.75,705.0,,23.5
2019-09-02 18:00:00,2019-09-02 19:00:00,6.5,19.0,3.25,22.62,14.65,3.33,16.38,0.76,4.12,0.1,0.8,,24.3,60.5,,111.75,705.0,,22.92
2019-09-02 19:00:00,2019-09-02 20:00:00,4.5,14.25,3.33,22.45,14.62,2.33,13.95,0.77,5.78,0.1,1.02,,24.15,65.5,,109.25,705.5,,21.8
2019-09-02 20:00:00,2019-09-02 21:00:00,3.25,11.25,3.15,21.23,13.8,1.77,12.95,0.75,5.58,0.1,0.57,,23.9,68.75,,107.75,706.25,,20.38
2019-09-02 21:00:00,2019-09-02 22:00:00,4.25,16.75,3.1,19.43,12.9,1.18,12.25,0.74,6.18,0.1,0.27,,25.97,68.0,,119.25,707.0,,20.27
2019-09-02 22:00:00,2019-09-02 23:00:00,4.5,14.5,2.92,17.3,11.58,,13.8,0.73,6.32,,0.12,,25.3,72.0,,122.75,707.0,,21.0
2019-09-02 23:00:00,2019-09-03 00:00:00,2.75,16.5,2.42,16.05,10.55,,12.65,0.69,6.56,0.1,0.1,,24.0,73.0,,124.0,707.0,,20.75
2019-09-03 00:00:00,2019-09-03 01:00:00,2.25,8.25,2.25,17.1,10.93,,13.12,0.67,6.32,0.1,0.1,,23.47,73.0,,125.75,706.0,,20.48
2019-09-03 01:00:00,2019-09-03 02:00:00,3.75,7.25,2.27,17.2,10.95,3.25,12.35,0.67,3.79,0.1,0.1,,24.62,74.0,,125.0,705.25,,18.43
2019-09-03 02:00:00,2019-09-03 03:00:00,6.0,11.0,2.17,17.45,11.07,3.05,16.4,0.66,3.92,,0.1,,24.6,74.5,,122.5,705.0,,18.57
2019-09-03 03:00:00,2019-09-03 04:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 04:00:00,2019-09-03 05:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 05:00:00,2019-09-03 06:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 06:00:00,2019-09-03 07:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 07:00:00,2019-09-03 08:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 08:00:00,2019-09-03 09:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 09:00:00,2019-09-03 10:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 10:00:00,2019-09-03 11:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 11:00:00,2019-09-03 12:00:00,3.0,40.0,3.0,18.2,12.17,2.5,13.35,0.74,6.27,0.1,0.9,,24.53,55.33,,132.0,707.0,,22.4
2019-09-03 12:00:00,2019-09-03 13:00:00,7.0,38.75,3.3,19.65,13.1,3.05,11.32,0.77,8.57,0.1,0.9,,24.73,56.25,,121.75,706.0,,22.8
2019-09-03 13:00:00,2019-09-03 14:00:00,9.25,40.0,2.78,19.48,12.6,4.5,8.92,0.71,8.23,0.1,0.88,,26.6,51.5,,126.0,705.0,,24.8
2019-09-03 14:00:00,2019-09-03 15:00:00,6.5,37.5,2.78,19.43,12.52,4.2,8.82,0.71,9.21,0.1,0.85,,26.1,65.0,,138.0,704.5,,21.95
2019-09-03 15:00:00,2019-09-03 16:00:00,5.0,13.5,3.08,20.45,13.35,4.97,4.45,0.74,7.64,0.1,0.83,,28.02,67.25,,125.0,704.0,,21.35
2019-09-03 16:00:00,2019-09-03 17:00:00,,16.5,3.15,20.1,13.25,4.53,2.5,0.75,7.74,0.1,0.58,,27.42,79.25,,118.0,704.0,,18.6
2019-09-03 17:00:00,2019-09-03 18:00:00,4.0,10.5,4.1,21.52,14.75,3.07,3.15,0.84,9.75,0.1,0.93,,27.47,70.75,,124.0,704.0,,19.75
2019-09-03 18:00:00,2019-09-03 19:00:00,4.0,6.0,4.05,22.23,15.12,3.1,,0.83,7.01,0.1,1.05,,26.33,68.25,,123.0,704.75,,20.07
2019-09-03 19:00:00,2019-09-03 20:00:00,1.0,11.0,4.1,23.55,15.88,2.15,9.35,0.84,6.71,0.1,1.07,,25.2,71.25,,118.25,705.25,,19.93
2019-09-03 20:00:00,2019-09-03 21:00:00,3.25,12.25,4.27,23.95,16.18,1.05,9.88,0.86,6.08,0.1,0.7,,24.3,73.75,,120.25,706.0,,19.38
2019-09-03 21:00:00,2019-09-03 22:00:00,10.0,16.0,3.55,22.82,15.12,0.57,11.0,0.79,6.37,0.1,0.5,,24.55,72.5,,122.0,706.0,,19.5
2019-09-03 22:00:00,2019-09-03 23:00:00,7.0,14.0,3.17,22.5,14.55,0.1,10.88,0.76,6.08,0.1,0.6,,27.32,73.75,,116.75,706.0,,18.73
2019-09-03 23:00:00,2019-09-04 00:00:00,6.75,15.0,2.45,29.23,17.55,2.38,4.7,0.68,4.31,,0.2,,35.75,82.25,,113.25,706.0,,17.67
2019-09-04 00:00:00,2019-09-04 01:00:00,5.5,14.75,5.0,33.45,21.9,0.1,2.4,0.92,6.91,,0.12,,35.1,77.25,,119.0,706.0,,20.3
2019-09-04 01:00:00,2019-09-04 02:00:00,4.75,8.25,4.88,22.2,15.77,,4.38,0.91,8.04,,0.1,,27.65,73.75,,120.25,705.25,,19.5
2019-09-04 02:00:00,2019-09-04 03:00:00,6.75,16.25,3.07,17.32,11.72,,3.4,0.74,8.23,0.1,,,24.6,80.0,,113.0,704.25,,21.07
2019-09-04 03:00:00,2019-09-04 04:00:00,7.0,11.25,2.15,16.07,10.28,,5.65,0.68,10.39,,,,21.67,80.0,,122.25,704.0,,24.75
2019-09-04 04:00:00,2019-09-04 05:00:00,10.0,12.0,1.77,16.53,10.23,0.3,6.65,0.62,7.5,0.1,0.1,,20.28,80.0,,120.25,704.0,,19.52
2019-09-04 05:00:00,2019-09-04 06:00:00,9.0,14.0,2.3,18.1,11.45,0.25,6.97,0.67,6.71,,0.1,,21.12,80.75,,102.5,705.0,,20.67
2019-09-04 06:00:00,2019-09-04 07:00:00,9.5,15.5,2.73,18.9,12.28,0.5,8.1,0.71,6.27,,0.1,,21.45,83.25,,106.25,705.25,,21.85
2019-09-04 07:00:00,2019-09-04 08:00:00,10.75,22.5,3.62,20.18,13.7,0.97,7.72,0.79,5.63,0.1,0.2,,23.48,81.0,,116.0,706.0,,22.77
2019-09-04 08:00:00,2019-09-04 09:00:00,11.0,31.5,4.4,19.58,13.97,0.7,7.45,0.87,6.17,0.1,0.38,,24.48,75.75,,118.25,706.0,,22.42
2019-09-04 09:00:00,2019-09-04 10:00:00,14.25,35.5,3.97,18.3,12.97,3.73,7.33,0.83,7.25,0.1,0.7,,23.77,71.75,,119.5,706.0,,24.25
2019-09-04 10:00:00,2019-09-04 11:00:00,13.5,35.75,3.5,19.68,13.28,3.12,5.78,0.78,8.13,0.1,0.8,,23.62,65.75,,121.0,706.0,,26.48
2019-09-04 11:00:00,2019-09-04 12:00:00,8.25,37.0,3.12,19.65,12.97,3.15,6.0,0.75,9.02,0.1,0.7,,24.12,64.5,,116.75,705.5,,27.85
2019-09-04 12:00:00,2019-09-04 13:00:00,5.75,27.0,2.6,17.27,11.3,4.65,7.73,0.7,9.46,0.1,0.82,,25.15,64.75,,114.5,705.0,,29.0
2019-09-04 13:00:00,2019-09-04 14:00:00,4.75,33.25,2.65,19.47,12.5,4.83,4.12,0.7,9.12,0.1,0.93,,27.33,64.75,,122.0,704.0,,28.6
2019-09-04 14:00:00,2019-09-04 15:00:00,4.0,32.25,3.27,21.88,14.3,3.85,1.73,0.77,8.68,0.1,1.15,,25.9,64.25,,124.0,703.75,,27.08
2019-09-04 15:00:00,2019-09-04 16:00:00,3.0,25.75,3.88,23.47,15.68,3.7,4.35,0.82,8.62,0.1,1.03,,25.45,65.5,,122.25,703.0,,27.73
2019-09-04 16:00:00,2019-09-04 17:00:00,4.0,19.5,4.62,26.48,17.85,2.88,5.12,0.89,7.84,0.12,1.23,,25.3,73.0,,116.25,703.25,,26.68
2019-09-04 17:00:00,2019-09-04 18:00:00,7.0,12.0,5.08,26.13,18.0,1.17,6.65,0.93,6.66,0.1,1.0,,27.12,75.25,,112.75,703.75,,22.0
2019-09-04 18:00:00,2019-09-04 19:00:00,,,4.53,22.5,15.6,0.45,9.9,0.88,7.4,0.1,0.77,,25.53,84.0,,117.0,704.25,,20.88
2019-09-04 19:00:00,2019-09-04 20:00:00,,,3.38,19.6,13.18,3.35,9.42,0.78,6.08,0.1,1.5,,24.23,83.25,,105.75,705.0,,20.82
