From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2017-11-10 13:00:00,2017-11-10 14:00:00,322.75,617.25,3.35,50.75,29.72,51.57,57.95,0.91,132.6,0.75,12.95,30.0,32.25,1.72,106.5,188.0,745.75,3.65,28.5,0.0
2017-11-10 14:00:00,2017-11-10 15:00:00,157.25,295.0,3.03,45.35,26.58,49.85,40.52,0.91,133.5,0.85,9.9,30.25,34.0,1.32,119.0,141.75,745.0,2.55,28.7,0.0
2017-11-10 15:00:00,2017-11-10 16:00:00,148.5,318.25,3.52,57.12,33.23,51.88,35.35,1.0,101.0,1.45,9.3,30.3,37.5,1.05,75.0,72.25,745.0,2.35,28.32,0.0
2017-11-10 16:00:00,2017-11-10 17:00:00,147.75,322.5,4.18,77.27,44.5,56.27,33.73,1.08,71.35,1.3,8.83,30.43,41.5,0.68,82.5,26.5,745.0,2.68,26.92,0.0
2017-11-10 17:00:00,2017-11-10 18:00:00,154.25,318.5,4.12,102.4,57.78,54.8,31.45,1.43,48.18,1.35,9.05,30.12,50.0,0.33,128.0,4.5,745.0,3.0,24.65,0.0
2017-11-10 18:00:00,2017-11-10 19:00:00,190.5,462.75,152.73,181.05,220.42,85.98,27.9,3.49,7.05,1.95,10.97,30.3,60.75,0.3,163.5,4.0,745.75,5.7,22.3,0.0
2017-11-10 19:00:00,2017-11-10 20:00:00,285.67,837.0,193.5,154.57,239.53,81.4,21.17,3.86,9.67,1.17,17.27,29.73,70.33,0.3,205.33,4.0,746.67,10.37,20.37,0.0
2017-11-10 20:00:00,2017-11-10 21:00:00,337.0,780.25,246.23,171.9,291.6,74.9,17.25,4.58,9.55,0.87,18.1,29.72,71.75,0.3,230.0,4.0,747.0,10.25,20.1,0.0
2017-11-10 21:00:00,2017-11-10 22:00:00,359.5,823.5,344.9,153.97,362.3,78.17,18.13,6.38,11.15,1.85,27.5,29.6,79.25,0.3,230.75,4.0,747.0,14.95,18.95,0.0
2017-11-10 22:00:00,2017-11-10 23:00:00,415.0,944.0,285.2,117.88,294.6,85.48,19.12,6.56,12.6,2.85,39.1,30.15,83.75,0.3,232.75,3.75,748.0,22.07,17.95,0.0
2017-11-10 23:00:00,2017-11-11 00:00:00,450.0,854.0,424.07,129.3,413.57,101.8,22.45,8.37,12.05,6.75,54.95,30.4,84.75,0.3,233.0,3.5,747.75,27.15,18.05,0.0
2017-11-11 00:00:00,2017-11-11 01:00:00,479.75,855.75,,106.9,468.45,112.38,17.53,8.84,12.6,7.17,61.2,30.4,89.0,0.33,143.5,3.75,747.0,32.38,17.57,0.0
2017-11-11 01:00:00,2017-11-11 02:00:00,408.0,728.75,,124.95,,121.75,19.1,9.34,12.25,6.37,54.0,30.32,91.0,0.33,322.25,4.0,747.0,31.77,16.95,0.0
2017-11-11 02:00:00,2017-11-11 03:00:00,372.75,639.25,,118.15,,119.88,16.23,9.02,10.57,7.52,58.77,30.53,90.5,0.3,335.0,3.25,747.0,34.88,16.35,0.0
2017-11-11 03:00:00,2017-11-11 04:00:00,339.0,589.0,,123.77,,115.2,14.27,8.68,9.5,3.7,57.57,29.7,92.0,0.3,201.33,3.67,747.0,33.67,16.2,0.0
2017-11-11 04:00:00,2017-11-11 05:00:00,326.75,531.25,,134.15,,113.25,13.7,8.49,9.92,0.38,56.25,29.65,91.5,0.3,39.0,3.25,747.0,33.2,16.1,0.0
2017-11-11 05:00:00,2017-11-11 06:00:00,315.0,473.33,,101.77,,102.6,12.93,8.06,9.6,1.13,53.97,29.7,93.0,0.3,39.0,3.0,747.33,30.77,15.5,0.0
2017-11-11 06:00:00,2017-11-11 07:00:00,277.25,392.75,,89.38,,111.15,12.42,7.79,9.75,0.43,54.53,30.2,94.0,0.3,38.25,3.25,748.0,30.58,15.23,0.0
2017-11-11 07:00:00,2017-11-11 08:00:00,300.0,426.0,,116.98,491.15,129.83,13.45,7.06,10.0,5.35,54.3,30.4,93.75,0.3,37.0,17.0,748.5,27.52,15.65,0.0
2017-11-11 08:00:00,2017-11-11 09:00:00,366.33,653.0,339.1,200.85,382.53,127.37,16.9,5.34,8.55,5.68,50.55,30.27,81.25,0.33,94.25,56.5,749.25,25.17,18.38,0.0
2017-11-11 09:00:00,2017-11-11 10:00:00,412.5,966.5,141.85,213.2,228.72,119.15,44.25,3.2,,3.35,35.55,30.15,67.5,0.78,44.5,99.75,750.0,18.53,20.85,0.0
2017-11-11 10:00:00,2017-11-11 11:00:00,450.5,704.75,152.13,64.83,158.13,57.38,,,22.08,3.38,31.77,30.55,59.25,0.87,54.75,138.0,749.0,12.8,23.4,0.0
2017-11-11 11:00:00,2017-11-11 12:00:00,454.0,677.75,6.52,84.17,50.08,89.32,52.5,0.0,74.37,2.35,21.32,29.87,46.5,0.82,95.5,158.5,749.0,6.7,25.78,0.0
2017-11-11 12:00:00,2017-11-11 13:00:00,402.0,586.0,3.75,75.08,43.0,80.1,55.15,1.61,100.68,0.28,15.85,29.95,40.75,0.95,103.0,156.5,747.75,4.6,26.93,0.0
2017-11-11 13:00:00,2017-11-11 14:00:00,491.25,670.5,3.65,86.48,48.98,74.55,50.5,1.73,115.9,0.67,12.92,29.93,38.0,0.75,125.0,141.75,746.75,3.22,28.18,0.0
2017-11-11 14:00:00,2017-11-11 15:00:00,545.0,721.0,4.6,115.2,65.03,76.3,47.45,1.9,132.47,0.48,12.22,30.18,40.75,1.05,72.75,98.5,746.0,3.13,28.03,0.0
2017-11-11 15:00:00,2017-11-11 16:00:00,539.75,749.75,3.38,117.6,65.3,74.02,45.35,2.16,122.85,1.87,12.63,29.97,40.75,0.65,145.5,50.75,746.0,3.8,27.52,0.0
2017-11-11 16:00:00,2017-11-11 17:00:00,608.0,885.25,4.5,167.02,92.5,76.58,69.18,3.08,94.65,3.2,21.35,30.08,47.75,1.08,192.5,19.0,746.0,6.95,26.0,0.0
2017-11-11 17:00:00,2017-11-11 18:00:00,669.75,,26.68,224.08,140.9,72.35,52.3,3.48,17.47,2.8,28.85,30.25,53.5,0.73,201.75,4.25,746.0,9.55,24.35,0.0
2017-11-11 18:00:00,2017-11-11 19:00:00,659.25,,92.93,193.48,178.48,77.38,32.65,3.7,8.28,3.52,30.62,30.5,62.75,0.38,205.25,4.0,746.0,9.97,22.2,0.0
2017-11-11 19:00:00,2017-11-11 20:00:00,656.5,,110.85,176.9,184.25,74.1,19.8,3.53,9.72,2.9,30.82,30.03,74.0,0.3,208.0,3.5,747.0,10.5,19.82,0.0
2017-11-11 20:00:00,2017-11-11 21:00:00,723.67,,150.73,172.57,214.37,79.23,15.8,3.64,12.13,0.93,32.53,29.77,80.33,0.3,227.67,3.0,747.0,11.37,18.7,0.0
2017-11-11 21:00:00,2017-11-11 22:00:00,756.75,,184.9,173.2,242.48,82.63,14.68,3.07,11.55,1.72,35.0,29.65,83.25,0.3,242.5,3.0,747.0,12.83,18.25,0.0
2017-11-11 22:00:00,2017-11-11 23:00:00,773.25,,173.0,132.05,210.85,89.83,13.8,2.86,16.35,0.1,41.87,29.9,88.5,0.33,240.0,4.0,747.0,16.75,17.67,0.0
2017-11-11 23:00:00,2017-11-12 00:00:00,777.0,,222.93,145.6,258.7,92.73,14.6,2.42,13.23,3.27,45.37,30.53,88.0,0.3,25.0,4.0,746.67,19.27,17.6,0.0
2017-11-12 00:00:00,2017-11-12 01:00:00,758.0,,301.35,126.02,312.03,113.43,15.4,5.02,13.9,6.77,50.73,30.35,88.25,0.33,246.75,4.0,746.0,23.2,17.43,0.0
2017-11-12 01:00:00,2017-11-12 02:00:00,771.0,,370.22,132.85,371.65,118.73,17.9,5.61,12.12,7.33,62.2,30.35,87.0,0.3,22.25,4.0,746.0,26.83,17.47,0.0
2017-11-12 02:00:00,2017-11-12 03:00:00,752.25,,407.83,120.0,395.4,126.05,17.05,4.87,12.62,7.23,62.0,30.5,91.5,0.3,30.0,4.0,746.0,26.88,16.7,0.0
2017-11-12 03:00:00,2017-11-12 04:00:00,696.75,961.75,416.55,111.35,397.9,110.85,14.3,4.07,10.12,4.28,56.08,29.93,90.0,0.38,28.25,4.0,745.5,25.68,16.75,0.0
2017-11-12 04:00:00,2017-11-12 05:00:00,631.25,866.0,395.5,138.28,395.08,108.5,12.4,3.71,9.02,0.3,47.43,29.72,86.0,0.38,121.5,3.75,745.0,22.58,17.2,0.0
2017-11-12 05:00:00,2017-11-12 06:00:00,571.0,765.25,418.28,91.88,388.95,108.58,13.78,7.03,10.83,0.2,48.23,29.7,91.5,0.3,301.25,3.75,745.0,22.3,15.82,0.0
2017-11-12 06:00:00,2017-11-12 07:00:00,529.0,667.25,400.35,112.5,385.3,118.35,13.22,6.64,11.33,0.2,49.28,29.95,93.0,0.3,247.0,3.75,745.75,21.53,15.88,0.0
2017-11-12 07:00:00,2017-11-12 08:00:00,591.0,768.33,378.77,107.5,365.13,127.77,14.1,6.16,11.23,4.57,49.77,30.67,92.67,0.3,21.67,17.0,746.33,20.77,16.27,0.0
2017-11-12 08:00:00,2017-11-12 09:00:00,638.25,842.75,312.53,159.35,338.88,138.42,15.82,5.27,13.18,7.08,51.88,30.5,86.5,0.53,177.25,45.0,747.0,21.55,18.38,0.0
2017-11-12 09:00:00,2017-11-12 10:00:00,718.25,941.75,132.6,162.53,194.27,128.75,27.3,3.13,,6.98,60.95,30.28,78.0,0.6,137.25,78.75,747.5,19.55,20.25,0.0
2017-11-12 10:00:00,2017-11-12 11:00:00,875.5,,155.32,104.55,181.87,82.57,,0.01,31.4,4.9,38.88,30.22,70.75,0.77,62.0,112.75,747.0,10.95,22.5,0.0
2017-11-12 11:00:00,2017-11-12 12:00:00,918.25,,8.55,99.8,60.02,107.85,53.27,0.0,95.48,4.55,32.82,30.25,57.0,0.82,110.75,157.75,746.75,8.82,24.97,0.0
2017-11-12 12:00:00,2017-11-12 13:00:00,669.25,961.25,3.53,69.88,40.02,85.93,54.07,0.89,165.15,0.28,15.8,30.0,46.5,0.95,94.0,169.25,745.5,3.85,26.95,0.0
2017-11-12 13:00:00,2017-11-12 14:00:00,494.75,678.0,2.63,64.77,36.6,72.13,43.95,1.1,196.7,0.57,13.45,30.1,40.5,1.15,109.5,118.0,744.5,2.93,27.68,0.0
2017-11-12 14:00:00,2017-11-12 15:00:00,410.0,564.0,2.63,77.87,43.6,70.03,38.77,1.2,,0.63,12.73,30.0,43.67,1.07,110.33,91.0,743.33,2.5,27.6,0.0
2017-11-12 15:00:00,2017-11-12 16:00:00,486.5,678.25,2.52,83.83,46.65,66.9,31.25,0.6,187.45,0.32,14.2,30.3,40.25,0.95,77.25,64.5,743.0,3.47,27.6,0.0
2017-11-12 16:00:00,2017-11-12 17:00:00,410.75,602.5,3.77,126.25,70.25,60.27,26.9,0.66,99.5,2.07,13.38,30.22,44.5,0.52,107.5,24.5,743.0,3.47,26.4,0.0
2017-11-12 17:00:00,2017-11-12 18:00:00,403.5,616.75,4.73,131.78,73.98,63.3,24.95,0.66,60.97,2.35,17.13,30.22,51.0,0.4,100.0,4.5,743.0,5.58,24.03,0.0
2017-11-12 18:00:00,2017-11-12 19:00:00,409.25,637.25,53.62,205.98,153.15,65.9,23.43,1.85,13.17,2.57,17.63,30.32,57.0,0.48,168.75,4.0,743.0,7.12,23.1,0.0
2017-11-12 19:00:00,2017-11-12 20:00:00,450.25,724.5,104.92,181.67,182.0,76.0,22.12,2.04,7.33,3.15,28.97,30.6,67.75,0.35,164.5,4.0,743.25,12.98,21.3,0.0
2017-11-12 20:00:00,2017-11-12 21:00:00,543.67,864.67,120.0,159.67,182.5,76.53,15.87,1.76,9.83,1.13,22.53,29.83,78.0,0.3,3.0,4.0,744.0,10.2,19.27,0.0
2017-11-12 21:00:00,2017-11-12 22:00:00,626.0,981.5,164.45,167.93,223.02,80.77,18.05,1.68,8.5,0.3,31.58,29.75,80.5,0.3,191.25,3.75,744.0,17.57,18.43,0.0
2017-11-12 22:00:00,2017-11-12 23:00:00,633.0,,177.67,157.65,228.3,81.9,15.4,1.34,8.2,0.23,31.58,29.72,84.25,0.3,330.0,3.5,744.0,15.72,17.42,0.0
2017-11-12 23:00:00,2017-11-13 00:00:00,563.5,908.5,155.93,134.08,198.08,94.88,15.55,1.67,8.68,1.05,35.22,30.55,88.5,0.3,330.0,3.75,744.0,18.5,16.65,0.0
2017-11-13 00:00:00,2017-11-13 01:00:00,583.25,952.5,215.35,131.0,244.78,107.58,12.9,3.01,7.33,5.88,37.68,30.45,89.25,0.3,274.75,3.5,744.0,20.67,16.65,0.0
2017-11-13 01:00:00,2017-11-13 02:00:00,560.25,878.25,231.5,112.95,248.3,109.45,11.55,4.27,7.2,5.92,37.95,30.45,87.25,0.3,173.0,4.0,744.0,21.47,16.43,0.0
2017-11-13 02:00:00,2017-11-13 03:00:00,530.5,766.5,274.1,113.57,283.25,108.17,11.77,3.42,7.83,5.6,36.75,30.47,91.0,0.3,171.75,4.0,744.0,19.98,15.87,0.0
2017-11-13 03:00:00,2017-11-13 04:00:00,478.75,690.75,351.32,96.45,336.93,108.27,10.8,2.98,7.42,5.43,37.77,30.7,91.5,0.3,195.25,4.0,744.0,19.9,15.85,0.0
2017-11-13 04:00:00,2017-11-13 05:00:00,437.0,639.75,444.28,99.55,414.15,107.68,9.97,2.43,7.28,1.92,38.8,29.87,93.0,0.3,196.0,3.5,744.0,20.33,15.42,0.0
2017-11-13 05:00:00,2017-11-13 06:00:00,428.25,615.0,433.78,77.02,393.65,100.47,12.88,1.98,8.75,0.3,42.73,29.8,94.0,0.3,261.25,3.0,744.0,20.75,14.75,0.0
2017-11-13 06:00:00,2017-11-13 07:00:00,412.25,559.25,387.82,86.05,361.05,107.45,11.45,2.0,10.63,1.48,44.18,29.75,94.25,0.3,204.25,3.5,745.0,18.85,15.25,0.0
2017-11-13 07:00:00,2017-11-13 08:00:00,468.25,617.5,381.35,84.05,354.75,123.58,13.35,2.21,9.88,2.28,43.25,30.5,92.75,0.3,287.75,13.75,745.25,17.5,15.1,0.0
2017-11-13 08:00:00,2017-11-13 09:00:00,500.5,646.75,262.75,140.85,288.55,153.25,14.47,2.39,9.15,6.25,39.02,30.47,91.25,0.3,295.0,44.5,746.0,16.53,16.4,0.0
2017-11-13 09:00:00,2017-11-13 10:00:00,611.75,874.0,84.4,130.9,138.2,135.78,19.68,1.53,,5.12,31.7,30.35,78.0,0.75,286.25,87.5,746.0,13.03,19.4,0.0
2017-11-13 10:00:00,2017-11-13 11:00:00,589.0,796.5,143.58,42.82,139.5,62.05,,,21.17,2.85,14.87,30.1,62.75,1.35,256.5,136.5,746.0,7.22,21.92,0.0
2017-11-13 11:00:00,2017-11-13 12:00:00,532.25,726.5,4.8,59.75,35.7,105.08,42.27,0.0,66.43,2.2,9.95,30.65,54.75,1.12,263.25,161.5,745.0,3.67,24.47,0.0
2017-11-13 12:00:00,2017-11-13 13:00:00,504.75,697.5,3.2,47.15,27.7,90.57,40.67,0.0,106.38,0.75,10.85,30.1,49.5,1.0,278.25,172.25,743.75,3.68,26.35,0.0
2017-11-13 13:00:00,2017-11-13 14:00:00,395.5,573.75,2.43,32.03,19.02,78.8,33.75,0.0,110.58,0.38,8.5,30.03,47.0,1.17,267.75,141.25,742.75,1.95,26.97,0.0
2017-11-13 14:00:00,2017-11-13 15:00:00,291.5,442.5,2.03,26.88,15.93,68.75,25.03,0.0,95.05,0.0,7.58,30.03,42.0,0.78,293.0,121.5,742.0,1.18,27.93,0.0
2017-11-13 15:00:00,2017-11-13 16:00:00,185.5,321.75,1.58,26.77,15.53,57.88,20.9,0.0,88.52,0.0,6.98,30.05,39.25,0.52,293.25,72.5,741.0,1.0,28.12,0.0
2017-11-13 16:00:00,2017-11-13 17:00:00,147.0,282.5,2.1,59.9,33.57,57.7,23.6,0.0,69.35,0.73,6.3,30.2,44.25,0.4,259.5,25.25,741.0,1.1,26.42,0.0
2017-11-13 17:00:00,2017-11-13 18:00:00,170.25,351.25,44.25,163.08,122.73,61.7,24.65,0.1,16.27,1.25,8.75,30.22,52.25,0.53,205.75,4.5,741.0,3.95,23.95,0.0
2017-11-13 18:00:00,2017-11-13 19:00:00,200.75,452.0,33.0,143.15,103.0,68.85,19.25,0.0,7.27,1.6,11.02,30.28,56.5,0.85,200.0,4.0,741.0,5.95,23.28,0.0
2017-11-13 19:00:00,2017-11-13 20:00:00,246.5,489.5,14.83,132.0,82.25,69.42,15.9,0.0,8.7,1.65,9.45,30.65,64.25,1.1,209.75,4.0,741.75,4.15,22.4,0.0
2017-11-13 20:00:00,2017-11-13 21:00:00,332.0,539.0,8.33,95.43,57.53,72.43,14.57,0.72,18.07,0.23,9.33,30.07,68.33,1.47,217.33,4.0,742.0,3.57,21.9,0.0
2017-11-13 21:00:00,2017-11-13 22:00:00,426.75,616.25,3.38,49.85,29.27,66.05,17.75,0.8,28.8,0.5,14.5,30.0,68.0,2.1,232.25,4.0,743.0,5.5,21.7,0.0
2017-11-13 22:00:00,2017-11-13 23:00:00,433.0,606.33,3.63,66.27,38.2,66.2,17.27,0.87,21.27,0.0,19.3,29.9,71.33,0.93,223.0,4.0,743.0,4.17,20.83,0.0
2017-11-13 23:00:00,2017-11-14 00:00:00,432.33,595.67,4.17,77.9,44.83,67.07,15.27,0.47,15.3,1.03,14.5,30.17,72.67,0.63,196.33,4.0,743.0,3.37,20.13,0.0
2017-11-14 00:00:00,2017-11-14 01:00:00,430.0,572.0,4.7,86.35,49.72,67.85,14.8,0.47,11.48,1.9,14.72,30.4,73.75,0.78,208.0,4.0,743.0,2.93,19.7,0.0
2017-11-14 01:00:00,2017-11-14 02:00:00,429.25,571.75,3.52,57.65,33.52,64.62,14.02,0.78,8.87,1.75,16.3,30.32,76.0,0.87,190.25,4.0,743.0,2.45,19.28,0.0
2017-11-14 02:00:00,2017-11-14 03:00:00,405.0,539.0,3.5,41.62,24.95,63.35,11.5,0.48,10.28,1.75,10.25,30.35,81.0,0.35,302.0,4.0,743.0,2.0,17.75,0.0
2017-11-14 03:00:00,2017-11-14 04:00:00,393.0,520.25,3.17,33.6,20.45,60.88,6.35,0.06,4.55,1.68,9.4,30.67,85.5,0.48,289.25,4.0,743.0,1.88,16.95,0.0
2017-11-14 04:00:00,2017-11-14 05:00:00,379.0,504.25,2.4,27.12,16.38,57.55,2.58,0.14,5.77,0.55,7.88,30.03,85.5,0.48,212.5,3.5,743.0,1.32,17.0,0.0
2017-11-14 05:00:00,2017-11-14 06:00:00,373.0,487.25,2.3,26.8,16.15,57.48,5.55,0.0,8.7,0.0,7.12,29.92,84.25,0.35,260.75,3.0,743.0,0.88,16.93,0.0
2017-11-14 06:00:00,2017-11-14 07:00:00,376.5,484.0,2.45,29.15,17.55,58.4,12.05,0.0,12.1,0.3,7.1,29.9,81.5,0.5,260.0,4.0,744.0,0.75,17.6,0.0
2017-11-14 07:00:00,2017-11-14 08:00:00,378.0,488.0,2.03,28.5,16.8,60.05,14.53,0.0,10.65,0.38,7.0,30.28,76.5,0.65,286.5,14.25,744.75,0.7,18.38,0.0
2017-11-14 08:00:00,2017-11-14 09:00:00,368.5,482.25,2.55,31.8,18.97,61.9,17.17,0.0,9.25,1.27,6.65,30.47,71.0,0.65,284.0,47.25,745.25,0.75,19.5,0.0
2017-11-14 09:00:00,2017-11-14 10:00:00,358.0,474.0,3.17,36.93,22.17,60.27,21.43,0.0,,1.3,5.97,30.4,63.0,0.77,286.33,87.0,746.0,0.7,20.9,0.0
2017-11-14 10:00:00,2017-11-14 11:00:00,332.75,465.25,147.15,33.05,137.2,37.08,,,5.93,1.32,5.98,30.3,60.0,0.72,288.75,137.5,745.75,0.65,22.8,0.0
2017-11-14 11:00:00,2017-11-14 12:00:00,333.5,486.25,3.57,32.55,20.25,60.57,22.55,0.0,11.0,1.25,5.95,30.8,54.5,1.0,288.25,161.0,745.0,0.65,24.12,0.0
2017-11-14 12:00:00,2017-11-14 13:00:00,307.33,455.5,2.65,31.82,19.05,55.75,17.65,0.0,37.5,0.73,6.3,30.18,51.5,1.28,281.0,164.25,744.25,0.65,25.07,0.0
2017-11-14 13:00:00,2017-11-14 14:00:00,294.0,440.67,1.93,28.37,16.67,53.6,19.53,0.0,50.13,0.23,6.37,30.07,48.33,1.27,270.0,145.33,743.33,0.5,25.93,0.0
2017-11-14 14:00:00,2017-11-14 15:00:00,280.75,420.25,1.9,34.05,19.65,52.73,21.2,0.0,39.57,0.0,6.58,30.03,46.5,1.02,271.0,107.0,742.25,0.53,26.6,0.0
2017-11-14 15:00:00,2017-11-14 16:00:00,268.33,416.0,1.87,42.82,24.32,51.23,21.4,0.0,33.58,0.0,7.65,30.07,47.5,1.28,247.75,57.75,742.0,0.67,26.05,0.0
2017-11-14 16:00:00,2017-11-14 17:00:00,253.5,414.0,2.25,61.7,34.65,55.25,22.25,0.0,17.7,1.1,9.65,30.25,51.5,1.1,226.75,18.25,742.0,1.5,25.12,0.0
2017-11-14 17:00:00,2017-11-14 18:00:00,265.5,464.0,2.48,81.25,45.2,56.5,22.12,0.0,9.48,1.37,12.2,30.25,55.5,1.4,230.75,4.25,742.0,3.98,23.88,0.0
2017-11-14 18:00:00,2017-11-14 19:00:00,286.75,504.25,2.95,85.53,47.85,57.57,18.5,0.0,12.5,1.53,18.12,30.2,58.0,1.32,231.25,4.0,742.5,6.08,22.92,0.0
2017-11-14 19:00:00,2017-11-14 20:00:00,323.0,540.25,3.25,83.33,46.95,58.98,19.05,0.0,3.7,2.02,15.17,30.67,60.75,1.6,224.25,4.0,743.0,8.52,22.28,0.0
2017-11-14 20:00:00,2017-11-14 21:00:00,367.75,582.5,3.5,63.9,36.8,57.22,21.5,0.0,3.62,1.65,13.2,30.15,62.75,1.73,231.0,4.0,743.75,5.0,21.75,0.0
2017-11-14 21:00:00,2017-11-14 22:00:00,384.75,584.25,3.15,74.15,42.05,56.25,37.57,0.0,,0.0,27.28,29.97,64.5,1.5,228.25,4.0,744.0,5.85,21.03,0.0
2017-11-14 22:00:00,2017-11-14 23:00:00,377.75,581.75,3.5,73.93,42.18,54.95,44.05,0.0,1.53,0.45,32.6,29.97,64.0,1.48,223.5,4.0,744.0,4.92,20.65,0.0
2017-11-14 23:00:00,2017-11-15 00:00:00,359.0,541.0,6.98,76.35,46.27,55.6,29.17,0.0,6.52,0.05,20.9,30.17,71.25,0.35,14.0,4.0,744.0,3.63,18.68,0.0
2017-11-15 00:00:00,2017-11-15 01:00:00,361.5,522.75,6.68,76.62,46.2,58.78,21.08,0.0,8.5,2.1,14.98,30.5,75.5,0.3,16.5,4.0,744.0,4.45,17.47,0.0
2017-11-15 01:00:00,2017-11-15 02:00:00,358.5,490.0,8.28,87.55,53.27,59.1,24.88,0.0,12.17,2.05,12.83,30.4,72.25,0.38,109.0,4.0,744.0,3.88,17.88,0.0
2017-11-15 02:00:00,2017-11-15 03:00:00,327.25,451.75,5.37,74.8,44.18,59.08,42.1,0.0,11.7,1.65,18.47,30.42,68.25,0.78,215.75,4.0,744.0,4.65,18.25,0.0
2017-11-15 03:00:00,2017-11-15 04:00:00,310.5,435.5,3.22,41.88,24.87,53.82,38.85,0.0,9.52,1.43,16.78,30.7,64.25,1.5,216.0,4.0,744.0,4.23,18.42,0.0
2017-11-15 04:00:00,2017-11-15 05:00:00,251.0,349.5,1.85,28.6,16.67,47.58,19.55,0.0,1.7,0.93,7.27,30.13,65.5,1.95,233.0,3.5,744.0,2.45,18.12,0.0
2017-11-15 05:00:00,2017-11-15 06:00:00,232.75,337.5,2.17,32.0,18.78,46.85,19.85,0.0,4.7,1.18,14.82,30.2,68.5,1.5,245.5,4.0,744.25,2.38,17.53,0.0
2017-11-15 06:00:00,2017-11-15 07:00:00,243.5,341.5,2.95,45.72,26.72,45.65,24.25,0.0,6.35,0.73,17.32,29.92,69.25,1.25,218.75,4.0,745.25,1.2,17.35,0.0
2017-11-15 07:00:00,2017-11-15 08:00:00,253.0,370.25,6.1,67.2,40.7,47.75,24.22,0.0,5.77,0.55,12.33,30.12,69.75,1.45,218.5,14.5,746.0,1.47,17.38,0.0
2017-11-15 08:00:00,2017-11-15 09:00:00,267.25,395.5,11.28,77.55,50.45,53.23,28.3,0.0,7.2,1.63,9.3,30.5,67.25,1.32,233.25,47.25,747.0,2.68,18.45,0.0
2017-11-15 09:00:00,2017-11-15 10:00:00,285.25,439.5,10.53,75.45,48.68,55.42,36.9,,,1.72,10.55,30.32,59.5,1.05,258.5,93.75,747.0,2.72,20.62,0.0
2017-11-15 10:00:00,2017-11-15 11:00:00,261.75,442.0,147.32,32.9,137.28,35.25,,,7.05,1.37,8.4,30.25,56.0,0.8,291.75,121.0,747.0,1.88,22.43,0.0
2017-11-15 11:00:00,2017-11-15 12:00:00,237.33,423.0,2.37,34.17,20.1,51.5,23.53,0.84,13.53,1.1,3.73,30.57,50.67,0.87,298.67,152.0,747.0,0.63,24.23,0.0
2017-11-15 12:00:00,2017-11-15 13:00:00,203.0,327.25,2.6,30.38,18.27,45.75,15.48,1.29,2.43,0.9,3.2,30.35,46.0,0.88,250.25,156.0,745.75,0.45,25.6,0.0
2017-11-15 13:00:00,2017-11-15 14:00:00,179.75,316.25,2.2,24.57,14.83,43.23,16.08,1.25,2.22,0.3,3.4,30.05,42.75,0.92,274.75,138.75,745.0,0.33,26.52,0.0
2017-11-15 14:00:00,2017-11-15 15:00:00,151.0,267.25,2.73,32.3,19.38,44.82,14.75,1.22,1.85,0.25,4.27,31.53,41.25,0.88,278.25,101.25,744.0,0.4,26.72,0.0
2017-11-15 15:00:00,2017-11-15 16:00:00,139.25,281.5,2.27,36.93,21.52,42.85,13.4,1.12,3.32,0.08,5.77,29.8,43.0,1.22,253.75,58.5,744.0,0.88,26.05,0.0
2017-11-15 16:00:00,2017-11-15 17:00:00,144.75,307.25,2.7,62.48,35.43,44.77,19.05,1.16,2.52,0.55,7.45,30.15,47.25,1.15,235.0,20.75,744.0,1.5,25.1,0.0
2017-11-15 17:00:00,2017-11-15 18:00:00,164.0,366.25,2.53,77.62,43.38,48.62,17.38,1.26,2.15,0.92,7.88,30.15,53.5,1.0,226.25,4.25,744.0,1.75,23.55,0.0
2017-11-15 18:00:00,2017-11-15 19:00:00,187.5,365.75,4.43,111.92,63.15,49.75,14.88,1.43,2.47,1.08,8.95,30.1,58.25,0.78,214.75,4.0,744.0,2.32,22.4,0.0
2017-11-15 19:00:00,2017-11-15 20:00:00,223.75,421.25,12.3,114.45,70.9,55.53,15.5,1.72,1.78,1.6,10.33,30.28,62.0,1.03,212.0,4.0,744.5,4.28,21.62,0.0
2017-11-15 20:00:00,2017-11-15 21:00:00,256.5,451.75,3.27,69.85,39.83,49.93,14.18,1.69,1.82,1.5,14.97,29.9,61.25,1.75,226.75,4.0,745.0,7.77,21.82,0.0
2017-11-15 21:00:00,2017-11-15 22:00:00,260.75,420.0,2.8,71.15,40.15,49.88,24.68,1.64,3.43,0.42,27.52,29.58,62.0,1.75,222.0,4.0,745.0,4.68,21.5,0.0
2017-11-15 22:00:00,2017-11-15 23:00:00,263.75,428.0,3.25,76.55,43.38,49.5,30.72,1.62,3.15,0.65,28.0,29.58,62.75,1.62,222.75,4.0,746.0,5.12,21.0,0.0
2017-11-15 23:00:00,2017-11-16 00:00:00,251.75,406.5,5.45,81.85,48.0,49.92,48.5,1.46,2.02,0.53,30.28,29.6,65.5,1.25,211.25,4.0,746.0,4.23,20.17,0.0
