From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2022-12-16 01:00:00,2022-12-16 02:00:00,127.0,192.5,,7.33,0.0,,35.43,2.15,0.7,0.72,,0.53,,23.25,84.53,0.1,246.6,18.88,0.85,,0.0
2022-12-16 02:00:00,2022-12-16 03:00:00,117.05,138.62,,7.38,0.0,,35.5,2.15,0.78,0.8,,0.6,,22.83,85.22,0.1,154.7,19.0,0.88,,0.0
2022-12-16 03:00:00,2022-12-16 04:00:00,129.93,179.5,,7.53,0.0,,35.52,2.25,0.8,0.88,,0.7,,22.58,85.52,0.1,291.8,19.05,0.93,,0.0
2022-12-16 04:00:00,2022-12-16 05:00:00,144.9,158.25,,7.52,0.0,,35.45,2.17,0.75,0.97,,0.75,,22.3,85.95,0.13,322.02,19.05,0.98,,0.12
2022-12-16 05:00:00,2022-12-16 06:00:00,162.88,186.65,,7.47,0.0,,35.52,2.05,0.92,1.05,,0.8,,22.5,86.22,0.1,249.73,18.85,1.08,,0.0
2022-12-16 06:00:00,2022-12-16 07:00:00,176.9,206.75,,7.58,0.0,,35.48,2.02,0.98,1.12,,0.97,,22.25,86.38,0.13,303.48,18.9,1.32,,0.0
2022-12-16 07:00:00,2022-12-16 08:00:00,,,,7.48,0.0,,35.45,2.17,0.85,1.38,,1.18,,22.05,86.5,0.1,297.5,26.2,1.5,,0.0
2022-12-16 08:00:00,2022-12-16 09:00:00,151.53,164.82,,7.55,0.0,,35.33,2.25,0.8,1.52,,1.2,,24.42,82.88,0.13,264.18,42.3,1.55,,0.0
2022-12-16 09:00:00,2022-12-16 10:00:00,111.2,174.85,,7.65,0.0,,35.2,2.12,0.75,1.45,,1.1,,27.73,65.02,0.15,262.82,66.83,1.52,,0.0
2022-12-16 10:00:00,2022-12-16 11:00:00,115.95,229.35,,7.12,0.0,,35.1,2.08,0.75,1.23,,0.95,,30.33,52.8,0.15,292.25,155.5,1.28,,0.0
2022-12-16 11:00:00,2022-12-16 12:00:00,88.15,111.38,,7.62,0.0,,34.88,2.1,0.92,0.93,,0.72,,31.88,49.13,0.2,304.08,210.47,1.08,,0.0
2022-12-16 12:00:00,2022-12-16 13:00:00,66.12,84.3,,7.65,0.0,,35.08,2.2,0.78,0.68,,0.28,,34.0,43.58,0.22,249.73,247.88,0.38,,0.0
2022-12-16 13:00:00,2022-12-16 14:00:00,49.08,69.15,,7.73,0.0,,35.17,2.2,0.83,0.5,,0.25,,35.35,36.9,0.22,328.75,257.1,0.17,,0.0
2022-12-16 14:00:00,2022-12-16 15:00:00,38.05,41.3,,7.55,0.0,,35.35,2.05,0.83,0.33,,0.25,,34.5,40.52,0.28,133.55,142.0,0.0,,0.0
2022-12-16 15:00:00,2022-12-16 16:00:00,61.85,87.45,,7.3,0.0,,35.48,2.1,0.85,0.3,,0.25,,32.6,46.83,0.67,79.8,126.6,0.0,,0.12
2022-12-16 16:00:00,2022-12-16 17:00:00,84.85,102.83,,7.33,0.0,,35.65,2.35,0.77,0.3,,0.43,,30.95,53.12,0.57,76.25,46.47,0.12,,0.0
2022-12-16 17:00:00,2022-12-16 18:00:00,68.08,89.15,,7.55,0.0,,34.38,2.05,0.9,0.27,,0.25,,28.67,63.93,0.38,91.38,27.9,0.0,,0.0
2022-12-16 18:00:00,2022-12-16 19:00:00,128.65,168.07,,7.47,0.0,,35.48,2.17,0.97,0.3,,0.47,,27.33,67.08,0.33,128.72,19.1,0.0,,0.0
2022-12-16 19:00:00,2022-12-16 20:00:00,129.0,176.9,,7.55,0.0,,35.45,2.12,0.82,0.3,,0.7,,27.02,67.7,0.3,187.3,19.12,0.78,,0.0
2022-12-16 20:00:00,2022-12-16 21:00:00,158.82,190.82,,7.43,0.0,,35.43,2.2,0.75,0.6,,0.82,,25.25,75.45,0.13,315.62,18.88,1.0,,0.0
2022-12-16 21:00:00,2022-12-16 22:00:00,159.0,233.5,,7.47,0.0,,35.5,2.12,0.93,0.6,,0.82,,24.57,79.43,0.12,320.38,19.25,1.1,,0.0
2022-12-16 22:00:00,2022-12-16 23:00:00,181.85,212.25,,7.43,0.0,,35.45,2.2,0.88,0.88,,0.88,,24.32,81.25,0.1,313.88,19.15,1.2,,0.0
2022-12-16 23:00:00,2022-12-17 00:00:00,168.07,189.25,,7.38,0.0,,35.35,2.17,0.97,1.05,,0.88,,25.7,76.5,0.27,214.72,19.15,1.08,,0.0
2022-12-17 00:00:00,2022-12-17 01:00:00,148.1,186.03,,7.6,0.0,,35.52,2.1,0.83,1.15,,0.85,,26.2,71.3,0.23,196.65,19.15,1.12,,0.0
2022-12-17 01:00:00,2022-12-17 02:00:00,129.1,150.4,,7.53,0.0,,35.48,2.02,0.88,1.1,,0.75,,24.58,76.65,0.13,308.27,19.3,1.02,,0.0
2022-12-17 02:00:00,2022-12-17 03:00:00,220.47,334.82,,7.42,0.0,,35.52,2.12,1.0,1.25,,0.83,,23.43,81.58,0.15,282.4,19.3,1.0,,0.25
2022-12-17 03:00:00,2022-12-17 04:00:00,169.0,181.82,,7.42,0.0,,35.55,2.12,0.75,1.45,,0.9,,22.93,82.9,0.1,317.45,19.15,1.1,,0.0
2022-12-17 04:00:00,2022-12-17 05:00:00,153.0,173.07,,7.45,0.0,,35.55,2.12,0.82,1.58,,0.9,,22.83,83.72,0.1,317.5,19.45,1.15,,0.0
2022-12-17 05:00:00,2022-12-17 06:00:00,149.0,166.07,,7.47,0.0,,35.5,2.2,0.92,1.5,,0.85,,22.6,84.75,0.1,249.47,19.1,1.05,,0.0
2022-12-17 06:00:00,2022-12-17 07:00:00,177.0,212.45,,7.55,0.0,,35.52,2.12,0.9,1.52,,0.93,,22.82,84.5,0.2,160.47,19.23,1.15,,0.0
2022-12-17 07:00:00,2022-12-17 08:00:00,128.0,149.72,,7.57,0.0,,35.43,2.23,0.88,1.42,,0.82,,23.2,83.32,0.15,202.35,25.5,1.08,,0.0
2022-12-17 08:00:00,2022-12-17 09:00:00,119.0,152.95,,7.57,0.0,,35.4,2.15,0.92,1.35,,0.78,,25.08,77.88,0.15,277.1,41.83,1.1,,0.0
2022-12-17 09:00:00,2022-12-17 10:00:00,163.0,207.35,,7.3,0.0,,35.2,2.2,0.8,1.35,,0.8,,28.6,61.97,0.17,216.65,90.67,1.05,,0.0
2022-12-17 10:00:00,2022-12-17 11:00:00,136.0,198.1,,7.78,0.0,,34.98,2.08,0.75,1.4,,0.8,,30.65,52.5,0.3,223.82,163.2,1.05,,0.0
2022-12-17 11:00:00,2022-12-17 12:00:00,88.0,130.78,,7.5,0.0,,35.0,2.0,0.77,1.15,,0.67,,32.3,47.85,0.4,185.7,208.88,0.53,,0.0
2022-12-17 12:00:00,2022-12-17 13:00:00,90.0,126.03,,7.72,0.0,,35.23,2.03,0.7,1.0,,0.62,,33.38,43.98,0.53,185.7,226.15,0.0,,0.0
2022-12-17 13:00:00,2022-12-17 14:00:00,58.0,86.45,,7.35,0.0,,35.1,2.02,0.68,0.93,,0.3,,34.02,40.92,0.47,186.63,205.23,0.0,,0.0
2022-12-17 14:00:00,2022-12-17 15:00:00,50.0,72.15,,7.52,0.0,,35.38,2.0,0.88,1.07,,,,33.92,40.88,0.47,163.35,131.82,0.0,,0.0
2022-12-17 15:00:00,2022-12-17 16:00:00,49.0,71.0,,7.6,0.0,,35.38,2.0,0.82,1.0,,,,33.35,44.15,0.62,141.65,119.33,0.0,,0.0
2022-12-17 16:00:00,2022-12-17 17:00:00,77.0,97.67,,7.6,0.0,,35.43,2.02,0.65,0.85,,,,32.02,48.55,0.45,129.57,38.88,0.0,,0.0
2022-12-17 17:00:00,2022-12-17 18:00:00,85.0,108.85,,7.65,0.0,,35.57,2.05,0.77,0.65,,0.62,,29.48,58.98,0.43,122.88,25.78,0.7,,0.0
2022-12-17 18:00:00,2022-12-17 19:00:00,116.0,153.47,,7.48,0.0,,35.6,2.25,0.67,0.5,,0.8,,27.95,64.12,0.47,129.05,19.02,1.32,,0.0
2022-12-17 19:00:00,2022-12-17 20:00:00,123.0,146.07,,7.55,0.0,,35.52,2.1,0.85,1.0,,0.7,,27.38,64.7,0.27,123.75,19.07,1.3,,0.0
2022-12-17 20:00:00,2022-12-17 21:00:00,133.0,163.78,,7.57,0.0,,35.52,2.1,0.85,0.45,,0.7,,27.1,65.7,0.3,129.9,18.93,1.23,,0.0
2022-12-17 21:00:00,2022-12-17 22:00:00,99.0,123.47,,7.65,0.0,,35.45,2.0,0.9,0.4,,0.7,,26.48,68.75,0.28,210.37,19.38,1.15,,0.0
2022-12-17 22:00:00,2022-12-17 23:00:00,119.0,156.6,,7.4,0.0,,35.4,2.17,0.93,1.0,,0.62,,26.33,67.93,0.28,190.1,19.22,1.15,,0.0
2022-12-17 23:00:00,2022-12-18 00:00:00,129.0,155.0,,7.58,0.0,,35.5,2.28,0.88,1.33,,0.62,,26.15,66.15,0.55,174.77,19.02,1.05,,0.0
2022-12-18 00:00:00,2022-12-18 01:00:00,113.0,147.07,,7.45,0.0,,35.5,2.17,0.7,1.0,,0.53,,25.4,68.92,0.25,195.52,19.02,0.95,,0.0
2022-12-18 01:00:00,2022-12-18 02:00:00,119.0,148.97,,7.35,0.0,,35.42,2.2,0.7,0.88,,0.47,,24.45,73.23,0.12,221.0,18.95,0.88,,0.0
2022-12-18 02:00:00,2022-12-18 03:00:00,125.0,162.82,,7.45,0.0,,35.3,2.2,0.93,0.9,,0.5,,23.67,76.33,0.12,258.75,19.18,0.8,,0.0
2022-12-18 03:00:00,2022-12-18 04:00:00,148.0,176.82,,7.43,0.0,,35.5,2.05,0.82,0.95,,0.55,,22.5,81.65,0.1,315.82,19.05,0.47,,0.0
2022-12-18 04:00:00,2022-12-18 05:00:00,189.0,243.2,,7.7,0.0,,35.62,2.23,0.8,1.25,,0.68,,21.88,83.48,0.12,322.1,19.07,1.08,,0.0
2022-12-18 05:00:00,2022-12-18 06:00:00,159.0,179.75,,7.47,0.0,,35.65,2.27,0.88,1.58,,0.88,,21.98,83.65,0.1,272.9,19.27,1.35,,0.0
2022-12-18 06:00:00,2022-12-18 07:00:00,169.0,203.7,,7.5,0.0,,35.62,2.25,0.88,1.68,,1.02,,22.45,81.25,0.1,236.15,19.17,1.42,,0.0
2022-12-18 07:00:00,2022-12-18 08:00:00,140.0,167.43,,7.3,0.0,,35.5,2.17,0.82,1.8,,1.12,,23.3,76.95,0.17,199.97,24.6,1.55,,0.12
2022-12-18 08:00:00,2022-12-18 09:00:00,148.0,181.82,,7.5,0.0,,35.33,2.23,0.73,1.75,,1.05,,25.77,65.72,0.3,197.4,39.45,1.42,,0.0
2022-12-18 09:00:00,2022-12-18 10:00:00,132.0,162.22,,7.43,0.0,,35.23,2.1,1.08,1.62,,0.9,,28.25,57.9,0.35,210.2,89.03,1.38,,0.0
2022-12-18 10:00:00,2022-12-18 11:00:00,165.0,205.47,,7.35,0.0,,35.1,2.08,0.8,1.5,,0.88,,30.5,47.95,0.3,245.25,165.5,1.2,,0.0
2022-12-18 11:00:00,2022-12-18 12:00:00,75.0,96.28,,7.67,0.0,,35.18,2.12,0.87,1.25,,0.7,,31.93,44.12,0.32,230.18,219.65,1.23,,0.0
2022-12-18 12:00:00,2022-12-18 13:00:00,70.0,97.95,,7.55,0.0,,35.27,1.95,0.88,0.95,,0.48,,32.83,41.02,0.73,177.57,235.88,0.62,,0.0
2022-12-18 13:00:00,2022-12-18 14:00:00,51.0,67.35,,7.65,0.0,,35.35,2.1,0.68,0.73,,0.38,,33.35,39.1,0.83,175.62,231.3,0.0,,0.0
2022-12-18 14:00:00,2022-12-18 15:00:00,49.0,71.92,,7.5,0.0,,35.38,2.0,0.82,0.6,,0.1,,33.35,41.55,0.55,143.28,141.28,0.42,,0.0
2022-12-18 15:00:00,2022-12-18 16:00:00,64.0,87.8,,7.57,0.0,,35.45,1.92,0.85,0.55,,0.15,,32.6,44.67,0.48,126.78,121.72,0.48,,0.0
2022-12-18 16:00:00,2022-12-18 17:00:00,80.0,110.72,,7.52,0.0,,35.58,2.02,0.92,0.43,,0.3,,31.1,49.15,0.53,130.6,39.75,0.1,,0.0
2022-12-18 17:00:00,2022-12-18 18:00:00,84.0,118.9,,7.45,0.0,,35.6,2.02,0.75,0.55,,0.58,,28.95,55.92,0.47,123.38,26.1,0.78,,0.0
2022-12-18 18:00:00,2022-12-18 19:00:00,103.0,136.78,,7.42,0.0,,35.7,2.08,0.78,0.3,,0.75,,27.6,59.5,0.5,133.78,19.05,1.15,,0.0
2022-12-18 19:00:00,2022-12-18 20:00:00,103.0,136.0,,7.58,0.0,,35.65,2.05,0.85,0.57,,0.75,,27.27,60.83,0.33,135.68,19.0,1.28,,0.0
2022-12-18 20:00:00,2022-12-18 21:00:00,83.0,106.33,,7.35,0.0,,35.55,2.03,0.92,0.55,,0.65,,27.3,57.23,0.35,166.0,19.08,1.12,,0.0
2022-12-18 21:00:00,2022-12-18 22:00:00,80.0,113.9,,7.55,0.0,,35.6,2.0,0.95,1.3,,0.57,,26.9,54.38,0.52,177.65,18.93,1.1,,0.0
2022-12-18 22:00:00,2022-12-18 23:00:00,90.0,123.88,,7.42,0.0,,35.57,2.12,1.05,1.45,,0.5,,26.15,55.65,0.45,176.57,19.17,0.92,,0.0
2022-12-18 23:00:00,2022-12-19 00:00:00,84.0,118.05,,7.47,0.0,,35.57,2.08,0.9,1.25,,0.45,,25.5,56.87,0.45,173.4,19.0,0.7,,0.0
2022-12-19 00:00:00,2022-12-19 01:00:00,74.0,114.03,,7.58,0.0,,35.6,2.07,0.82,1.1,,0.4,,25.22,57.38,0.43,172.72,18.98,0.28,,0.0
2022-12-19 01:00:00,2022-12-19 02:00:00,65.0,98.17,,7.38,0.0,,35.65,2.2,0.8,1.1,,0.22,,24.8,58.98,0.42,186.75,18.95,0.38,,0.0
2022-12-19 02:00:00,2022-12-19 03:00:00,99.0,108.88,,7.38,0.0,,35.65,2.1,0.92,0.97,,0.12,,23.1,66.42,0.15,255.28,19.0,0.17,,0.0
2022-12-19 03:00:00,2022-12-19 04:00:00,162.0,188.07,,7.35,0.0,,35.68,2.1,1.0,0.93,,0.15,,22.05,72.88,0.12,200.4,19.25,0.28,,0.0
2022-12-19 04:00:00,2022-12-19 05:00:00,185.0,224.57,,7.5,0.0,,35.75,2.0,0.85,1.07,,0.5,,22.23,73.05,0.1,247.45,19.18,0.78,,0.0
2022-12-19 05:00:00,2022-12-19 06:00:00,179.0,222.03,,7.45,0.0,,35.85,2.02,0.9,1.35,,0.6,,22.05,71.47,0.12,226.95,19.05,1.0,,0.0
2022-12-19 06:00:00,2022-12-19 07:00:00,166.0,247.7,,7.4,0.0,,35.65,2.1,0.8,1.45,,0.75,,21.7,71.9,0.12,205.2,19.1,1.12,,0.0
2022-12-19 07:00:00,2022-12-19 08:00:00,202.0,245.03,,7.57,0.0,,35.68,2.08,0.9,1.55,,0.95,,21.85,71.15,0.15,239.5,23.15,1.33,,0.0
