From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2019-09-19 11:00:00,2019-09-19 12:00:00,49.75,130.75,2.6,52.95,30.27,31.5,12.95,1.1,58.38,,,,57.67,1.55,186.43,407.55,989.62,30.57,0.0
2019-09-19 12:00:00,2019-09-19 13:00:00,46.25,129.75,2.28,49.67,28.25,32.0,12.57,1.0,76.8,,109.85,,55.35,2.05,186.95,427.35,988.82,31.45,0.0
2019-09-19 13:00:00,2019-09-19 14:00:00,43.75,133.75,2.12,51.85,29.32,31.58,12.15,1.08,80.15,,153.4,,54.85,1.98,197.5,387.8,988.05,31.52,0.0
2019-09-19 14:00:00,2019-09-19 15:00:00,33.25,118.5,1.85,50.52,28.38,30.7,12.17,1.1,104.08,,,,53.77,1.85,207.43,254.33,986.97,31.73,0.0
2019-09-19 15:00:00,2019-09-19 16:00:00,31.5,109.75,1.6,48.83,27.3,29.6,10.18,0.7,91.45,,,,54.98,1.53,203.65,208.38,986.25,31.53,0.0
2019-09-19 16:00:00,2019-09-19 17:00:00,33.75,117.5,1.62,48.3,27.02,27.22,11.45,0.78,74.43,,119.8,,56.33,1.28,205.9,81.35,985.98,30.85,0.0
2019-09-19 17:00:00,2019-09-19 18:00:00,37.5,152.0,1.7,52.7,29.43,25.65,11.72,0.85,53.5,,159.25,,56.5,1.4,177.77,52.42,985.88,30.77,0.0
2019-09-19 18:00:00,2019-09-19 19:00:00,42.5,154.25,1.52,56.7,31.4,25.35,13.43,0.93,33.23,,,,60.28,1.3,176.78,9.55,986.2,29.47,0.0
2019-09-19 19:00:00,2019-09-19 20:00:00,44.75,163.75,1.67,59.83,32.53,25.7,11.8,1.12,21.1,,,,62.75,1.12,179.9,5.7,986.68,28.77,0.0
2019-09-19 20:00:00,2019-09-19 21:00:00,48.0,169.75,1.88,62.1,34.3,25.57,11.82,1.15,13.03,,,,64.83,1.23,178.88,5.7,987.2,28.15,0.0
2019-09-19 21:00:00,2019-09-19 22:00:00,51.5,161.5,1.98,62.58,34.65,25.35,10.38,1.27,10.32,,,,67.03,0.97,191.3,5.62,987.45,27.4,0.0
2019-09-19 22:00:00,2019-09-19 23:00:00,53.0,151.5,2.48,65.1,36.68,24.3,10.7,1.32,43.4,,,,68.25,0.78,193.08,5.6,987.48,27.0,0.0
2019-09-19 23:00:00,2019-09-20 00:00:00,51.25,127.0,2.88,67.3,37.9,24.05,11.08,1.28,70.0,,,,70.9,0.57,198.83,5.7,987.33,26.27,0.0
2019-09-20 00:00:00,2019-09-20 01:00:00,50.5,110.75,4.35,66.9,39.12,24.2,10.75,1.2,28.02,,,,71.42,0.62,174.35,5.82,986.9,26.4,0.0
2019-09-20 01:00:00,2019-09-20 02:00:00,69.25,136.25,5.25,64.03,38.32,25.73,10.55,1.2,,,,,73.45,0.55,187.45,5.78,986.52,25.8,0.0
2019-09-20 02:00:00,2019-09-20 03:00:00,82.25,138.0,5.2,65.5,39.1,36.0,9.1,1.1,12.08,,,,73.88,0.93,176.1,5.78,986.4,25.77,0.0
2019-09-20 03:00:00,2019-09-20 04:00:00,74.75,123.5,6.15,62.73,38.05,29.45,10.22,1.1,6.67,,,,74.95,0.68,180.38,5.85,986.15,25.35,0.0
2019-09-20 04:00:00,2019-09-20 05:00:00,72.0,116.75,4.03,55.72,32.93,24.68,10.28,1.02,6.68,,,,75.9,0.6,194.98,5.88,986.25,25.05,0.0
2019-09-20 05:00:00,2019-09-20 06:00:00,62.0,98.75,5.57,53.28,32.88,23.07,9.95,1.12,13.85,,,,77.38,0.55,184.28,5.88,986.57,24.68,0.0
2019-09-20 06:00:00,2019-09-20 07:00:00,82.0,131.0,12.8,53.3,38.77,23.85,10.12,1.25,12.45,,,,76.53,0.65,179.65,28.35,986.85,25.03,0.0
2019-09-20 07:00:00,2019-09-20 08:00:00,95.0,164.0,14.12,58.03,42.38,23.05,11.07,1.28,30.95,,,,69.12,1.02,169.58,158.68,987.73,27.27,0.0
2019-09-20 08:00:00,2019-09-20 09:00:00,88.25,153.5,7.8,59.3,37.9,24.6,12.8,1.25,110.7,,,,64.02,0.95,173.65,252.57,988.27,29.33,0.0
2019-09-20 09:00:00,2019-09-20 10:00:00,85.75,154.5,6.12,68.03,41.17,26.75,14.07,1.3,130.45,,,,60.85,0.88,185.8,321.98,988.43,30.35,0.0
2019-09-20 10:00:00,2019-09-20 11:00:00,92.75,185.75,4.25,68.53,39.88,29.62,14.35,1.38,142.98,,,,58.08,1.12,183.6,404.33,988.12,31.43,0.0
2019-09-20 11:00:00,2019-09-20 12:00:00,102.25,210.25,2.65,62.2,35.85,29.95,13.55,1.12,107.53,,104.8,,54.12,1.6,221.4,499.4,987.65,32.47,0.0
2019-09-20 12:00:00,2019-09-20 13:00:00,56.75,141.0,1.85,51.95,29.12,28.32,11.03,0.95,97.93,,,,50.85,1.85,232.8,627.95,987.0,33.6,0.0
2019-09-20 13:00:00,2019-09-20 14:00:00,41.5,108.5,1.77,51.38,28.73,27.95,10.0,0.9,100.62,,,,48.67,1.93,224.25,473.57,986.0,33.88,0.0
2019-09-20 14:00:00,2019-09-20 15:00:00,33.75,100.5,1.88,53.02,29.73,27.78,10.17,0.9,101.12,,,,48.4,1.55,205.2,244.32,984.7,34.1,0.0
2019-09-20 15:00:00,2019-09-20 16:00:00,34.75,104.75,1.7,57.98,32.27,26.83,8.38,0.75,114.0,,152.45,,49.3,1.43,183.65,209.88,983.92,33.52,0.0
2019-09-20 16:00:00,2019-09-20 17:00:00,41.25,140.25,1.5,62.53,34.5,25.6,8.57,0.83,105.95,,,,52.83,1.65,149.5,119.97,983.5,32.43,0.0
2019-09-20 17:00:00,2019-09-20 18:00:00,45.0,195.0,1.65,66.33,36.62,25.27,10.07,0.93,87.95,,,,54.45,1.2,152.25,36.9,983.5,31.75,0.0
2019-09-20 18:00:00,2019-09-20 19:00:00,49.75,206.0,1.33,78.8,43.0,25.6,12.02,1.12,48.42,,,,56.5,1.03,145.62,8.82,983.85,31.03,0.0
2019-09-20 19:00:00,2019-09-20 20:00:00,67.75,245.5,1.97,89.08,48.95,25.1,14.15,1.45,23.77,,,,57.85,0.88,148.95,5.75,984.25,30.45,0.0
2019-09-20 20:00:00,2019-09-20 21:00:00,77.75,253.0,2.72,88.92,49.53,25.1,13.12,1.38,27.9,,,,62.23,0.65,221.55,5.75,985.05,28.9,0.0
2019-09-20 21:00:00,2019-09-20 22:00:00,71.25,222.0,3.25,88.3,49.6,24.47,10.18,1.63,44.5,,,,67.08,0.53,219.75,5.68,985.4,27.55,0.0
2019-09-20 22:00:00,2019-09-20 23:00:00,65.5,231.75,9.8,88.9,55.27,25.0,9.8,1.75,43.88,,,,68.05,0.5,219.7,5.83,985.6,27.48,0.0
2019-09-20 23:00:00,2019-09-21 00:00:00,74.75,214.75,33.48,86.08,72.97,25.12,9.7,1.8,41.9,,,,70.9,0.3,196.95,5.72,985.58,26.75,0.0
2019-09-21 00:00:00,2019-09-21 01:00:00,93.25,226.25,44.77,82.55,80.45,23.97,9.3,1.77,30.62,,,,72.42,0.23,144.73,5.7,985.4,26.5,0.0
2019-09-21 01:00:00,2019-09-21 02:00:00,122.0,246.25,24.05,81.35,62.9,24.45,9.15,1.57,17.6,,,,73.45,0.5,217.6,5.7,985.35,26.45,0.0
2019-09-21 02:00:00,2019-09-21 03:00:00,89.0,167.0,20.9,77.8,58.4,35.4,6.8,1.3,13.0,,,,74.17,0.25,177.0,5.7,984.92,26.23,0.0
2019-09-21 03:00:00,2019-09-21 04:00:00,98.5,176.75,14.8,77.78,53.42,29.27,8.47,1.33,10.23,,,,75.38,0.25,31.23,5.65,984.58,25.97,0.0
2019-09-21 04:00:00,2019-09-21 05:00:00,111.25,206.25,27.5,70.7,60.05,25.45,8.52,1.25,8.1,,,,74.78,0.3,222.25,5.7,984.75,26.2,0.0
2019-09-21 05:00:00,2019-09-21 06:00:00,69.25,155.5,27.65,69.5,59.42,23.45,8.38,1.22,7.75,,,,75.08,0.4,219.92,5.78,985.15,26.08,0.0
2019-09-21 06:00:00,2019-09-21 07:00:00,86.75,166.0,29.35,68.37,59.95,22.83,8.7,1.35,9.68,,,,75.52,0.5,81.78,30.78,985.5,26.18,0.0
2019-09-21 07:00:00,2019-09-21 08:00:00,83.0,159.0,10.72,62.3,41.9,23.25,9.05,1.1,6.78,,,,65.12,0.57,210.8,189.93,986.38,29.57,0.0
2019-09-21 08:00:00,2019-09-21 09:00:00,57.5,115.25,7.62,66.37,41.65,25.53,10.47,1.12,8.82,,,,62.03,0.62,164.05,188.07,986.95,30.43,0.0
2019-09-21 09:00:00,2019-09-21 10:00:00,63.0,129.0,6.18,69.05,41.72,28.05,9.65,1.12,18.1,,,,60.17,0.38,132.92,211.7,987.12,31.2,0.0
2019-09-21 10:00:00,2019-09-21 11:00:00,64.25,129.5,3.22,67.92,38.77,29.65,9.62,1.05,32.45,,,,62.53,0.8,172.15,232.25,986.9,30.62,0.0
2019-09-21 11:00:00,2019-09-21 12:00:00,59.0,117.75,2.5,62.53,34.95,31.03,9.43,0.97,83.85,,,,52.05,0.83,196.18,652.33,986.4,33.9,0.0
2019-09-21 12:00:00,2019-09-21 13:00:00,63.0,115.25,1.93,69.07,38.08,33.9,9.62,1.08,151.95,,107.6,,51.47,0.8,159.8,429.45,985.38,33.9,0.0
2019-09-21 13:00:00,2019-09-21 14:00:00,72.75,137.25,1.38,71.9,39.35,34.38,9.7,1.1,156.93,,,,54.0,0.78,132.12,269.6,984.08,33.73,0.0
2019-09-21 14:00:00,2019-09-21 15:00:00,67.75,118.0,1.6,73.53,40.4,32.5,9.93,1.03,189.65,,,,49.88,1.0,132.65,275.62,982.77,34.88,0.0
2019-09-21 15:00:00,2019-09-21 16:00:00,74.0,143.75,1.35,72.03,39.4,32.23,11.62,0.8,193.8,,,,50.7,1.2,167.12,235.2,982.3,34.08,0.0
2019-09-21 16:00:00,2019-09-21 17:00:00,74.25,153.25,1.15,64.35,35.15,31.65,12.85,0.75,166.47,,,,49.73,1.05,176.62,140.03,982.08,33.95,0.0
2019-09-21 17:00:00,2019-09-21 18:00:00,57.75,197.5,1.22,64.17,35.0,30.9,11.65,0.75,74.73,,257.35,,63.55,3.07,199.53,26.33,983.4,28.12,1.12
2019-09-21 18:00:00,2019-09-21 19:00:00,29.5,291.5,1.35,68.47,37.25,29.18,9.1,0.93,34.12,,,,78.1,0.55,127.48,11.08,982.83,24.9,0.12
2019-09-21 19:00:00,2019-09-21 20:00:00,21.75,49.75,3.52,88.43,49.88,27.6,8.97,1.27,9.05,,141.4,,79.4,0.75,261.25,5.7,983.38,24.98,0.0
2019-09-21 20:00:00,2019-09-21 21:00:00,33.0,63.0,5.53,86.17,50.3,26.83,8.88,1.28,6.88,,,,79.95,0.5,254.05,5.7,984.45,24.68,0.0
2019-09-21 21:00:00,2019-09-21 22:00:00,41.5,75.0,4.1,79.3,45.52,28.02,8.88,1.18,9.05,,,,79.4,0.5,223.07,5.62,985.38,24.55,0.0
2019-09-21 22:00:00,2019-09-21 23:00:00,42.0,69.25,4.52,76.3,44.27,29.07,9.2,1.38,7.5,,,,80.45,0.28,280.93,5.57,985.45,24.65,0.0
2019-09-21 23:00:00,2019-09-22 00:00:00,52.75,96.0,38.67,73.3,70.53,27.35,9.97,1.7,9.78,,,,80.47,0.42,219.78,5.57,985.68,24.9,0.0
2019-09-22 00:00:00,2019-09-22 01:00:00,81.0,163.5,37.95,76.2,71.6,27.3,10.7,1.52,7.82,,,,78.03,0.9,240.28,5.6,985.98,24.95,0.0
2019-09-22 01:00:00,2019-09-22 02:00:00,98.0,170.25,4.22,72.8,42.17,27.23,9.85,0.92,,,,,75.65,0.68,285.0,5.6,985.6,24.62,0.0
2019-09-22 02:00:00,2019-09-22 03:00:00,26.75,44.5,10.4,69.1,45.2,39.8,10.2,0.9,12.97,,,,77.62,0.77,241.6,5.6,985.0,24.5,0.0
2019-09-22 03:00:00,2019-09-22 04:00:00,36.25,50.25,8.15,67.23,42.32,30.33,10.02,0.9,8.32,,,,78.55,0.45,182.53,5.57,984.62,24.45,0.0
2019-09-22 04:00:00,2019-09-22 05:00:00,31.0,45.0,7.8,64.75,40.8,25.6,9.3,0.9,7.65,,,,78.3,0.55,196.05,5.6,984.65,24.35,0.0
2019-09-22 05:00:00,2019-09-22 06:00:00,,,,,,,,,,,,,,,,,,,
2019-09-22 06:00:00,2019-09-22 07:00:00,,,,,,,,,,,,,,,,,,,
2019-09-22 07:00:00,2019-09-22 08:00:00,31.0,45.0,21.0,25.3,30.6,,7.4,,42.93,,,,75.13,1.6,165.73,108.33,987.47,26.13,0.0
2019-09-22 08:00:00,2019-09-22 09:00:00,103.0,141.0,13.07,61.8,43.58,21.27,9.1,,31.58,,,,68.67,2.0,183.05,251.07,988.05,27.9,0.0
2019-09-22 09:00:00,2019-09-22 10:00:00,93.0,130.0,8.68,74.42,46.65,23.08,9.77,,51.17,,,,69.72,2.6,190.57,70.53,989.08,26.98,0.0
2019-09-22 10:00:00,2019-09-22 11:00:00,57.25,88.25,4.45,54.08,32.5,22.88,9.22,,12.9,,,,68.4,2.92,173.2,398.05,989.25,27.32,0.0
2019-09-22 11:00:00,2019-09-22 12:00:00,36.25,56.75,3.88,51.9,30.75,26.93,7.3,,14.45,,,,65.22,2.92,179.2,328.43,989.12,27.55,0.0
2019-09-22 12:00:00,2019-09-22 13:00:00,27.75,46.5,3.4,57.33,33.62,31.15,5.8,,28.27,,,,66.22,2.62,185.48,319.62,988.22,27.62,0.0
2019-09-22 13:00:00,2019-09-22 14:00:00,34.0,62.5,2.72,64.18,36.38,30.45,6.53,,48.08,,,,61.78,1.77,211.1,430.05,986.73,29.45,0.0
2019-09-22 14:00:00,2019-09-22 15:00:00,27.75,63.0,3.05,80.05,45.08,30.25,6.4,,83.42,,,,59.72,2.12,216.6,281.43,985.75,29.5,0.0
2019-09-22 15:00:00,2019-09-22 16:00:00,25.25,65.5,3.93,87.5,49.75,30.85,9.05,0.3,49.62,,,,58.23,1.7,198.12,246.32,985.52,29.57,0.0
2019-09-22 16:00:00,2019-09-22 17:00:00,20.0,58.0,3.65,88.65,50.1,31.37,9.5,0.4,50.23,,,,64.38,1.77,169.12,125.38,985.48,28.1,0.0
2019-09-22 17:00:00,2019-09-22 18:00:00,22.5,65.5,2.15,79.92,44.3,29.75,8.78,,44.72,,,,67.35,1.7,164.55,70.82,985.7,27.12,0.0
2019-09-22 18:00:00,2019-09-22 19:00:00,28.5,58.75,1.85,77.88,42.92,29.62,7.85,,37.08,,,,69.2,1.35,162.75,8.53,986.25,26.2,0.0
2019-09-22 19:00:00,2019-09-22 20:00:00,26.25,54.25,2.05,81.4,44.98,31.4,7.3,,22.72,,,,72.62,0.97,194.38,5.82,986.85,25.45,0.0
2019-09-22 20:00:00,2019-09-22 21:00:00,39.5,73.5,3.3,90.57,50.88,31.55,7.6,,18.23,,,,74.25,0.6,187.95,5.57,987.53,25.15,0.0
2019-09-22 21:00:00,2019-09-22 22:00:00,58.75,110.25,3.9,85.67,48.73,30.47,8.18,0.62,10.93,,,,76.25,0.48,205.7,5.57,987.98,24.75,0.0
2019-09-22 22:00:00,2019-09-22 23:00:00,58.0,108.75,6.12,83.45,49.4,29.58,7.92,0.4,46.4,,,,77.3,0.55,212.98,5.67,987.95,24.32,0.0
2019-09-22 23:00:00,2019-09-23 00:00:00,56.25,108.0,8.38,83.05,51.02,29.75,7.7,,29.05,,,,77.38,0.48,209.27,5.9,988.05,24.3,0.0
2019-09-23 00:00:00,2019-09-23 01:00:00,53.0,98.5,10.85,76.43,49.5,31.18,7.95,,6.3,,,,77.25,1.1,162.17,5.93,988.5,24.52,0.0
2019-09-23 01:00:00,2019-09-23 02:00:00,57.5,90.75,5.12,71.2,42.05,31.62,7.8,,7.1,,,,77.75,1.38,159.05,5.93,988.6,24.4,0.0
2019-09-23 02:00:00,2019-09-23 03:00:00,50.75,70.5,2.3,57.0,32.2,34.0,7.8,0.6,4.72,,,,77.33,1.43,168.85,5.9,988.45,24.1,0.0
2019-09-23 03:00:00,2019-09-23 04:00:00,42.75,63.5,2.45,55.85,31.7,28.4,7.12,0.57,14.57,,,,77.53,0.88,181.12,5.9,988.27,24.07,0.0
2019-09-23 04:00:00,2019-09-23 05:00:00,39.75,56.75,2.68,57.15,32.6,25.55,7.5,0.38,25.57,,,,76.75,0.5,153.8,5.93,988.33,24.42,0.0
2019-09-23 05:00:00,2019-09-23 06:00:00,40.5,59.75,3.42,56.95,33.1,22.9,7.5,0.22,11.78,,,,77.45,0.77,149.93,5.93,988.73,24.25,0.0
2019-09-23 06:00:00,2019-09-23 07:00:00,39.0,68.75,4.53,57.82,34.4,23.43,7.7,0.2,4.88,,,,77.45,0.85,155.7,41.42,989.05,24.35,0.0
2019-09-23 07:00:00,2019-09-23 08:00:00,46.0,82.5,5.35,54.02,33.05,25.82,8.32,0.1,8.4,,,,73.35,1.45,171.95,170.12,989.62,25.57,0.0
2019-09-23 08:00:00,2019-09-23 09:00:00,41.5,63.75,4.8,50.72,30.9,26.75,9.08,,27.3,,,,67.6,1.18,173.85,312.75,990.05,27.43,0.0
2019-09-23 09:00:00,2019-09-23 10:00:00,45.75,66.5,3.8,50.1,29.72,26.92,9.07,,13.0,,,,63.35,1.27,159.85,465.0,990.25,28.95,0.0
2019-09-23 10:00:00,2019-09-23 11:00:00,43.75,69.0,3.92,54.17,32.05,28.53,10.85,,20.35,,,,59.85,1.43,150.5,412.95,990.15,29.55,0.0
2019-09-23 11:00:00,2019-09-23 12:00:00,42.75,76.0,3.35,58.15,33.65,31.6,12.6,,49.4,,134.9,,56.87,1.5,177.55,638.62,989.7,30.97,0.0
2019-09-23 12:00:00,2019-09-23 13:00:00,52.5,90.25,2.15,59.85,33.6,33.3,10.73,,95.5,,,,53.57,0.95,145.18,510.48,988.9,31.82,0.0
2019-09-23 13:00:00,2019-09-23 14:00:00,56.75,102.5,1.77,62.3,34.4,33.73,9.12,,125.95,,119.0,,52.85,1.1,168.7,443.93,988.0,32.48,0.0
2019-09-23 14:00:00,2019-09-23 15:00:00,56.75,117.5,1.67,62.85,34.57,32.58,8.63,,155.88,,,,49.73,0.7,179.28,314.27,987.15,33.43,0.0
2019-09-23 15:00:00,2019-09-23 16:00:00,55.5,110.25,1.45,61.07,33.52,30.68,10.62,1.5,155.35,,,,50.05,1.1,184.43,350.5,986.43,33.15,0.0
2019-09-23 16:00:00,2019-09-23 17:00:00,45.75,104.5,1.3,60.87,33.3,29.8,11.0,1.5,144.3,,,,52.38,1.23,171.78,143.25,985.88,32.05,0.0
2019-09-23 17:00:00,2019-09-23 18:00:00,47.5,120.0,1.12,64.05,35.0,28.35,10.75,1.6,110.55,,147.2,,54.28,1.12,180.78,48.32,985.8,31.08,0.0
2019-09-23 18:00:00,2019-09-23 19:00:00,48.75,150.25,1.33,70.38,38.5,26.5,10.6,1.75,67.7,,266.57,,58.18,0.97,174.05,8.35,986.05,29.62,0.0
2019-09-23 19:00:00,2019-09-23 20:00:00,57.25,178.5,1.52,77.03,42.2,25.52,10.55,1.92,36.27,,232.65,,60.73,1.03,178.15,5.75,986.55,28.95,0.0
2019-09-23 20:00:00,2019-09-23 21:00:00,58.75,203.75,7.6,103.83,61.45,24.55,10.62,2.55,9.57,,227.6,,65.85,0.75,229.68,5.7,987.38,27.82,0.0
2019-09-23 21:00:00,2019-09-23 22:00:00,58.5,183.5,12.3,100.93,63.73,23.8,10.7,2.45,3.92,,106.2,,65.67,1.12,231.67,5.57,987.88,27.62,0.0
2019-09-23 22:00:00,2019-09-23 23:00:00,49.25,143.0,6.72,94.25,55.6,23.23,10.95,2.15,3.72,,,,65.08,1.57,237.02,6.0,988.35,27.48,0.0
2019-09-23 23:00:00,2019-09-24 00:00:00,45.0,114.0,3.78,81.5,46.42,23.97,11.05,1.93,5.43,,,,66.8,1.78,244.25,6.0,988.6,27.05,0.0
2019-09-24 00:00:00,2019-09-24 01:00:00,44.75,97.75,2.08,63.5,35.42,24.02,10.57,1.67,8.12,,,,69.27,1.38,248.68,5.88,988.62,26.52,0.0
2019-09-24 01:00:00,2019-09-24 02:00:00,34.0,63.5,1.73,57.98,32.25,22.47,10.28,1.6,,,,,71.33,0.7,220.55,5.83,988.45,25.95,0.0
2019-09-24 02:00:00,2019-09-24 03:00:00,32.0,51.75,2.4,52.1,29.6,27.8,9.1,1.5,13.55,,,,73.75,0.53,214.68,5.72,988.4,25.07,0.0
2019-09-24 03:00:00,2019-09-24 04:00:00,35.75,49.25,2.8,53.67,30.85,25.0,9.6,1.6,5.1,,,,75.6,0.35,197.72,5.72,988.35,24.4,0.0
2019-09-24 04:00:00,2019-09-24 05:00:00,39.0,59.25,15.27,54.73,41.52,22.5,9.5,1.68,4.22,,,,78.43,0.3,145.62,5.7,988.2,23.95,0.0
2019-09-24 05:00:00,2019-09-24 06:00:00,41.75,79.75,22.12,55.25,47.4,20.25,9.7,1.75,4.08,,,,79.4,0.35,91.85,5.75,988.4,23.78,0.0
2019-09-24 06:00:00,2019-09-24 07:00:00,45.25,91.75,41.48,57.0,64.2,18.98,9.5,1.98,5.28,,,,79.0,0.4,166.05,25.7,988.62,23.93,0.0
2019-09-24 07:00:00,2019-09-24 08:00:00,59.0,111.5,11.03,59.98,41.1,21.0,10.12,1.92,6.58,,,,67.88,0.55,95.17,154.53,989.23,27.1,0.0
2019-09-24 08:00:00,2019-09-24 09:00:00,62.0,107.75,5.88,58.85,36.08,23.13,11.77,1.85,14.2,,,,57.68,0.45,103.15,292.25,989.72,30.0,0.0
2019-09-24 09:00:00,2019-09-24 10:00:00,59.25,102.0,4.65,55.1,33.08,24.45,12.82,1.77,38.23,,,,55.42,0.93,154.8,419.2,990.25,30.8,0.0
2019-09-24 10:00:00,2019-09-24 11:00:00,52.0,102.25,5.65,58.0,35.45,25.1,15.7,1.58,50.25,,,,54.52,1.5,180.23,518.7,990.33,31.77,0.0
2019-09-24 11:00:00,2019-09-24 12:00:00,57.75,99.5,6.22,63.77,39.05,25.43,25.27,1.68,116.15,,,,53.8,1.65,200.8,537.0,989.9,32.52,0.0
2019-09-24 12:00:00,2019-09-24 13:00:00,65.25,115.0,2.5,57.85,32.83,25.62,18.55,1.7,161.38,,,,53.15,1.57,185.35,406.8,988.95,32.6,0.0
2019-09-24 13:00:00,2019-09-24 14:00:00,60.5,112.0,1.65,53.57,29.85,25.82,14.62,1.6,124.5,,,,51.92,1.6,148.7,380.9,988.1,32.95,0.0
2019-09-24 14:00:00,2019-09-24 15:00:00,48.25,103.75,1.5,49.5,27.57,25.32,12.73,1.5,93.35,,,,48.45,1.35,166.07,235.93,987.08,34.25,0.0
2019-09-24 15:00:00,2019-09-24 16:00:00,32.5,75.25,1.12,49.65,27.35,25.93,10.82,1.5,98.2,,,,48.65,1.15,160.82,423.9,986.25,34.27,0.0
2019-09-24 16:00:00,2019-09-24 17:00:00,29.25,64.75,1.42,50.67,28.1,25.53,11.1,1.55,93.37,,,,52.25,1.57,160.28,135.97,986.12,32.92,0.0
2019-09-24 17:00:00,2019-09-24 18:00:00,32.5,77.0,1.4,54.4,30.12,22.9,10.7,1.68,74.4,,116.0,,54.27,1.07,174.97,40.35,985.95,31.75,0.0
2019-09-24 18:00:00,2019-09-24 19:00:00,31.75,118.5,1.75,67.82,37.43,22.18,10.85,1.82,42.12,,192.83,,58.32,2.12,221.73,7.77,986.27,29.9,0.0
2019-09-24 19:00:00,2019-09-24 20:00:00,33.25,138.5,1.58,75.22,41.27,22.3,11.07,1.93,24.18,,,,61.17,1.62,243.72,5.73,987.02,28.32,0.0
2019-09-24 20:00:00,2019-09-24 21:00:00,33.25,103.25,2.83,88.22,49.22,23.5,11.53,2.27,6.6,,,,62.45,1.25,231.98,5.75,987.8,28.07,0.0
2019-09-24 21:00:00,2019-09-24 22:00:00,41.25,127.0,5.0,93.2,53.62,24.2,11.75,2.32,3.45,,,,63.42,1.0,237.67,5.68,988.45,27.72,0.0
2019-09-24 22:00:00,2019-09-24 23:00:00,42.75,113.75,4.65,90.7,52.0,23.8,11.7,2.23,4.85,,,,63.92,1.23,227.93,5.75,988.65,27.65,0.0
2019-09-24 23:00:00,2019-09-25 00:00:00,35.5,77.75,3.15,83.35,46.9,23.05,11.82,2.1,5.85,,,,65.53,1.55,238.95,5.95,988.6,27.4,0.0
2019-09-25 00:00:00,2019-09-25 01:00:00,33.0,57.5,2.6,74.93,41.97,21.92,11.48,1.98,7.48,,,,66.58,1.02,213.97,5.88,988.67,26.9,0.0
2019-09-25 01:00:00,2019-09-25 02:00:00,30.0,44.0,2.17,66.9,37.3,20.42,11.18,1.9,,,,,70.12,0.65,220.25,5.75,988.75,25.98,0.0
2019-09-25 02:00:00,2019-09-25 03:00:00,29.0,31.0,2.2,61.9,34.7,26.5,8.4,1.8,13.2,,,,73.28,0.53,210.85,5.7,988.52,25.2,0.0
2019-09-25 03:00:00,2019-09-25 04:00:00,30.5,32.25,2.35,57.0,32.37,23.33,10.42,1.8,7.4,,,,72.88,0.75,214.73,5.7,988.4,25.25,0.0
2019-09-25 04:00:00,2019-09-25 05:00:00,35.0,36.0,3.3,55.33,32.23,21.3,10.57,1.88,7.8,,,,73.83,0.6,181.57,5.68,988.75,25.15,0.0
2019-09-25 05:00:00,2019-09-25 06:00:00,77.0,86.0,10.93,63.05,42.42,21.0,10.95,2.1,8.77,,,,75.6,0.72,167.57,5.6,989.2,25.05,0.0
2019-09-25 06:00:00,2019-09-25 07:00:00,75.25,84.5,11.12,57.8,39.83,20.05,11.02,2.18,5.05,,,,76.3,0.88,156.9,28.52,989.82,25.03,0.0
2019-09-25 07:00:00,2019-09-25 08:00:00,69.25,78.0,13.57,54.6,40.1,19.8,11.18,2.2,5.15,,,,72.65,1.27,150.3,157.03,990.67,26.2,0.0
2019-09-25 08:00:00,2019-09-25 09:00:00,65.75,70.0,7.05,48.92,31.77,21.1,11.83,2.08,7.72,,,,65.68,1.15,139.32,342.0,991.25,28.65,0.0
2019-09-25 09:00:00,2019-09-25 10:00:00,56.5,60.75,2.93,41.72,24.6,20.65,11.78,1.85,21.6,,,,59.3,1.75,180.67,496.32,991.5,30.5,0.0
2019-09-25 10:00:00,2019-09-25 11:00:00,40.25,58.0,1.92,41.67,23.75,23.1,10.78,1.85,52.42,,,,53.7,1.83,193.75,664.88,991.55,32.4,0.0
2019-09-25 11:00:00,2019-09-25 12:00:00,42.75,82.0,1.75,47.75,26.8,28.47,11.38,1.85,87.7,,136.25,,51.4,1.82,186.22,617.3,991.2,33.02,0.0
2019-09-25 12:00:00,2019-09-25 13:00:00,47.0,90.25,1.6,47.92,26.82,29.92,11.25,1.87,115.85,,,,49.12,1.2,164.88,506.9,990.28,33.58,0.0
2019-09-25 13:00:00,2019-09-25 14:00:00,38.75,81.25,1.3,48.3,26.8,27.8,10.6,1.8,100.3,,,,47.0,1.42,158.97,419.15,989.1,34.33,0.0
2019-09-25 14:00:00,2019-09-25 15:00:00,23.0,58.75,1.15,43.95,24.32,28.43,9.17,1.5,89.38,,,,45.75,1.5,172.03,165.18,987.98,34.77,0.0
2019-09-25 15:00:00,2019-09-25 16:00:00,23.0,53.75,1.48,44.62,24.93,23.88,10.03,1.45,89.47,,,,45.77,1.4,166.82,442.32,987.25,34.82,0.0
