From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2019-03-05 08:00:00,2019-03-05 09:00:00,117.0,209.0,22.6,79.57,60.7,38.95,19.97,0.88,16.71,1.7,73.2,,,27.05,76.25,0.5,263.25,151.5,741.5,,16.9,
2019-03-05 09:00:00,2019-03-05 10:00:00,99.25,196.25,12.55,68.53,46.7,37.6,27.3,0.86,39.13,1.67,74.08,,,26.85,69.0,0.62,283.0,232.25,742.0,,18.33,
2019-03-05 10:00:00,2019-03-05 11:00:00,86.5,176.75,7.77,52.2,34.1,37.17,27.0,0.71,71.03,1.6,74.2,,,26.88,63.0,0.67,272.75,303.75,742.0,,19.43,
2019-03-05 11:00:00,2019-03-05 12:00:00,67.5,143.75,11.9,42.6,33.95,31.35,18.9,3.87,82.09,1.4,74.88,,,27.45,57.5,0.62,268.0,336.0,742.0,,20.45,
2019-03-05 12:00:00,2019-03-05 13:00:00,52.0,120.5,2.48,40.77,23.7,26.83,17.0,0.5,89.72,1.28,77.15,,,26.23,54.5,0.65,274.5,260.0,742.0,,20.95,
2019-03-05 13:00:00,2019-03-05 14:00:00,53.0,123.5,2.52,38.38,22.45,25.12,15.45,0.41,96.57,1.2,75.92,,,26.52,50.5,0.65,271.0,318.0,741.75,,21.82,
2019-03-05 14:00:00,2019-03-05 15:00:00,46.0,114.75,2.62,37.92,22.27,24.15,13.8,0.4,89.25,1.1,75.67,,,26.67,47.5,0.73,277.5,259.0,741.0,,22.07,
2019-03-05 15:00:00,2019-03-05 16:00:00,41.0,99.0,2.33,33.6,19.8,20.75,14.0,0.35,95.54,0.92,76.78,,,27.1,43.25,0.68,270.0,128.0,741.0,,22.22,
2019-03-05 16:00:00,2019-03-05 17:00:00,33.0,86.75,1.98,38.97,22.35,16.5,8.63,0.38,81.73,0.88,79.08,,,26.98,40.0,0.57,260.0,61.0,741.0,,22.15,
2019-03-05 17:00:00,2019-03-05 18:00:00,27.75,79.75,1.88,45.88,25.93,15.78,7.6,0.45,67.66,0.9,79.82,,,26.47,44.5,0.6,267.75,40.5,741.0,,21.62,
2019-03-05 18:00:00,2019-03-05 19:00:00,35.0,100.5,3.05,78.9,44.42,20.08,13.4,0.66,41.26,1.02,80.8,,,26.45,54.25,0.47,265.0,19.5,741.0,,20.8,
2019-03-05 19:00:00,2019-03-05 20:00:00,50.0,143.5,9.85,98.58,60.4,20.3,13.88,0.99,11.71,1.4,82.05,,,26.77,56.75,0.4,261.0,17.0,741.0,,20.0,
2019-03-05 20:00:00,2019-03-05 21:00:00,55.0,166.0,20.1,121.68,81.08,22.23,13.9,1.46,2.52,2.55,83.62,,,26.77,58.0,0.38,254.5,17.0,741.75,,19.52,
2019-03-05 21:00:00,2019-03-05 22:00:00,76.5,196.0,42.42,112.62,94.4,24.77,13.07,1.91,4.26,3.42,85.2,,,26.98,63.25,0.3,221.5,17.0,742.0,,18.6,
2019-03-05 22:00:00,2019-03-05 23:00:00,97.75,235.0,48.02,111.95,98.62,27.63,13.13,1.77,5.91,3.7,86.53,,,26.85,67.25,0.3,251.0,17.0,742.0,,18.2,
2019-03-05 23:00:00,2019-03-06 00:00:00,101.5,239.0,31.42,103.72,80.7,29.88,12.53,1.55,6.05,3.72,87.5,,,26.8,68.75,0.35,250.5,17.0,741.5,,17.93,
2019-03-06 00:00:00,2019-03-06 01:00:00,93.5,217.0,14.07,95.38,62.15,29.3,12.17,1.1,6.88,3.45,86.27,,,27.17,69.0,0.4,263.25,17.0,741.5,,17.75,
2019-03-06 01:00:00,2019-03-06 02:00:00,82.75,189.0,2.93,74.93,42.25,30.57,12.23,0.7,17.39,3.0,84.83,,,27.45,69.25,0.4,257.25,17.0,741.0,,17.5,
2019-03-06 02:00:00,2019-03-06 03:00:00,83.5,168.25,1.0,70.1,38.15,30.82,48.93,0.54,96.79,2.33,83.05,,,27.3,72.0,0.38,246.25,17.0,741.0,,16.9,
2019-03-06 03:00:00,2019-03-06 04:00:00,84.0,164.0,1.17,64.85,35.45,29.35,37.55,0.47,69.22,2.12,84.3,,,27.2,73.25,0.38,246.75,17.0,741.0,,16.57,
2019-03-06 04:00:00,2019-03-06 05:00:00,77.25,152.25,9.93,74.15,47.53,29.12,15.57,0.69,14.57,1.82,82.4,,,27.02,75.5,0.35,237.25,17.0,741.0,,16.07,
2019-03-06 05:00:00,2019-03-06 06:00:00,98.75,174.75,35.98,91.62,78.0,33.9,15.33,0.89,5.41,1.92,90.8,,,27.03,79.5,0.4,204.5,17.0,741.0,,15.3,
2019-03-06 06:00:00,2019-03-06 07:00:00,125.25,224.0,52.37,78.8,84.47,43.72,11.13,0.94,7.95,2.3,83.45,,,26.88,83.75,0.4,194.5,18.5,741.0,,14.25,
2019-03-06 07:00:00,2019-03-06 08:00:00,156.5,263.25,53.55,81.3,86.8,51.45,12.22,1.05,5.44,2.38,76.42,,,27.15,79.5,0.35,212.75,59.25,741.5,,14.95,
2019-03-06 08:00:00,2019-03-06 09:00:00,165.0,285.5,48.4,96.75,90.78,50.0,19.17,1.24,8.29,2.35,74.1,,,26.9,70.5,0.4,230.0,152.5,742.0,,17.05,
2019-03-06 09:00:00,2019-03-06 10:00:00,150.5,282.0,19.8,90.4,64.2,47.97,23.55,1.13,28.08,2.4,75.32,,,26.98,62.5,0.5,227.75,233.5,742.0,,19.02,
2019-03-06 10:00:00,2019-03-06 11:00:00,116.75,232.0,9.43,74.6,47.37,44.63,24.55,0.93,65.35,2.17,76.0,,,26.73,55.25,0.58,271.75,312.0,742.0,,20.5,
2019-03-06 11:00:00,2019-03-06 12:00:00,83.75,192.25,11.35,47.7,36.25,33.4,20.1,7.24,102.7,1.95,74.95,,,26.73,47.25,0.65,263.25,358.75,742.0,,21.98,
2019-03-06 12:00:00,2019-03-06 13:00:00,56.25,146.5,3.27,44.8,26.45,27.9,20.6,0.53,113.64,1.57,73.65,,,26.5,42.25,0.7,279.5,313.25,742.0,,22.7,
2019-03-06 13:00:00,2019-03-06 14:00:00,42.25,140.0,2.38,38.58,22.45,21.02,13.55,0.35,108.92,1.25,74.02,,,27.52,34.25,0.68,267.25,338.5,742.0,,23.55,
2019-03-06 14:00:00,2019-03-06 15:00:00,24.5,104.5,2.65,38.6,22.67,16.5,12.27,0.34,115.84,0.93,66.03,,,30.12,32.0,0.77,278.0,283.25,741.75,,23.62,
2019-03-06 15:00:00,2019-03-06 16:00:00,25.0,99.75,2.68,37.48,22.12,11.88,38.1,0.31,165.32,0.75,58.98,,,20.67,32.5,0.77,274.5,107.25,741.0,,23.45,
2019-03-06 16:00:00,2019-03-06 17:00:00,29.5,99.25,1.85,33.23,19.18,13.6,11.97,0.63,101.71,0.7,54.42,,,25.65,31.75,0.62,268.25,58.5,741.0,,23.35,
2019-03-06 17:00:00,2019-03-06 18:00:00,27.25,81.75,1.73,46.5,26.1,14.6,18.75,0.73,106.88,0.85,68.97,,,25.38,37.75,0.62,281.0,46.5,741.0,,22.73,
2019-03-06 18:00:00,2019-03-06 19:00:00,36.5,118.25,9.25,89.95,55.4,12.82,10.77,0.81,37.47,1.18,81.97,,,25.4,41.0,0.47,277.0,19.25,741.0,,21.83,
2019-03-06 19:00:00,2019-03-06 20:00:00,52.0,174.0,45.3,130.97,106.47,15.95,91.7,1.43,70.36,1.8,95.6,,,25.23,44.75,0.38,269.75,17.0,741.0,,20.8,
2019-03-06 20:00:00,2019-03-06 21:00:00,93.5,271.25,54.03,134.47,115.45,24.28,42.1,1.96,41.65,2.9,104.5,,,24.88,50.75,0.33,268.75,17.0,741.0,,19.82,
2019-03-06 21:00:00,2019-03-06 22:00:00,144.75,342.0,60.9,122.7,114.8,29.88,27.67,2.3,12.09,3.8,111.63,,,25.1,57.0,0.33,213.0,17.0,741.5,,19.18,
2019-03-06 22:00:00,2019-03-06 23:00:00,136.75,340.0,60.05,116.12,110.62,32.07,28.0,1.95,8.36,4.68,128.43,,,25.15,61.75,0.33,192.5,17.0,742.0,,18.48,
2019-03-06 23:00:00,2019-03-07 00:00:00,132.0,306.25,58.58,109.33,105.75,35.67,29.65,1.83,50.95,4.03,131.38,,,25.12,68.5,0.3,71.75,17.0,741.75,,17.43,
2019-03-07 00:00:00,2019-03-07 01:00:00,164.75,338.25,47.4,113.55,98.92,34.33,41.03,1.58,82.41,4.12,123.85,,,25.52,69.75,0.3,226.25,17.0,741.0,,17.17,
2019-03-07 01:00:00,2019-03-07 02:00:00,178.0,339.25,38.38,86.78,77.35,32.48,22.57,1.34,52.42,4.08,111.15,,,25.6,75.5,0.3,131.0,17.0,741.0,,16.12,
2019-03-07 02:00:00,2019-03-07 03:00:00,136.0,268.5,48.33,77.88,80.7,32.97,12.97,1.37,38.85,3.95,106.25,,,25.7,78.5,0.3,232.0,17.0,741.0,,15.7,
2019-03-07 03:00:00,2019-03-07 04:00:00,128.5,238.25,26.82,84.5,66.77,36.1,10.72,1.17,27.29,3.8,102.75,,,25.72,75.25,0.3,169.75,17.0,741.0,,15.77,
2019-03-07 04:00:00,2019-03-07 05:00:00,129.25,213.0,3.05,81.7,45.95,38.1,11.37,0.82,19.63,3.7,99.53,,,25.8,74.75,0.3,129.25,17.0,741.0,,15.47,
2019-03-07 05:00:00,2019-03-07 06:00:00,121.25,189.75,34.4,74.42,67.55,36.4,8.53,1.11,28.37,3.58,97.63,,,25.8,80.5,0.3,186.5,17.0,741.0,,14.88,
2019-03-07 06:00:00,2019-03-07 07:00:00,136.5,234.0,107.95,82.22,131.5,38.98,8.33,1.65,59.08,4.05,106.1,,,25.5,82.25,0.3,188.5,19.0,741.0,,14.6,
2019-03-07 07:00:00,2019-03-07 08:00:00,180.0,337.0,228.38,102.65,240.25,64.05,13.2,2.61,36.31,4.55,111.22,,,25.3,78.25,0.38,188.5,68.25,741.75,,15.5,
2019-03-07 08:00:00,2019-03-07 09:00:00,250.0,481.25,104.02,132.6,155.12,79.8,24.33,1.83,11.92,4.92,101.83,,,25.28,66.75,0.43,234.25,160.0,742.0,,17.75,
2019-03-07 09:00:00,2019-03-07 10:00:00,194.5,357.75,24.43,111.22,79.0,56.8,31.45,1.3,34.23,3.93,94.42,,,25.08,56.25,0.43,249.25,247.0,742.0,,20.25,
2019-03-07 10:00:00,2019-03-07 11:00:00,112.0,227.0,5.37,63.73,38.27,41.77,28.35,0.74,79.53,2.9,88.85,,,24.65,47.5,0.5,226.25,317.0,742.0,,22.0,
2019-03-07 11:00:00,2019-03-07 12:00:00,65.0,138.0,11.15,48.55,36.5,39.0,24.0,7.12,109.3,2.12,85.53,,,24.65,40.0,0.47,226.25,347.25,742.0,,23.0,
2019-03-07 12:00:00,2019-03-07 13:00:00,57.75,127.5,2.33,47.75,27.3,31.9,17.07,0.61,137.73,1.87,84.47,,,27.12,35.25,0.5,230.5,335.0,742.0,,24.2,
2019-03-07 13:00:00,2019-03-07 14:00:00,52.25,137.5,2.0,47.45,26.85,26.45,12.5,0.48,163.03,1.65,85.92,,,27.25,30.5,0.5,240.25,334.25,742.0,,25.02,
2019-03-07 14:00:00,2019-03-07 15:00:00,44.75,123.5,1.48,43.3,24.25,21.85,14.9,0.48,156.3,1.7,87.17,,,27.1,29.25,0.53,253.5,273.5,742.0,,25.3,
2019-03-07 15:00:00,2019-03-07 16:00:00,38.25,114.25,1.88,41.92,23.82,18.6,15.53,0.4,149.28,1.52,87.53,,,27.05,28.5,0.6,283.25,105.75,741.5,,25.15,
2019-03-07 16:00:00,2019-03-07 17:00:00,38.5,118.0,1.8,42.47,24.08,17.7,14.6,0.36,138.89,1.28,87.42,,,27.12,30.5,0.62,285.5,59.0,741.0,,24.85,
2019-03-07 17:00:00,2019-03-07 18:00:00,38.0,123.75,1.73,59.85,33.25,16.23,23.8,0.46,127.55,1.18,87.25,,,26.92,32.5,0.55,285.5,43.5,741.0,,24.35,
2019-03-07 18:00:00,2019-03-07 19:00:00,43.75,154.75,12.3,120.47,74.1,14.38,14.37,1.09,35.45,1.45,88.12,,,27.4,35.0,0.45,277.25,19.0,741.0,,23.25,
2019-03-07 19:00:00,2019-03-07 20:00:00,68.0,229.75,44.12,133.15,106.72,25.0,39.67,1.86,24.21,2.2,91.48,,,27.5,45.0,0.33,228.25,17.0,742.0,,21.88,
2019-03-07 20:00:00,2019-03-07 21:00:00,120.5,340.75,99.62,143.93,157.55,34.45,38.0,2.73,7.9,3.58,101.45,,,27.5,52.25,0.35,180.5,17.0,742.0,,21.0,
2019-03-07 21:00:00,2019-03-07 22:00:00,134.75,353.5,35.3,121.48,93.3,43.6,68.7,2.16,6.18,3.95,100.75,,,27.7,54.25,0.43,208.5,17.0,742.0,,20.38,
2019-03-07 22:00:00,2019-03-07 23:00:00,135.75,294.75,16.42,111.18,72.47,40.42,44.1,1.41,7.21,3.62,93.45,,,27.52,56.5,0.43,208.75,17.25,742.0,,19.65,
2019-03-07 23:00:00,2019-03-08 00:00:00,133.5,259.75,5.0,90.07,51.98,38.7,,1.16,11.73,3.05,87.28,,,27.58,60.25,0.35,254.75,17.0,742.0,,18.88,
2019-03-08 00:00:00,2019-03-08 01:00:00,138.75,240.5,14.75,94.57,62.3,35.45,116.2,1.32,7.65,2.92,85.97,,,27.8,64.25,0.32,234.0,17.0,742.0,,18.08,
2019-03-08 01:00:00,2019-03-08 02:00:00,138.25,239.75,12.57,92.85,59.6,38.9,115.65,1.19,9.54,3.47,87.83,,,27.82,65.0,0.33,164.75,17.0,742.0,,17.82,
2019-03-08 02:00:00,2019-03-08 03:00:00,128.0,208.75,2.07,77.08,42.73,36.6,93.77,0.85,13.59,3.08,85.95,,,27.75,68.75,0.3,194.0,17.0,741.25,,16.93,
2019-03-08 03:00:00,2019-03-08 04:00:00,141.75,215.25,10.9,96.3,60.08,34.25,65.72,1.05,51.34,2.75,86.28,,,28.02,67.75,0.33,212.75,17.0,741.75,,17.18,
2019-03-08 04:00:00,2019-03-08 05:00:00,177.0,264.25,1.5,72.85,39.97,37.58,37.77,0.81,25.01,3.08,87.97,,,27.8,68.75,0.35,243.25,17.0,742.0,,16.88,
2019-03-08 05:00:00,2019-03-08 06:00:00,104.25,188.0,15.12,84.8,57.4,36.23,44.8,0.91,76.17,2.65,90.15,,,27.9,70.75,0.3,179.0,17.0,742.0,,16.43,
2019-03-08 06:00:00,2019-03-08 07:00:00,106.75,214.75,56.02,82.55,89.5,36.38,45.73,1.29,150.25,2.7,96.2,,,27.95,77.0,0.3,161.0,19.5,742.0,,15.48,
2019-03-08 07:00:00,2019-03-08 08:00:00,141.75,300.75,132.03,106.62,164.05,42.33,46.42,2.33,76.31,3.22,101.57,,,28.05,68.25,0.38,172.0,65.25,742.0,,17.12,
2019-03-08 08:00:00,2019-03-08 09:00:00,178.5,381.0,20.67,92.75,66.15,45.53,65.0,1.16,27.31,3.45,98.88,,,27.62,57.5,0.5,195.0,155.25,742.0,,19.15,
2019-03-08 09:00:00,2019-03-08 10:00:00,97.0,232.25,8.32,62.75,40.15,44.38,58.3,0.86,55.48,2.73,87.42,,,27.62,50.75,0.5,261.75,243.25,742.0,,20.88,
2019-03-08 10:00:00,2019-03-08 11:00:00,82.0,191.0,5.77,66.97,40.3,43.23,47.65,1.07,78.6,2.27,84.5,,,27.0,47.0,0.57,272.67,266.0,742.0,,22.13,
2019-03-08 11:00:00,2019-03-08 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-08 12:00:00,2019-03-08 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-08 13:00:00,2019-03-08 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-08 14:00:00,2019-03-08 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-08 15:00:00,2019-03-08 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-08 16:00:00,2019-03-08 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-08 17:00:00,2019-03-08 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-08 18:00:00,2019-03-08 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-08 19:00:00,2019-03-08 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-08 20:00:00,2019-03-08 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-08 21:00:00,2019-03-08 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-08 22:00:00,2019-03-08 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-08 23:00:00,2019-03-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-09 00:00:00,2019-03-09 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-09 01:00:00,2019-03-09 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-09 02:00:00,2019-03-09 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-09 03:00:00,2019-03-09 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-09 04:00:00,2019-03-09 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-09 05:00:00,2019-03-09 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-09 06:00:00,2019-03-09 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-09 07:00:00,2019-03-09 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-09 08:00:00,2019-03-09 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-09 09:00:00,2019-03-09 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-09 10:00:00,2019-03-09 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-09 11:00:00,2019-03-09 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-09 12:00:00,2019-03-09 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-09 13:00:00,2019-03-09 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-09 14:00:00,2019-03-09 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-09 15:00:00,2019-03-09 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2019-03-09 16:00:00,2019-03-09 17:00:00,27.25,130.75,2.17,34.35,20.07,17.73,39.83,0.32,136.75,0.85,81.9,,,26.85,37.75,0.82,290.5,56.75,742.0,,24.97,
2019-03-09 17:00:00,2019-03-09 18:00:00,26.5,135.5,2.17,45.17,25.77,17.55,21.2,0.39,77.91,0.8,82.68,,,26.85,40.75,0.73,279.25,43.5,742.0,,24.38,
2019-03-09 18:00:00,2019-03-09 19:00:00,31.67,136.5,2.02,59.65,33.4,18.77,17.2,0.6,48.49,0.95,87.67,,,27.6,45.0,0.62,277.0,19.5,742.0,,23.3,
2019-03-09 19:00:00,2019-03-09 20:00:00,36.0,154.0,10.18,93.7,58.1,18.75,18.1,0.96,17.04,1.3,92.8,,,27.5,49.0,0.5,275.0,17.0,742.0,,22.38,
2019-03-09 20:00:00,2019-03-09 21:00:00,48.75,191.0,9.8,96.65,59.35,23.07,19.9,1.0,11.42,1.9,96.75,,,27.6,52.25,0.6,275.5,17.0,742.0,,21.55,
2019-03-09 21:00:00,2019-03-09 22:00:00,60.75,207.25,5.08,90.2,52.12,24.48,18.0,0.98,18.57,2.1,93.8,,,27.55,51.75,0.53,273.0,17.0,742.0,,20.83,
2019-03-09 22:00:00,2019-03-09 23:00:00,64.5,194.5,5.42,95.75,55.3,25.4,43.43,0.87,44.86,2.0,89.45,,,27.65,52.0,0.43,270.25,17.0,742.0,,20.33,
2019-03-09 23:00:00,2019-03-10 00:00:00,73.0,200.5,3.05,93.53,52.23,26.8,134.07,0.79,137.77,1.92,86.57,,,27.7,52.5,0.45,287.75,17.0,742.0,,19.8,
2019-03-10 00:00:00,2019-03-10 01:00:00,82.25,201.5,3.02,84.98,47.67,26.23,101.3,0.75,133.39,1.9,84.82,,,27.62,56.0,0.45,266.0,17.0,742.0,,19.2,
2019-03-10 01:00:00,2019-03-10 02:00:00,72.5,184.0,1.25,72.7,39.7,25.75,46.8,0.71,69.0,1.78,85.05,,,27.92,58.75,0.45,262.75,17.0,742.0,,18.8,
2019-03-10 02:00:00,2019-03-10 03:00:00,67.0,158.5,1.6,74.33,40.82,26.68,22.8,0.54,25.41,1.75,85.33,,,27.6,62.0,0.4,272.5,17.0,742.0,,18.17,
2019-03-10 03:00:00,2019-03-10 04:00:00,64.75,147.75,0.62,66.15,35.7,28.3,29.0,0.46,40.37,1.68,84.33,,,28.0,63.25,0.43,277.25,17.0,742.0,,17.68,
2019-03-10 04:00:00,2019-03-10 05:00:00,69.5,157.5,0.9,52.88,28.83,29.65,29.3,0.43,45.04,1.65,83.97,,,27.88,62.5,0.53,268.5,17.0,742.0,,17.38,
2019-03-10 05:00:00,2019-03-10 06:00:00,77.75,161.75,0.83,52.15,28.25,30.4,24.75,0.62,35.62,1.6,83.8,,,28.05,63.0,0.43,254.75,17.0,742.0,,16.98,
2019-03-10 06:00:00,2019-03-10 07:00:00,81.5,161.25,1.23,56.67,30.83,32.25,19.03,0.52,27.49,1.62,82.9,,,27.98,64.25,0.4,257.25,19.75,742.0,,16.6,
2019-03-10 07:00:00,2019-03-10 08:00:00,92.25,175.5,6.9,76.92,46.52,36.78,22.43,0.69,14.66,1.65,82.42,,,27.83,61.75,0.45,256.25,85.5,742.0,,17.35,
2019-03-10 08:00:00,2019-03-10 09:00:00,108.75,218.5,10.38,73.9,47.72,38.43,28.1,0.73,41.28,1.95,81.93,,,27.73,54.0,0.58,279.25,180.5,742.0,,19.1,
2019-03-10 09:00:00,2019-03-10 10:00:00,103.0,232.25,5.75,55.05,33.98,35.2,38.52,0.71,89.29,1.85,81.15,,,27.68,47.25,0.62,278.5,262.0,742.0,,20.9,
2019-03-10 10:00:00,2019-03-10 11:00:00,94.25,238.5,3.97,45.37,27.33,32.07,38.8,0.53,108.74,1.7,79.33,,,27.25,40.75,0.7,270.75,331.5,742.0,,22.3,
2019-03-10 11:00:00,2019-03-10 12:00:00,56.5,189.75,11.1,34.45,29.0,29.25,24.3,7.01,134.57,1.38,77.62,,,27.45,37.0,0.55,254.75,361.75,742.0,,23.48,
2019-03-10 12:00:00,2019-03-10 13:00:00,45.5,150.0,1.12,32.42,18.15,21.23,18.8,0.41,156.14,1.15,79.35,,,26.82,33.5,0.6,249.75,349.5,742.0,,24.12,
2019-03-10 13:00:00,2019-03-10 14:00:00,34.0,129.25,1.2,30.9,17.38,19.9,15.93,0.36,164.82,1.1,82.25,,,27.25,30.75,0.53,203.5,337.5,742.0,,25.12,
2019-03-10 14:00:00,2019-03-10 15:00:00,31.5,119.0,1.33,32.22,18.2,18.17,13.2,0.37,182.75,1.1,83.25,,,27.03,28.25,0.53,226.75,279.0,742.0,,25.52,
2019-03-10 15:00:00,2019-03-10 16:00:00,34.25,113.25,0.6,34.25,18.73,17.12,12.5,0.36,180.28,1.1,84.88,,,27.18,28.25,0.5,229.75,91.75,742.0,,25.55,
2019-03-10 16:00:00,2019-03-10 17:00:00,36.75,113.0,1.45,40.88,22.88,16.23,11.37,0.38,166.99,1.08,87.12,,,26.92,27.75,0.5,253.25,61.25,742.0,,25.38,
2019-03-10 17:00:00,2019-03-10 18:00:00,33.25,113.75,0.93,48.38,26.48,14.23,12.65,0.41,139.09,1.05,85.97,,,27.07,28.75,0.5,253.5,44.5,742.0,,24.95,
2019-03-10 18:00:00,2019-03-10 19:00:00,38.0,145.0,2.48,90.28,50.03,16.12,13.2,0.73,69.28,1.15,87.22,,,27.2,33.25,0.45,242.5,19.75,742.0,,23.7,
2019-03-10 19:00:00,2019-03-10 20:00:00,54.75,214.5,7.85,116.62,68.4,18.25,22.63,1.17,24.93,1.67,91.6,,,27.38,37.0,0.45,149.0,17.25,742.0,,22.62,
2019-03-10 20:00:00,2019-03-10 21:00:00,80.0,257.25,55.73,133.27,116.18,29.53,71.43,2.01,1.38,2.17,88.35,,,27.68,43.25,0.33,125.5,17.25,742.0,,21.42,
2019-03-10 21:00:00,2019-03-10 22:00:00,117.0,295.0,41.92,131.53,104.05,38.02,38.2,2.4,4.53,3.2,89.67,,,27.52,45.25,0.35,97.0,17.0,742.0,,20.77,
2019-03-10 22:00:00,2019-03-10 23:00:00,133.0,283.75,36.35,123.5,95.25,37.68,28.1,2.18,6.46,4.45,86.12,,,27.9,46.75,0.33,110.5,17.0,742.0,,20.15,
2019-03-10 23:00:00,2019-03-11 00:00:00,152.5,315.75,96.23,130.4,147.62,37.75,27.28,2.76,1.49,5.0,85.2,,,27.6,51.0,0.3,53.75,17.0,742.0,,19.32,
2019-03-11 00:00:00,2019-03-11 01:00:00,159.0,349.67,61.9,126.73,117.7,34.15,24.6,1.37,1.23,4.97,83.88,,,27.92,49.5,0.4,76.25,17.0,742.0,,19.25,
2019-03-11 01:00:00,2019-03-11 02:00:00,111.0,285.25,32.85,118.67,89.82,38.67,27.3,1.06,0.56,3.73,82.72,,,27.7,50.75,0.43,82.5,17.0,742.0,,18.77,
2019-03-11 02:00:00,2019-03-11 03:00:00,109.5,259.25,15.4,109.6,70.8,40.38,33.97,0.96,3.63,3.15,87.6,,,27.72,51.5,0.38,77.75,17.0,742.0,,18.38,
2019-03-11 03:00:00,2019-03-11 04:00:00,104.5,246.75,6.08,107.13,61.9,41.67,39.35,0.77,7.41,2.85,89.92,,,27.7,50.5,0.43,69.25,17.0,742.0,,18.38,
2019-03-11 04:00:00,2019-03-11 05:00:00,102.75,225.25,1.3,80.85,44.05,40.67,66.33,0.77,20.94,2.62,86.23,,,27.75,53.25,0.53,73.75,17.0,742.0,,17.9,
2019-03-11 05:00:00,2019-03-11 06:00:00,111.75,211.25,0.85,65.12,35.32,37.7,56.2,0.75,28.27,2.25,80.2,,,27.75,56.25,0.5,84.5,17.0,742.0,,17.6,
2019-03-11 06:00:00,2019-03-11 07:00:00,136.25,249.5,2.03,73.7,40.85,40.05,68.43,0.84,20.55,2.23,78.75,,,27.73,58.0,0.58,76.75,19.5,742.0,,17.57,
2019-03-11 07:00:00,2019-03-11 08:00:00,114.0,246.25,5.3,77.58,45.6,41.45,60.97,0.89,29.8,2.35,77.58,,,28.0,56.0,0.6,78.5,62.75,742.0,,18.45,
2019-03-11 08:00:00,2019-03-11 09:00:00,88.5,228.75,6.18,68.17,41.28,35.67,35.2,0.73,56.24,2.05,77.45,,,27.7,47.5,0.65,89.25,158.25,742.0,,20.75,
2019-03-11 09:00:00,2019-03-11 10:00:00,76.75,248.5,3.85,44.8,26.95,30.33,18.52,0.6,96.6,1.82,77.7,,,27.48,41.25,0.73,130.0,240.0,742.0,,22.83,
2019-03-11 10:00:00,2019-03-11 11:00:00,55.25,261.0,2.37,38.53,22.43,29.67,17.0,0.57,116.73,1.58,80.85,,,27.77,38.25,0.72,125.5,223.75,742.0,,24.38,
2019-03-11 11:00:00,2019-03-11 12:00:00,55.33,284.5,11.15,34.2,28.95,31.6,105.35,7.1,133.23,1.5,82.4,,,27.52,36.75,0.77,134.75,296.0,742.0,,25.9,
2019-03-11 12:00:00,2019-03-11 13:00:00,50.75,295.5,2.1,34.9,20.27,25.95,14.6,0.48,128.85,1.38,83.35,,,27.02,37.75,0.77,152.75,226.25,742.0,,26.32,
2019-03-11 13:00:00,2019-03-11 14:00:00,41.75,247.75,1.45,33.42,19.0,26.7,14.0,0.47,120.72,1.2,84.15,,,27.4,38.25,0.77,162.0,241.25,742.0,,26.85,
