From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2019-06-30 05:00:00,2019-06-30 06:00:00,75.5,382.0,17.35,43.7,37.35,49.62,17.02,1.18,1.46,2.3,202.65,,,31.75,55.25,0.47,227.5,,740.0,,35.4,
2019-06-30 06:00:00,2019-06-30 07:00:00,78.75,392.25,9.15,34.25,25.65,50.52,14.78,0.89,10.15,2.25,198.8,,,31.12,52.25,0.78,133.5,,740.0,,35.48,
2019-06-30 07:00:00,2019-06-30 08:00:00,65.5,392.5,26.4,20.7,36.7,56.4,,,71.45,2.05,196.0,,,31.08,42.75,0.57,105.75,,740.0,,36.98,
2019-06-30 08:00:00,2019-06-30 09:00:00,59.5,492.75,4.62,26.25,17.67,38.1,15.0,0.58,68.85,1.85,198.0,,,31.15,35.25,0.68,119.75,,740.0,,38.65,
2019-06-30 09:00:00,2019-06-30 10:00:00,44.5,398.5,5.45,29.95,20.35,30.4,12.7,0.53,109.05,1.6,195.4,,,31.35,31.0,0.95,125.0,,740.0,,40.5,
2019-06-30 10:00:00,2019-06-30 11:00:00,40.75,354.5,4.1,20.32,14.12,32.92,11.67,0.51,118.47,1.37,193.12,,,31.83,34.25,1.02,132.0,,740.0,,41.47,
2019-06-30 11:00:00,2019-06-30 12:00:00,43.5,405.0,3.35,11.3,8.72,33.25,10.38,0.52,126.84,1.15,186.5,,,31.4,33.75,1.02,137.0,,740.0,,42.42,
2019-06-30 12:00:00,2019-06-30 13:00:00,44.5,359.5,2.7,10.12,7.6,29.07,11.2,0.56,154.17,0.97,180.4,,,31.2,31.75,0.85,142.75,,740.0,,43.2,
2019-06-30 13:00:00,2019-06-30 14:00:00,44.5,321.75,2.25,8.1,6.12,26.75,9.75,0.55,163.68,0.82,178.47,,,31.12,31.75,0.83,140.5,,740.0,,43.67,
2019-06-30 14:00:00,2019-06-30 15:00:00,55.67,321.0,2.38,10.62,7.6,24.48,9.15,0.52,139.31,0.8,177.95,,,31.02,30.75,1.08,157.5,,740.0,,43.75,
2019-06-30 15:00:00,2019-06-30 16:00:00,68.5,843.0,3.55,14.55,10.63,24.5,9.4,0.39,136.25,0.68,174.12,,,31.05,32.25,0.93,180.0,,740.0,,43.03,
2019-06-30 16:00:00,2019-06-30 17:00:00,56.75,683.25,3.18,17.45,11.85,19.82,8.83,0.4,138.9,0.6,174.33,,,30.98,22.75,0.95,185.75,,740.0,,43.95,
2019-06-30 17:00:00,2019-06-30 18:00:00,30.25,227.5,3.27,20.73,13.7,18.8,9.08,0.39,138.58,0.6,176.52,,,30.98,30.25,0.75,205.0,,740.0,,42.53,
2019-06-30 18:00:00,2019-06-30 19:00:00,45.5,310.75,2.73,25.6,15.83,24.82,9.22,,139.95,0.7,182.43,,,31.25,39.75,0.6,247.5,,740.0,,41.08,
2019-06-30 19:00:00,2019-06-30 20:00:00,57.0,369.0,2.72,42.58,24.85,34.53,9.47,0.85,108.09,0.77,185.38,,,31.27,43.25,0.47,280.75,,740.0,,40.27,
2019-06-30 20:00:00,2019-06-30 21:00:00,69.75,447.75,3.03,55.18,31.82,42.15,8.57,1.14,70.85,0.85,186.93,,,31.23,44.25,0.47,212.75,,740.0,,39.95,
2019-06-30 21:00:00,2019-06-30 22:00:00,80.25,488.0,2.25,27.75,16.6,39.33,9.57,0.84,69.54,1.0,187.78,,,31.15,38.0,0.62,130.0,,740.0,,40.12,
2019-06-30 22:00:00,2019-06-30 23:00:00,68.25,416.25,5.33,46.53,29.12,29.9,11.53,0.82,34.94,1.0,189.85,,,31.3,36.0,0.45,210.0,,740.0,,39.73,
2019-06-30 23:00:00,2019-07-01 00:00:00,66.0,345.0,11.77,53.13,37.87,29.4,14.3,0.95,22.99,1.0,191.17,,,31.4,40.67,0.4,215.33,,740.0,,38.6,
2019-07-01 00:00:00,2019-07-01 01:00:00,79.5,380.75,4.9,37.2,23.77,33.45,17.43,0.85,39.54,1.12,191.65,,,31.13,42.5,0.62,189.0,,740.0,,37.88,
2019-07-01 01:00:00,2019-07-01 02:00:00,72.75,312.75,2.83,31.15,18.9,30.6,23.95,0.67,42.63,1.38,192.8,,,31.2,38.5,0.45,128.5,,740.0,,37.9,
2019-07-01 02:00:00,2019-07-01 03:00:00,57.5,221.5,2.98,31.75,19.3,28.7,20.32,0.79,34.03,1.4,193.05,,,31.33,41.0,0.47,107.5,,740.0,,37.02,
2019-07-01 03:00:00,2019-07-01 04:00:00,64.0,251.0,6.05,35.75,23.95,44.38,11.9,0.74,18.89,1.42,192.85,,,31.3,59.0,0.47,199.75,,740.0,,35.1,
2019-07-01 04:00:00,2019-07-01 05:00:00,69.0,290.75,9.55,27.9,22.62,55.77,9.35,0.69,9.68,1.45,194.95,,,31.13,62.0,0.45,215.75,,740.0,,33.6,
2019-07-01 05:00:00,2019-07-01 06:00:00,39.5,211.75,19.15,31.32,32.22,47.88,9.52,0.76,6.84,1.37,194.97,,,31.18,61.75,0.4,221.0,,740.0,,33.45,
2019-07-01 06:00:00,2019-07-01 07:00:00,43.5,218.25,15.0,27.27,26.7,51.68,9.62,,16.18,1.35,196.55,,,31.3,62.75,0.53,236.75,,740.0,,33.48,
2019-07-01 07:00:00,2019-07-01 08:00:00,54.75,256.75,31.4,28.7,45.0,70.6,,,43.11,1.52,201.6,,,31.5,65.5,0.55,253.0,,740.0,,33.95,
2019-07-01 08:00:00,2019-07-01 09:00:00,62.0,284.0,6.97,23.3,18.05,61.0,7.77,1.02,101.86,1.52,201.22,,,31.32,63.0,0.65,265.5,,740.75,,35.12,
2019-07-01 09:00:00,2019-07-01 10:00:00,52.5,214.25,4.5,18.88,13.7,54.55,8.05,0.99,112.13,1.42,196.65,,,31.18,57.0,0.6,255.25,,741.0,,36.65,
2019-07-01 10:00:00,2019-07-01 11:00:00,60.5,217.5,5.9,36.15,24.05,45.73,11.93,0.94,115.61,1.35,194.43,,,31.12,52.5,0.65,220.25,,741.0,,37.9,
2019-07-01 11:00:00,2019-07-01 12:00:00,60.5,239.5,3.42,17.9,12.33,36.58,13.2,0.89,178.32,1.25,192.18,,,31.25,48.75,0.67,224.25,,740.0,,39.08,
2019-07-01 12:00:00,2019-07-01 13:00:00,56.25,260.5,2.38,16.15,10.5,33.75,11.03,0.81,193.59,1.15,190.5,,,31.07,44.75,0.67,216.5,,740.0,,40.25,
2019-07-01 13:00:00,2019-07-01 14:00:00,57.0,289.75,2.33,15.92,10.4,33.48,11.07,0.81,192.69,1.1,187.95,,,31.12,42.75,0.7,224.0,,740.0,,41.17,
2019-07-01 14:00:00,2019-07-01 15:00:00,56.75,330.25,2.92,16.3,11.05,36.95,8.57,0.79,188.72,1.1,186.4,,,31.18,43.75,0.75,227.25,,740.0,,41.28,
2019-07-01 15:00:00,2019-07-01 16:00:00,54.25,296.25,2.65,16.35,10.85,36.95,9.25,0.8,197.1,1.0,185.97,,,31.12,41.5,0.7,230.0,,740.0,,41.75,
2019-07-01 16:00:00,2019-07-01 17:00:00,48.75,251.25,2.2,17.17,10.9,34.23,9.65,0.77,200.0,1.0,187.93,,,30.98,40.0,0.7,226.0,,740.0,,41.77,
2019-07-01 17:00:00,2019-07-01 18:00:00,49.33,252.5,2.58,21.27,13.4,32.6,9.95,0.81,187.89,0.9,187.23,,,31.05,39.5,0.73,227.5,,740.0,,41.58,
2019-07-01 18:00:00,2019-07-01 19:00:00,52.5,294.0,2.6,30.82,18.52,33.1,9.53,,169.38,0.93,187.8,,,31.32,43.0,0.62,250.25,,740.0,,40.6,
2019-07-01 19:00:00,2019-07-01 20:00:00,58.5,328.25,2.52,42.25,24.5,36.48,10.17,1.12,136.19,1.05,194.05,,,31.72,46.0,0.57,240.25,,740.0,,39.67,
2019-07-01 20:00:00,2019-07-01 21:00:00,69.5,371.0,2.6,34.55,20.5,41.98,9.32,,122.49,1.1,192.15,,,31.18,52.75,0.55,255.5,,740.0,,38.6,
2019-07-01 21:00:00,2019-07-01 22:00:00,61.5,289.25,1.77,30.77,17.8,49.62,7.12,,110.38,1.15,191.35,,,31.07,54.25,0.5,226.75,,740.0,,38.58,
2019-07-01 22:00:00,2019-07-01 23:00:00,59.0,281.5,4.53,38.42,24.1,39.98,9.8,0.44,37.85,1.23,190.65,,,31.18,42.0,0.5,172.75,,740.0,,38.85,
2019-07-01 23:00:00,2019-07-02 00:00:00,57.0,336.75,9.27,49.8,34.05,36.28,11.47,0.55,47.56,1.2,193.08,,,31.18,51.0,0.43,290.25,,740.0,,37.95,
2019-07-02 00:00:00,2019-07-02 01:00:00,60.75,304.5,3.15,40.38,24.02,45.45,8.35,0.85,38.64,1.2,195.2,,,31.43,54.0,0.4,223.0,,740.0,,37.32,
2019-07-02 01:00:00,2019-07-02 02:00:00,60.75,279.0,2.48,43.2,24.98,34.0,12.27,0.79,15.4,1.3,198.27,,,31.55,40.75,0.55,101.75,,740.0,,37.4,
2019-07-02 02:00:00,2019-07-02 03:00:00,44.25,237.5,2.6,43.98,25.5,28.05,11.65,0.78,12.25,1.3,197.6,,,31.32,42.25,0.53,99.25,,740.0,,36.73,
2019-07-02 03:00:00,2019-07-02 04:00:00,41.5,226.75,2.6,35.2,20.82,29.45,14.43,0.62,33.22,1.23,196.27,,,31.15,42.5,0.88,128.25,,740.0,,36.27,
2019-07-02 04:00:00,2019-07-02 05:00:00,43.0,292.5,2.95,18.12,12.07,32.72,14.7,0.51,66.72,1.1,192.52,,,31.35,48.5,0.8,169.25,,740.0,,35.15,
2019-07-02 05:00:00,2019-07-02 06:00:00,51.5,419.75,3.62,21.45,14.38,31.77,12.82,0.53,81.0,1.02,193.2,,,31.38,48.75,0.68,201.25,,740.0,,34.58,
2019-07-02 06:00:00,2019-07-02 07:00:00,53.75,397.25,7.53,39.5,27.12,33.7,21.82,0.79,51.03,0.95,192.3,,,31.12,53.75,0.65,213.0,,740.0,,34.17,
2019-07-02 07:00:00,2019-07-02 08:00:00,66.25,488.25,33.8,33.8,49.8,59.3,,,45.25,1.02,194.88,,,31.25,57.5,0.65,199.75,,740.25,,34.67,
2019-07-02 08:00:00,2019-07-02 09:00:00,74.0,452.75,7.5,32.08,23.17,51.58,12.65,,83.48,1.15,198.0,,,31.27,56.0,0.55,200.5,,741.0,,36.02,
2019-07-02 09:00:00,2019-07-02 10:00:00,85.0,378.0,5.0,24.27,16.98,56.55,9.3,,106.19,1.33,197.85,,,31.05,58.75,0.67,253.0,,741.0,,36.75,
2019-07-02 10:00:00,2019-07-02 11:00:00,80.0,292.5,3.3,17.52,11.97,59.48,8.0,,132.03,1.37,196.57,,,31.07,58.25,0.7,238.5,,741.0,,37.55,
2019-07-02 11:00:00,2019-07-02 12:00:00,71.25,219.0,3.5,19.78,13.38,52.98,8.0,,139.15,1.32,194.43,,,31.02,55.75,0.75,242.5,,741.0,,38.43,
2019-07-02 12:00:00,2019-07-02 13:00:00,60.5,210.0,2.7,9.75,7.38,48.2,7.97,,167.69,1.2,192.7,,,31.02,52.0,0.62,239.75,,741.0,,39.18,
2019-07-02 13:00:00,2019-07-02 14:00:00,54.0,159.75,2.03,10.27,7.15,42.0,7.72,,187.3,1.1,188.02,,,31.05,49.5,0.57,201.0,,740.75,,39.92,
2019-07-02 14:00:00,2019-07-02 15:00:00,59.5,183.0,2.17,16.35,10.45,39.1,9.72,,196.47,1.0,186.18,,,31.2,47.75,0.57,226.5,,740.0,,40.4,
2019-07-02 15:00:00,2019-07-02 16:00:00,70.33,227.75,2.25,25.78,15.53,35.42,10.28,,198.72,0.97,187.4,,,31.03,46.75,0.62,208.25,,740.0,,40.52,
2019-07-02 16:00:00,2019-07-02 17:00:00,72.0,250.75,2.45,18.35,11.7,32.52,10.4,,187.0,0.92,188.03,,,31.05,46.75,0.8,226.0,,740.0,,40.62,
2019-07-02 17:00:00,2019-07-02 18:00:00,59.25,246.0,2.03,20.15,12.38,33.53,8.58,,178.78,0.9,187.95,,,31.05,50.25,0.78,226.0,,740.0,,40.08,
2019-07-02 18:00:00,2019-07-02 19:00:00,65.25,258.0,2.52,26.9,16.32,37.17,8.12,,151.89,0.93,188.7,,,31.17,54.0,0.8,259.25,,740.0,,39.08,
2019-07-02 19:00:00,2019-07-02 20:00:00,59.25,229.0,2.35,22.77,14.02,39.1,8.03,,132.56,0.9,188.88,,,31.12,57.5,0.68,275.75,,740.0,,38.05,
2019-07-02 20:00:00,2019-07-02 21:00:00,47.0,169.75,2.55,21.4,13.45,41.95,7.88,,114.49,1.0,192.93,,,31.52,61.25,0.75,292.75,,740.0,,37.25,
2019-07-02 21:00:00,2019-07-02 22:00:00,47.0,181.0,2.27,28.12,16.83,44.73,6.85,,79.35,1.0,194.43,,,31.62,62.0,0.55,306.25,,740.0,,36.75,
2019-07-02 22:00:00,2019-07-02 23:00:00,55.0,199.5,3.05,26.77,16.72,40.05,7.28,,77.4,1.02,189.93,,,31.07,62.25,0.7,303.75,,740.0,,36.05,
2019-07-02 23:00:00,2019-07-03 00:00:00,48.67,164.25,2.7,18.88,12.27,39.35,7.8,,70.01,1.05,189.15,,,31.23,63.75,0.72,304.5,,740.0,,35.25,
2019-07-03 00:00:00,2019-07-03 01:00:00,39.75,130.75,3.15,27.48,17.15,35.02,7.33,,46.96,0.97,186.9,,,31.08,61.75,0.62,310.75,,740.0,,34.92,
2019-07-03 01:00:00,2019-07-03 02:00:00,34.25,127.25,3.23,27.6,17.27,33.1,8.15,,44.51,0.95,187.03,,,30.85,64.75,0.62,313.25,,740.0,,34.23,
2019-07-03 02:00:00,2019-07-03 03:00:00,38.0,152.0,2.55,19.48,12.42,31.25,8.03,,48.5,1.0,188.2,,,30.8,66.0,0.5,291.75,,740.0,,33.77,
2019-07-03 03:00:00,2019-07-03 04:00:00,37.75,141.0,2.98,22.0,14.1,31.2,7.82,,37.12,1.05,189.2,,,30.7,68.25,0.55,302.5,,740.0,,33.2,
2019-07-03 04:00:00,2019-07-03 05:00:00,38.0,134.75,4.22,18.3,13.15,32.83,7.8,,32.76,1.1,190.48,,,31.07,72.0,0.53,297.25,,740.0,,32.5,
2019-07-03 05:00:00,2019-07-03 06:00:00,45.25,181.5,9.7,26.75,22.15,35.67,6.75,,16.69,1.1,189.95,,,30.93,74.0,0.43,234.25,,740.0,,32.23,
2019-07-03 06:00:00,2019-07-03 07:00:00,58.0,294.25,12.62,29.98,26.23,39.7,7.08,,18.63,1.15,192.8,,,31.1,72.25,0.4,255.75,,740.25,,32.85,
2019-07-03 07:00:00,2019-07-03 08:00:00,52.0,209.75,32.9,29.1,46.4,71.2,,,37.12,1.25,196.9,,,31.18,70.0,0.6,280.25,,741.0,,33.55,
2019-07-03 08:00:00,2019-07-03 09:00:00,60.25,222.75,8.8,25.77,20.9,45.47,7.25,,71.25,1.4,198.25,,,31.18,70.0,0.72,285.5,,741.0,,33.88,
2019-07-03 09:00:00,2019-07-03 10:00:00,52.0,210.75,7.47,21.18,17.32,41.62,7.0,,63.27,1.4,196.55,,,31.25,67.0,0.85,289.5,,741.0,,34.68,
2019-07-03 10:00:00,2019-07-03 11:00:00,34.0,164.67,5.2,11.05,10.1,36.18,7.43,,77.18,1.25,192.28,,,31.0,64.25,0.93,298.25,,741.0,,35.05,
2019-07-03 11:00:00,2019-07-03 12:00:00,17.0,112.75,3.62,10.03,8.28,32.27,6.98,,92.43,1.02,182.22,,,31.15,63.0,0.78,277.0,,741.0,,35.52,
2019-07-03 12:00:00,2019-07-03 13:00:00,19.5,89.0,3.08,9.78,7.7,29.12,7.97,,108.53,0.92,180.1,,,31.08,56.25,0.72,275.75,,741.0,,37.28,
2019-07-03 13:00:00,2019-07-03 14:00:00,13.67,88.75,2.73,6.78,5.82,23.68,8.22,,99.93,0.78,176.85,,,30.92,49.0,0.73,226.0,,740.75,,38.43,
2019-07-03 14:00:00,2019-07-03 15:00:00,14.0,57.75,3.6,9.98,8.22,20.6,8.2,,96.94,0.7,173.58,,,31.23,48.5,0.73,275.5,,740.0,,38.9,
2019-07-03 15:00:00,2019-07-03 16:00:00,32.75,77.0,4.12,9.55,8.43,19.85,8.12,,98.98,0.6,175.68,,,31.4,47.25,0.73,273.5,,740.0,,39.45,
2019-07-03 16:00:00,2019-07-03 17:00:00,7.67,76.5,4.25,14.22,11.03,17.5,8.7,,98.31,0.6,179.18,,,31.55,45.5,0.68,259.25,,740.0,,39.83,
2019-07-03 17:00:00,2019-07-03 18:00:00,7.33,59.25,5.7,27.3,19.15,17.77,16.62,,82.69,0.58,183.85,,,30.9,46.0,0.7,290.75,,740.0,,39.8,
2019-07-03 18:00:00,2019-07-03 19:00:00,10.0,72.25,4.3,23.4,15.95,15.73,13.62,,87.09,0.53,181.07,,,30.93,47.5,0.7,280.75,,740.0,,39.25,
2019-07-03 19:00:00,2019-07-03 20:00:00,16.0,98.5,6.15,30.5,21.2,15.25,10.93,,63.98,0.6,183.88,,,31.02,49.25,0.65,281.75,,740.0,,38.5,
2019-07-03 20:00:00,2019-07-03 21:00:00,16.5,123.0,4.25,23.88,16.15,17.0,9.28,,55.55,0.65,182.9,,,30.92,50.0,0.65,310.0,,740.0,,38.1,
2019-07-03 21:00:00,2019-07-03 22:00:00,20.0,137.0,4.2,30.75,19.77,18.52,9.9,,47.58,0.75,183.25,,,30.98,53.5,0.6,310.25,,740.0,,37.62,
2019-07-03 22:00:00,2019-07-03 23:00:00,26.75,157.25,5.1,30.2,20.23,21.43,9.53,,46.73,0.9,185.32,,,31.0,55.25,0.62,303.0,,740.0,,37.23,
2019-07-03 23:00:00,2019-07-04 00:00:00,30.0,144.0,5.03,26.25,18.05,24.75,10.03,,43.49,0.97,186.3,,,30.95,57.75,0.6,291.5,,740.0,,36.58,
2019-07-04 00:00:00,2019-07-04 01:00:00,33.75,138.0,4.73,23.57,16.35,28.25,9.82,,34.91,1.1,186.6,,,31.0,62.25,0.62,289.5,,740.0,,35.55,
2019-07-04 01:00:00,2019-07-04 02:00:00,33.5,130.25,3.75,18.05,12.62,30.48,8.22,,38.83,1.1,189.6,,,30.92,65.25,0.62,297.25,,740.0,,34.77,
2019-07-04 02:00:00,2019-07-04 03:00:00,30.25,122.25,4.22,20.43,14.32,34.47,8.53,,30.89,1.1,189.57,,,31.1,67.25,0.5,298.75,,740.0,,34.45,
2019-07-04 03:00:00,2019-07-04 04:00:00,45.5,174.25,5.45,26.7,18.65,37.43,7.42,,20.43,1.2,190.98,,,30.88,69.25,0.47,306.0,,740.0,,34.25,
2019-07-04 04:00:00,2019-07-04 05:00:00,52.25,181.5,4.92,34.3,22.27,41.1,7.5,,16.55,1.25,190.62,,,30.95,70.0,0.47,309.0,,740.0,,34.27,
2019-07-04 05:00:00,2019-07-04 06:00:00,49.5,140.5,4.75,33.58,21.7,42.8,7.45,,22.87,1.35,190.95,,,31.0,70.5,0.53,312.75,,740.0,,34.17,
2019-07-04 06:00:00,2019-07-04 07:00:00,44.25,117.25,6.12,29.77,20.85,41.38,7.5,,32.38,1.42,191.18,,,31.0,69.5,0.73,298.0,,740.0,,34.47,
2019-07-04 07:00:00,2019-07-04 08:00:00,31.75,102.5,24.7,11.3,30.3,52.4,,,46.34,1.32,183.98,,,31.3,67.75,0.62,164.75,,740.0,,34.92,
2019-07-04 08:00:00,2019-07-04 09:00:00,27.75,94.5,2.92,7.97,6.6,38.65,8.0,,110.6,1.15,179.55,,,31.45,63.75,0.65,129.75,,740.0,,35.8,
2019-07-04 09:00:00,2019-07-04 10:00:00,25.5,98.75,2.1,3.93,3.78,33.6,7.95,,98.49,1.02,172.38,,,31.05,58.75,0.7,163.25,,740.0,,36.7,
2019-07-04 10:00:00,2019-07-04 11:00:00,20.75,92.5,3.0,13.88,9.82,28.33,8.43,,98.73,0.88,165.57,,,31.23,57.25,0.7,299.25,,740.0,,37.03,
2019-07-04 11:00:00,2019-07-04 12:00:00,21.75,103.5,3.03,9.58,7.55,26.85,7.8,,111.78,0.8,166.95,,,31.38,54.0,0.77,286.0,,740.0,,37.95,
2019-07-04 12:00:00,2019-07-04 13:00:00,27.5,131.75,4.83,21.38,15.27,26.15,6.78,,102.54,0.8,168.18,,,30.88,57.75,0.88,249.25,,740.0,,38.12,
2019-07-04 13:00:00,2019-07-04 14:00:00,29.0,205.0,6.2,30.9,21.5,25.17,6.75,,82.83,0.8,172.35,,,30.85,60.0,0.97,224.5,,740.0,,37.48,
2019-07-04 14:00:00,2019-07-04 15:00:00,36.0,377.5,6.45,20.32,16.05,24.55,7.65,,62.9,0.75,174.15,,,30.73,72.5,1.35,190.0,,740.0,,33.47,
2019-07-04 15:00:00,2019-07-04 16:00:00,49.75,768.5,5.6,20.2,15.33,22.38,7.83,,65.19,0.8,173.27,,,30.85,72.25,0.93,199.0,,740.0,,33.58,
2019-07-04 16:00:00,2019-07-04 17:00:00,27.25,178.0,4.35,25.62,17.15,26.2,8.25,,51.68,0.8,176.35,,,30.9,77.0,0.77,139.5,,740.0,,32.4,
2019-07-04 17:00:00,2019-07-04 18:00:00,25.5,113.5,7.08,33.12,23.38,27.57,8.2,,37.19,1.0,178.15,,,30.9,76.5,0.65,199.25,,740.0,,31.83,
2019-07-04 18:00:00,2019-07-04 19:00:00,28.25,122.25,4.18,27.85,18.23,30.77,8.03,,36.0,1.1,183.12,,,30.88,78.75,0.47,289.25,,740.0,,31.82,
2019-07-04 19:00:00,2019-07-04 20:00:00,34.5,142.0,9.32,43.8,30.93,29.6,7.8,,17.62,1.18,186.68,,,30.98,79.25,0.62,188.25,,740.0,,31.88,
2019-07-04 20:00:00,2019-07-04 21:00:00,45.0,165.5,14.65,52.75,39.95,37.58,8.0,,6.93,1.33,186.95,,,30.9,82.25,0.6,228.0,,740.0,,31.58,
2019-07-04 21:00:00,2019-07-04 22:00:00,52.5,168.0,11.75,35.75,28.52,40.88,7.97,,14.1,1.52,189.92,,,31.0,80.5,0.53,246.25,,740.0,,31.48,
2019-07-04 22:00:00,2019-07-04 23:00:00,48.0,152.0,11.98,32.78,27.17,38.92,7.07,,9.95,1.75,192.8,,,31.12,80.75,0.45,259.75,,740.0,,31.48,
2019-07-04 23:00:00,2019-07-05 00:00:00,48.0,144.75,8.78,30.48,23.33,38.52,6.1,,8.63,1.92,195.3,,,31.18,80.25,0.4,296.75,,740.0,,31.68,
2019-07-05 00:00:00,2019-07-05 01:00:00,48.0,132.0,7.0,39.1,26.5,38.67,6.75,,7.66,2.0,194.73,,,30.8,83.75,0.55,113.5,,740.0,,31.57,
2019-07-05 01:00:00,2019-07-05 02:00:00,46.5,120.0,4.5,42.95,26.5,50.58,5.77,,8.21,2.0,190.77,,,30.92,87.0,0.62,85.0,,740.0,,31.33,
2019-07-05 02:00:00,2019-07-05 03:00:00,41.5,87.0,4.95,35.8,23.05,61.17,5.93,,12.2,1.9,192.18,,,30.98,81.5,0.57,145.0,,740.0,,31.77,
2019-07-05 03:00:00,2019-07-05 04:00:00,43.75,105.75,13.72,42.17,33.6,57.9,6.23,,8.33,1.73,191.65,,,30.95,80.5,0.55,202.25,,740.0,,31.8,
2019-07-05 04:00:00,2019-07-05 05:00:00,60.75,147.25,21.7,37.7,37.7,56.75,6.28,,3.2,1.9,194.18,,,31.0,84.25,0.47,236.75,,740.0,,31.05,
2019-07-05 05:00:00,2019-07-05 06:00:00,75.75,179.75,14.7,31.62,28.77,50.5,5.35,,2.27,2.05,194.6,,,31.1,84.25,0.53,169.75,,740.0,,31.05,
2019-07-05 06:00:00,2019-07-05 07:00:00,66.75,161.25,13.32,34.73,29.3,52.23,4.88,,3.94,2.25,197.0,,,31.45,82.0,0.55,144.75,,740.0,,31.47,
2019-07-05 07:00:00,2019-07-05 08:00:00,59.25,153.75,43.0,50.3,65.8,74.5,,,6.08,2.38,197.72,,,31.3,77.75,0.65,176.25,,740.0,,32.0,
2019-07-05 08:00:00,2019-07-05 09:00:00,54.75,184.25,15.35,48.27,38.18,50.45,7.72,,46.96,2.4,197.0,,,31.35,73.5,0.6,166.5,,740.0,,32.72,
2019-07-05 09:00:00,2019-07-05 10:00:00,48.25,182.75,7.72,31.95,23.3,42.55,6.95,,60.51,2.27,195.78,,,30.95,69.5,0.6,128.0,,740.0,,33.58,
2019-07-05 10:00:00,2019-07-05 11:00:00,45.75,162.5,6.12,30.65,21.28,37.8,6.58,,105.88,2.15,193.4,,,31.15,63.5,0.6,204.25,,740.0,,35.38,
2019-07-05 11:00:00,2019-07-05 12:00:00,38.0,154.75,4.72,37.42,23.73,32.9,7.5,,80.78,1.9,191.67,,,30.98,66.0,0.72,293.75,,740.0,,35.1,
2019-07-05 12:00:00,2019-07-05 13:00:00,42.25,166.5,3.32,20.95,13.85,33.48,7.2,,64.51,1.73,186.8,,,30.95,90.25,0.72,179.0,,740.0,,30.77,
2019-07-05 13:00:00,2019-07-05 14:00:00,32.67,120.0,3.62,20.95,14.12,36.5,4.57,,58.07,1.55,189.05,,,31.15,94.5,0.5,117.0,,740.0,,28.43,
2019-07-05 14:00:00,2019-07-05 15:00:00,14.75,34.5,15.0,39.25,33.07,43.57,6.05,,34.42,1.4,190.05,,,30.9,93.75,0.6,272.25,,740.0,,29.82,
2019-07-05 15:00:00,2019-07-05 16:00:00,17.67,49.0,7.5,17.52,15.4,48.82,4.85,,50.59,1.28,191.45,,,30.98,87.5,0.73,264.5,,740.0,,30.27,
2019-07-05 16:00:00,2019-07-05 17:00:00,7.67,57.5,6.15,17.82,14.48,42.93,4.25,,59.88,1.17,195.75,,,31.03,80.25,0.67,297.0,,740.0,,30.93,
2019-07-05 17:00:00,2019-07-05 18:00:00,9.25,72.5,5.25,18.4,14.05,33.6,5.97,,63.65,1.05,194.28,,,30.82,71.25,0.68,301.75,,740.0,,31.98,
2019-07-05 18:00:00,2019-07-05 19:00:00,10.5,65.0,4.05,23.55,15.82,28.8,6.2,,64.42,1.0,189.4,,,30.75,72.25,0.62,180.0,,740.0,,32.05,
2019-07-05 19:00:00,2019-07-05 20:00:00,11.75,53.25,1.68,15.38,9.52,29.35,4.82,,57.75,0.92,186.12,,,31.2,80.0,0.55,77.5,,740.0,,31.17,
2019-07-05 20:00:00,2019-07-05 21:00:00,11.0,45.75,1.83,16.6,10.28,30.82,5.08,,44.81,0.92,187.02,,,30.9,82.5,0.57,84.5,,740.0,,30.9,
2019-07-05 21:00:00,2019-07-05 22:00:00,12.0,47.25,1.73,16.2,10.03,34.25,4.15,,35.46,0.9,186.7,,,30.98,83.25,0.53,95.25,,740.0,,30.6,
2019-07-05 22:00:00,2019-07-05 23:00:00,16.5,49.0,1.75,16.07,9.98,37.3,4.95,,26.98,0.9,186.7,,,30.83,86.75,0.5,65.0,,740.0,,30.08,
2019-07-05 23:00:00,2019-07-06 00:00:00,24.0,65.75,2.35,20.65,12.88,42.98,4.43,,19.09,0.95,188.43,,,30.9,87.25,0.5,99.25,,740.0,,30.23,
2019-07-06 00:00:00,2019-07-06 01:00:00,31.75,74.5,2.35,21.4,13.28,46.62,7.62,,18.6,1.08,189.58,,,30.73,87.75,0.38,98.75,,740.0,,30.0,
2019-07-06 01:00:00,2019-07-06 02:00:00,27.25,60.25,3.13,19.83,13.1,50.7,7.1,,17.17,1.1,191.88,,,31.08,88.0,0.35,137.0,,740.0,,29.93,
2019-07-06 02:00:00,2019-07-06 03:00:00,25.5,66.0,3.05,21.45,13.88,52.35,7.3,,14.93,1.25,194.4,,,31.02,90.25,0.33,151.5,,740.0,,29.67,
