From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (),WS (m/s),WD (degree),SR (W/mt2),BP (),AT (),RF (mm)
2018-07-09 13:00:00,2018-07-09 14:00:00,60.0,161.0,1.52,22.9,13.58,67.25,1.65,0.8,158.55,1.42,43.95,,42.47,1.68,89.9,512.47,972.23,39.18,0.0
2018-07-09 14:00:00,2018-07-09 15:00:00,61.0,163.0,7.57,56.37,37.08,53.3,5.87,1.13,145.98,1.42,47.75,,39.4,1.5,117.65,412.1,971.6,40.38,0.0
2018-07-09 15:00:00,2018-07-09 16:00:00,63.75,166.75,0.88,24.3,13.7,48.7,7.33,0.9,118.3,1.68,51.88,,52.88,3.32,100.45,74.45,971.12,36.93,0.0
2018-07-09 16:00:00,2018-07-09 17:00:00,59.75,146.25,5.37,34.17,23.1,45.83,6.05,0.98,81.95,1.68,55.68,,79.35,3.72,242.45,92.68,971.05,30.4,2.38
2018-07-09 17:00:00,2018-07-09 18:00:00,49.5,94.25,61.17,62.35,80.95,57.08,8.6,1.58,58.25,1.82,63.68,,75.4,1.9,88.98,43.65,970.32,30.8,0.12
2018-07-09 18:00:00,2018-07-09 19:00:00,47.75,100.25,33.4,76.12,69.07,60.0,8.85,1.53,31.78,2.62,70.98,,72.55,0.68,58.2,27.58,970.3,32.18,0.0
2018-07-09 19:00:00,2018-07-09 20:00:00,49.25,137.25,8.23,74.52,46.43,58.93,12.7,1.4,28.53,2.75,75.5,,74.33,1.6,102.25,9.6,970.8,32.33,0.0
2018-07-09 20:00:00,2018-07-09 21:00:00,57.25,143.25,0.7,45.25,24.67,64.43,8.08,0.92,34.47,2.6,76.15,,75.42,3.87,97.0,3.52,971.45,32.95,0.0
2018-07-09 21:00:00,2018-07-09 22:00:00,57.25,132.0,0.53,23.58,13.0,59.88,6.6,0.8,33.45,2.07,70.0,,79.23,4.05,105.43,3.5,972.62,32.03,0.0
2018-07-09 22:00:00,2018-07-09 23:00:00,44.5,102.0,0.55,21.15,11.72,47.12,4.7,0.75,26.47,1.6,54.52,,81.1,3.48,107.45,3.45,973.33,31.43,0.0
2018-07-09 23:00:00,2018-07-10 00:00:00,39.0,84.0,1.0,19.7,11.25,64.23,5.55,0.7,30.72,1.28,45.9,,78.95,2.2,113.92,3.5,973.68,31.03,0.0
2018-07-10 00:00:00,2018-07-10 01:00:00,34.5,68.0,0.7,22.05,12.3,75.4,6.98,0.7,25.6,1.13,54.2,,82.1,2.55,102.27,3.55,973.7,30.5,0.0
2018-07-10 01:00:00,2018-07-10 02:00:00,33.5,70.0,0.62,20.75,11.53,51.1,11.9,0.7,19.9,1.1,59.98,,85.88,2.73,104.45,3.48,973.5,30.12,0.0
2018-07-10 02:00:00,2018-07-10 03:00:00,42.5,77.0,0.4,17.9,9.8,36.2,4.6,0.7,15.35,1.1,62.68,,90.18,1.95,108.0,3.45,973.2,29.5,0.0
2018-07-10 03:00:00,2018-07-10 04:00:00,38.0,67.0,0.78,17.15,9.78,55.57,4.25,0.78,11.45,1.1,67.15,,90.8,2.03,98.88,3.52,973.3,29.32,0.0
2018-07-10 04:00:00,2018-07-10 05:00:00,35.75,63.0,0.77,20.22,11.38,60.48,10.82,0.7,7.88,1.1,70.2,,91.12,1.62,105.98,3.5,973.45,29.0,0.0
2018-07-10 05:00:00,2018-07-10 06:00:00,28.0,62.0,1.55,25.78,14.98,65.88,3.5,0.7,4.65,1.1,73.92,,91.85,1.07,115.92,7.4,973.83,28.68,0.0
2018-07-10 06:00:00,2018-07-10 07:00:00,26.25,59.0,2.4,27.18,16.42,65.8,11.0,0.78,5.25,1.1,78.33,,88.85,1.78,103.25,67.45,974.1,29.3,0.0
2018-07-10 07:00:00,2018-07-10 08:00:00,29.25,59.0,4.12,25.8,17.1,62.38,5.37,0.8,8.5,1.1,79.98,,84.38,2.35,104.63,182.75,974.1,30.35,0.0
2018-07-10 08:00:00,2018-07-10 09:00:00,27.25,61.0,5.9,27.8,19.58,49.43,7.7,0.83,13.25,1.08,78.0,,78.4,2.47,106.37,332.6,974.3,31.77,0.0
2018-07-10 09:00:00,2018-07-10 10:00:00,28.25,71.75,13.5,31.95,27.65,44.7,5.32,0.98,19.15,1.05,72.4,,72.95,2.38,112.75,475.03,974.2,33.37,0.0
2018-07-10 10:00:00,2018-07-10 11:00:00,29.0,80.0,13.15,35.33,29.38,50.02,15.87,1.0,34.55,1.1,67.82,,66.77,1.75,111.45,598.93,974.2,34.95,0.0
2018-07-10 11:00:00,2018-07-10 12:00:00,63.0,89.0,25.4,53.93,48.75,42.33,10.12,1.25,49.67,1.18,65.95,,60.43,1.25,127.22,723.1,973.9,36.62,0.0
2018-07-10 12:00:00,2018-07-10 13:00:00,39.0,121.0,1.53,21.47,12.7,48.38,13.12,0.83,89.92,1.27,64.38,,56.22,1.22,93.42,727.58,973.37,37.47,0.0
2018-07-10 13:00:00,2018-07-10 14:00:00,39.0,101.0,18.23,53.57,42.32,38.67,3.35,1.12,90.9,1.27,63.35,,48.43,0.92,163.48,600.8,972.53,39.15,0.0
2018-07-10 14:00:00,2018-07-10 15:00:00,38.0,122.0,8.72,34.98,25.35,41.23,5.73,1.02,119.68,1.3,61.9,,42.68,0.93,115.2,667.25,971.75,39.95,0.0
2018-07-10 15:00:00,2018-07-10 16:00:00,41.0,127.0,3.02,28.25,18.52,41.1,4.0,0.88,150.25,1.25,60.88,,44.48,1.22,72.77,401.6,971.05,38.95,0.0
2018-07-10 16:00:00,2018-07-10 17:00:00,51.0,134.0,0.62,18.88,10.55,45.55,7.3,0.8,144.4,1.62,61.95,,48.75,2.87,70.15,325.9,970.18,38.12,0.0
2018-07-10 17:00:00,2018-07-10 18:00:00,55.0,145.0,0.83,21.33,12.05,45.62,5.23,0.8,102.38,1.8,62.62,,54.35,3.35,97.38,166.9,969.93,36.92,0.0
2018-07-10 18:00:00,2018-07-10 19:00:00,48.0,125.0,0.7,24.22,13.45,41.2,12.9,0.75,71.68,1.5,60.4,,58.67,3.45,109.08,55.97,970.27,35.9,0.0
2018-07-10 19:00:00,2018-07-10 20:00:00,42.0,112.0,0.48,29.53,16.1,39.93,11.52,0.8,55.12,1.33,58.72,,62.6,3.3,102.72,6.45,970.8,34.9,0.0
2018-07-10 20:00:00,2018-07-10 21:00:00,35.0,101.0,0.53,21.6,11.95,38.7,7.2,0.8,56.8,1.28,60.18,,65.8,4.05,98.38,3.43,971.15,34.23,0.0
2018-07-10 21:00:00,2018-07-10 22:00:00,23.0,85.0,0.63,19.6,10.95,31.82,14.75,0.87,43.12,1.18,61.5,,71.0,3.53,110.2,3.4,972.35,32.93,0.0
2018-07-10 22:00:00,2018-07-10 23:00:00,25.0,92.0,2.22,16.13,10.42,37.73,16.03,0.77,41.93,1.15,61.48,,69.43,2.5,115.65,3.4,973.15,32.03,0.0
2018-07-10 23:00:00,2018-07-11 00:00:00,20.0,52.0,1.2,20.25,11.72,36.57,15.48,0.7,31.97,1.08,63.3,,73.4,2.22,114.55,3.38,973.43,31.4,0.0
2018-07-11 00:00:00,2018-07-11 01:00:00,19.0,51.0,2.05,23.05,13.9,38.92,14.78,0.72,24.93,1.03,65.32,,76.55,1.37,127.67,3.38,973.3,31.15,0.0
2018-07-11 01:00:00,2018-07-11 02:00:00,20.0,63.0,1.5,15.25,9.33,37.12,16.4,0.72,27.2,1.0,66.75,,77.12,1.75,121.85,3.35,973.28,30.97,0.0
2018-07-11 02:00:00,2018-07-11 03:00:00,19.0,52.0,1.2,31.3,17.6,28.9,22.1,,20.4,0.92,67.52,,79.68,1.55,112.38,3.43,972.9,30.32,0.0
2018-07-11 03:00:00,2018-07-11 04:00:00,19.0,51.0,0.67,25.0,13.88,30.97,32.9,0.7,17.55,0.95,69.85,,81.58,2.05,111.4,3.43,972.52,29.83,0.0
2018-07-11 04:00:00,2018-07-11 05:00:00,18.0,40.0,0.75,19.2,10.85,33.47,34.8,0.7,20.75,0.83,70.38,,83.43,2.0,111.88,3.4,972.55,29.6,0.0
2018-07-11 05:00:00,2018-07-11 06:00:00,24.0,47.0,9.7,20.95,18.73,30.27,25.5,0.72,17.0,0.9,71.05,,85.0,1.12,132.38,9.3,972.45,29.55,0.0
2018-07-11 06:00:00,2018-07-11 07:00:00,19.0,46.0,25.92,24.5,33.92,29.95,23.3,0.83,13.95,0.87,73.05,,83.67,0.75,130.85,58.4,973.02,30.15,0.0
2018-07-11 07:00:00,2018-07-11 08:00:00,17.0,91.0,27.38,25.12,35.93,34.2,15.73,1.0,13.5,0.9,74.25,,81.07,1.1,124.7,98.12,973.82,30.78,0.0
2018-07-11 08:00:00,2018-07-11 09:00:00,16.0,62.0,31.83,33.68,43.52,29.43,14.9,1.1,11.45,0.92,72.78,,77.7,1.35,121.1,231.6,974.22,31.8,0.0
2018-07-11 09:00:00,2018-07-11 10:00:00,29.0,89.0,55.05,45.67,68.1,30.15,12.87,1.38,21.3,1.1,71.88,,68.1,0.67,144.62,420.07,974.12,34.3,0.0
2018-07-11 10:00:00,2018-07-11 11:00:00,38.0,103.75,9.93,29.55,23.88,37.45,10.97,0.98,55.32,1.15,71.22,,62.17,0.8,54.6,420.43,974.07,35.12,0.0
2018-07-11 11:00:00,2018-07-11 12:00:00,34.0,103.25,13.18,42.32,34.35,33.02,6.82,1.15,59.85,1.28,70.03,,64.33,0.8,93.92,325.75,973.52,35.1,0.0
2018-07-11 12:00:00,2018-07-11 13:00:00,44.0,125.0,18.0,52.77,40.82,36.27,8.53,1.27,90.1,1.63,71.6,,56.38,0.57,110.02,556.1,973.0,37.15,0.0
2018-07-11 13:00:00,2018-07-11 14:00:00,48.0,134.0,1.82,30.75,17.92,38.8,5.53,1.13,109.68,2.02,71.13,,61.15,1.8,61.4,214.75,972.07,35.6,0.0
2018-07-11 14:00:00,2018-07-11 15:00:00,58.0,156.0,0.9,24.68,13.9,37.82,8.0,0.97,90.92,2.68,73.12,,66.1,2.65,59.38,155.48,970.9,33.77,0.0
2018-07-11 15:00:00,2018-07-11 16:00:00,46.0,117.0,1.27,26.85,15.3,37.73,10.95,0.97,65.52,2.82,76.05,,67.98,3.4,60.1,174.78,970.35,33.12,0.0
2018-07-11 16:00:00,2018-07-11 17:00:00,45.0,119.0,1.52,31.4,17.93,44.15,10.4,0.97,110.3,2.95,80.75,,70.48,3.73,82.35,191.9,970.12,32.47,0.0
2018-07-11 17:00:00,2018-07-11 18:00:00,46.0,116.0,1.97,41.38,23.62,40.0,13.65,0.97,51.4,2.78,84.08,,69.58,3.25,104.27,98.43,969.8,31.75,0.0
2018-07-11 18:00:00,2018-07-11 19:00:00,34.0,88.0,49.25,71.68,78.77,36.55,15.23,1.35,28.3,2.45,81.35,,67.43,1.58,149.45,35.1,970.5,31.8,0.0
2018-07-11 19:00:00,2018-07-11 20:00:00,24.0,100.0,86.55,83.65,115.15,38.0,12.7,1.97,14.45,2.35,85.22,,69.15,1.17,178.77,4.77,970.93,31.68,0.0
2018-07-11 20:00:00,2018-07-11 21:00:00,41.0,145.0,7.5,46.07,30.55,34.95,12.43,1.13,25.18,2.43,88.12,,75.95,0.6,122.88,3.48,971.25,30.42,0.0
2018-07-11 21:00:00,2018-07-11 22:00:00,38.0,106.75,95.42,82.8,122.25,36.75,9.15,2.1,8.97,2.18,87.45,,72.53,0.77,173.38,3.32,971.55,31.25,0.0
2018-07-11 22:00:00,2018-07-11 23:00:00,39.0,142.5,65.3,72.32,92.05,38.88,6.5,1.7,6.03,2.27,86.77,,69.15,0.85,212.85,3.25,971.77,31.67,0.0
2018-07-11 23:00:00,2018-07-12 00:00:00,41.0,148.25,32.1,53.9,54.85,37.25,2.77,1.07,12.87,2.55,88.77,,69.12,1.75,196.75,3.25,972.2,31.3,0.0
2018-07-12 00:00:00,2018-07-12 01:00:00,33.0,126.0,25.47,52.3,48.82,32.18,2.77,0.92,7.9,2.2,89.1,,73.08,0.45,223.95,3.15,971.95,30.68,0.0
2018-07-12 01:00:00,2018-07-12 02:00:00,35.0,,18.67,56.6,45.38,,,,,,,,75.7,0.3,230.1,3.3,971.25,30.12,0.0
2018-07-12 02:00:00,2018-07-12 03:00:00,33.0,,10.8,101.1,62.6,,,,,,,,85.9,,,3.6,971.1,28.65,0.0
2018-07-12 03:00:00,2018-07-12 04:00:00,27.0,,22.03,67.02,53.8,,,,,,,,87.3,,,3.43,971.15,28.38,0.0
2018-07-12 04:00:00,2018-07-12 05:00:00,29.0,,36.3,62.98,62.97,,,,,,,,81.18,,,3.35,971.18,29.25,0.0
2018-07-12 05:00:00,2018-07-12 06:00:00,39.0,,28.42,44.75,46.93,,,,,,,,88.18,,,7.05,971.82,28.03,0.0
2018-07-12 06:00:00,2018-07-12 07:00:00,31.0,,60.02,42.72,72.0,,,,,,,,85.43,,,48.15,972.53,28.95,0.0
2018-07-12 07:00:00,2018-07-12 08:00:00,42.0,,26.95,44.6,46.12,,,,,,,,77.67,,,135.65,972.95,30.45,0.0
2018-07-12 08:00:00,2018-07-12 09:00:00,35.0,,16.52,51.93,41.08,,,,,,,,66.93,,,279.55,973.35,32.45,0.0
2018-07-12 09:00:00,2018-07-12 10:00:00,39.0,,58.48,71.48,90.42,,,,,,,,58.42,,,395.82,973.38,34.65,0.0
2018-07-12 10:00:00,2018-07-12 11:00:00,45.0,,119.3,94.03,148.7,,,,,,,,56.97,0.2,236.1,302.87,973.2,35.07,0.0
2018-07-12 11:00:00,2018-07-12 12:00:00,42.75,134.0,84.8,73.58,109.1,17.53,5.95,,25.75,1.77,40.1,,52.15,0.92,243.78,480.7,972.58,36.55,0.0
2018-07-12 12:00:00,2018-07-12 13:00:00,34.25,130.75,25.3,31.58,37.1,26.97,6.38,1.27,57.5,1.85,37.82,,53.98,0.88,103.5,470.2,972.05,35.9,0.0
2018-07-12 13:00:00,2018-07-12 14:00:00,32.25,120.0,10.08,29.85,25.33,26.03,6.18,1.25,83.97,1.95,42.6,,51.15,0.65,101.02,546.55,971.62,37.17,0.0
2018-07-12 14:00:00,2018-07-12 15:00:00,43.25,116.75,2.1,23.22,14.12,33.82,5.0,0.87,120.62,2.05,45.8,,53.7,1.2,79.62,381.03,971.05,36.37,0.0
2018-07-12 15:00:00,2018-07-12 16:00:00,47.25,119.0,1.12,23.38,13.33,32.43,7.58,1.58,164.6,1.63,38.25,,51.25,1.35,73.03,470.93,970.1,37.07,0.0
2018-07-12 16:00:00,2018-07-12 17:00:00,51.25,136.5,1.4,33.2,18.83,49.3,19.45,1.78,182.98,1.78,43.9,,55.65,2.48,95.62,176.65,969.57,35.92,0.0
2018-07-12 17:00:00,2018-07-12 18:00:00,62.75,160.25,0.57,25.95,14.28,32.5,16.5,2.02,165.75,1.63,46.1,,58.82,2.65,94.5,145.05,969.2,35.23,0.0
2018-07-12 18:00:00,2018-07-12 19:00:00,69.25,154.25,0.72,23.05,12.85,30.55,15.2,2.4,138.25,1.32,31.23,,61.3,2.35,100.38,34.05,969.45,34.45,0.0
2018-07-12 19:00:00,2018-07-12 20:00:00,64.25,141.75,0.93,22.92,12.95,27.43,15.8,2.52,58.5,1.3,32.12,,70.3,3.3,111.45,5.3,970.43,32.93,0.0
2018-07-12 20:00:00,2018-07-12 21:00:00,35.75,114.5,45.9,51.62,64.62,28.85,13.5,3.17,22.55,1.25,41.8,,72.92,2.02,149.5,3.43,971.88,32.02,0.0
2018-07-12 21:00:00,2018-07-12 22:00:00,27.5,111.0,35.32,49.68,55.0,25.1,7.7,1.35,19.65,1.4,47.22,,74.5,2.0,150.35,3.4,972.87,31.25,0.0
2018-07-12 22:00:00,2018-07-12 23:00:00,23.25,71.5,25.4,37.27,40.45,28.67,10.08,1.33,19.77,1.42,49.07,,74.17,1.22,145.52,3.38,973.28,30.7,0.0
2018-07-12 23:00:00,2018-07-13 00:00:00,21.5,71.0,3.0,17.63,11.9,29.43,9.95,1.13,28.73,1.3,51.05,,75.02,0.85,123.52,3.48,973.35,29.97,0.0
2018-07-13 00:00:00,2018-07-13 01:00:00,14.0,46.75,1.4,21.0,12.3,34.42,8.62,1.18,21.9,1.18,52.45,,78.28,1.5,107.03,3.45,972.78,29.38,0.0
2018-07-13 01:00:00,2018-07-13 02:00:00,13.5,44.5,0.53,24.1,13.25,37.2,8.08,1.2,19.2,1.13,53.85,,82.15,3.1,102.12,3.5,972.2,28.7,0.0
2018-07-13 02:00:00,2018-07-13 03:00:00,11.25,35.75,0.3,11.8,6.5,22.8,11.7,,20.95,1.1,53.33,,83.07,3.4,104.65,3.48,972.28,28.32,0.0
2018-07-13 03:00:00,2018-07-13 04:00:00,10.25,25.5,0.73,13.45,7.75,29.18,8.8,0.6,18.95,1.03,53.6,,85.12,2.38,105.48,3.48,972.6,28.2,0.0
2018-07-13 04:00:00,2018-07-13 05:00:00,15.0,31.75,0.43,14.05,7.8,30.28,9.1,0.72,17.53,1.03,55.7,,87.9,2.25,106.1,3.52,972.88,27.8,0.0
2018-07-13 05:00:00,2018-07-13 06:00:00,16.5,25.5,1.03,13.67,8.15,33.75,2.48,0.78,19.5,0.87,56.75,,87.48,1.55,114.02,8.78,972.95,27.7,0.0
2018-07-13 06:00:00,2018-07-13 07:00:00,11.25,20.5,2.07,15.17,9.78,32.18,2.18,0.9,19.82,0.8,57.43,,84.28,1.43,107.4,70.2,973.5,28.48,0.0
2018-07-13 07:00:00,2018-07-13 08:00:00,11.25,33.5,20.05,23.67,29.0,35.07,9.4,1.15,16.45,0.7,57.42,,77.3,1.3,123.42,204.18,973.7,30.25,0.0
2018-07-13 08:00:00,2018-07-13 09:00:00,18.25,50.5,11.03,20.2,19.4,33.72,5.0,1.17,29.08,0.78,56.82,,71.68,1.8,110.85,402.03,973.82,31.55,0.0
2018-07-13 09:00:00,2018-07-13 10:00:00,19.25,52.0,10.03,21.62,19.05,32.3,11.1,0.82,39.82,0.75,56.53,,65.9,1.15,80.62,470.8,974.18,33.05,0.0
2018-07-13 10:00:00,2018-07-13 11:00:00,20.0,53.75,7.1,24.05,18.45,31.53,7.15,0.83,53.07,0.92,57.2,,62.6,1.0,41.17,346.2,974.48,33.57,0.0
2018-07-13 11:00:00,2018-07-13 12:00:00,26.75,64.5,36.63,49.12,54.35,29.77,3.63,1.38,57.8,1.17,58.98,,81.05,1.75,181.13,88.43,974.55,30.27,0.0
2018-07-13 12:00:00,2018-07-13 13:00:00,45.25,86.5,57.22,76.7,87.08,30.55,5.82,2.17,21.0,2.35,68.18,,83.98,0.7,317.6,126.3,973.7,30.05,0.0
2018-07-13 13:00:00,2018-07-13 14:00:00,46.0,138.0,106.0,112.6,145.55,31.27,5.7,2.95,19.8,5.03,87.85,,73.35,0.97,282.7,223.1,972.9,32.68,0.0
2018-07-13 14:00:00,2018-07-13 15:00:00,62.5,220.25,70.97,98.9,111.4,32.23,5.2,2.63,21.47,9.38,93.57,,71.65,1.53,265.6,416.25,972.1,33.88,0.12
2018-07-13 15:00:00,2018-07-13 16:00:00,47.75,121.5,9.1,24.15,20.45,29.95,6.55,0.7,29.28,7.92,86.75,,95.37,3.43,99.15,19.37,973.12,26.97,10.12
2018-07-13 16:00:00,2018-07-13 17:00:00,14.0,31.0,37.0,43.45,53.55,30.05,15.23,1.3,22.0,5.67,78.17,,99.2,0.98,225.32,9.8,973.07,25.5,2.12
2018-07-13 17:00:00,2018-07-13 18:00:00,5.75,29.0,8.6,34.15,25.25,41.38,13.75,0.95,17.75,5.98,85.02,,99.2,1.55,116.58,9.65,972.18,25.57,0.0
2018-07-13 18:00:00,2018-07-13 19:00:00,9.25,16.5,45.25,66.08,71.83,33.58,12.9,1.5,17.1,5.25,84.0,,99.2,0.4,109.67,9.17,972.0,26.35,0.0
2018-07-13 19:00:00,2018-07-13 20:00:00,13.0,23.75,22.1,63.25,51.8,36.02,11.6,1.4,7.47,4.45,83.2,,99.2,0.6,106.5,5.0,972.27,26.4,0.0
2018-07-13 20:00:00,2018-07-13 21:00:00,14.25,32.75,80.73,69.8,102.5,33.1,9.93,1.93,4.12,4.12,86.7,,99.2,0.28,127.45,3.55,972.77,26.65,0.0
2018-07-13 21:00:00,2018-07-13 22:00:00,17.0,54.0,22.93,59.0,50.12,36.98,7.9,1.32,3.25,3.78,84.7,,99.2,0.4,60.93,3.62,973.35,26.68,0.0
2018-07-13 22:00:00,2018-07-13 23:00:00,18.0,35.75,24.5,57.25,50.5,35.12,6.0,1.6,10.97,3.48,83.6,,99.2,0.67,54.53,3.73,973.62,26.77,0.0
2018-07-13 23:00:00,2018-07-14 00:00:00,31.0,56.75,14.4,51.68,39.23,35.52,6.93,1.53,6.7,3.73,88.15,,99.2,0.8,50.0,3.7,973.77,26.92,0.0
2018-07-14 00:00:00,2018-07-14 01:00:00,35.75,67.5,11.2,44.0,32.47,34.65,6.8,1.35,3.15,3.95,89.83,,99.2,0.43,115.0,3.57,973.82,26.92,0.0
2018-07-14 01:00:00,2018-07-14 02:00:00,42.25,70.5,14.08,43.5,34.78,40.5,7.5,1.28,6.2,4.12,87.5,,99.2,0.48,74.23,3.65,973.55,27.03,0.0
2018-07-14 02:00:00,2018-07-14 03:00:00,44.0,79.5,16.5,35.7,32.4,26.7,10.5,,3.85,4.15,85.55,,99.2,0.43,28.15,3.57,973.15,26.87,0.0
2018-07-14 03:00:00,2018-07-14 04:00:00,37.25,68.25,14.62,32.33,29.15,35.08,3.57,1.0,6.2,3.8,82.8,,99.2,0.43,21.4,3.6,973.15,26.9,0.0
2018-07-14 04:00:00,2018-07-14 05:00:00,38.0,76.0,12.7,29.12,25.87,37.73,5.9,1.0,11.95,3.38,80.68,,99.2,0.48,114.63,3.55,973.05,26.9,0.0
2018-07-14 05:00:00,2018-07-14 06:00:00,48.0,83.25,23.33,30.72,35.4,39.38,6.5,1.05,6.9,3.15,79.27,,99.2,0.48,115.05,4.67,972.93,26.9,0.0
2018-07-14 06:00:00,2018-07-14 07:00:00,51.25,94.0,28.07,35.27,42.1,44.05,7.35,1.15,3.6,3.05,77.65,,99.17,0.55,198.63,21.73,973.42,27.45,0.0
2018-07-14 07:00:00,2018-07-14 08:00:00,52.75,89.0,18.15,39.38,35.75,49.75,7.8,1.18,5.57,3.02,76.73,,96.88,0.7,34.7,108.15,973.83,28.17,0.0
2018-07-14 08:00:00,2018-07-14 09:00:00,47.0,83.5,22.8,37.87,38.35,49.57,3.85,1.07,13.92,2.82,75.02,,81.93,0.78,97.6,325.05,973.8,30.67,0.0
2018-07-14 09:00:00,2018-07-14 10:00:00,23.5,59.25,15.87,54.07,41.68,59.8,0.7,0.92,17.03,2.38,71.17,,74.83,0.85,97.7,464.67,973.77,32.3,0.0
2018-07-14 10:00:00,2018-07-14 11:00:00,36.75,73.75,4.12,39.48,24.35,51.55,5.8,1.13,51.05,2.22,66.02,,78.5,1.72,54.95,356.42,973.9,31.52,0.0
2018-07-14 11:00:00,2018-07-14 12:00:00,66.75,103.25,1.68,28.75,16.68,44.45,6.7,1.1,89.98,3.4,43.28,,76.03,2.32,75.35,303.92,973.95,31.68,0.0
2018-07-14 12:00:00,2018-07-14 13:00:00,42.75,90.0,23.28,40.15,39.85,36.6,0.5,1.22,30.2,3.2,46.1,,84.15,2.47,102.98,183.33,973.75,30.0,0.12
2018-07-14 13:00:00,2018-07-14 14:00:00,14.75,63.5,2.75,22.28,14.05,42.05,1.6,0.85,36.07,3.05,51.27,,86.15,3.67,71.73,438.38,973.15,29.38,0.0
2018-07-14 14:00:00,2018-07-14 15:00:00,5.5,31.5,3.57,27.67,17.65,42.5,4.0,0.97,46.2,2.67,54.8,,80.55,2.65,58.8,481.67,971.97,30.32,0.0
2018-07-14 15:00:00,2018-07-14 16:00:00,6.75,38.75,4.93,28.17,18.97,34.42,14.32,0.8,41.78,2.62,52.98,,76.15,2.9,90.08,452.5,971.25,31.05,0.0
2018-07-14 16:00:00,2018-07-14 17:00:00,7.25,38.5,3.42,27.22,17.25,39.65,25.5,0.75,34.9,1.3,35.42,,78.02,3.35,83.12,291.33,970.77,30.73,0.0
2018-07-14 17:00:00,2018-07-14 18:00:00,12.75,41.25,1.95,24.78,14.75,37.33,26.57,0.78,35.78,1.23,46.4,,83.02,3.38,76.58,105.77,970.6,29.92,0.0
2018-07-14 18:00:00,2018-07-14 19:00:00,17.75,44.25,1.27,26.17,15.0,25.75,18.77,0.87,28.07,1.47,58.27,,85.4,2.68,91.82,31.37,970.75,29.18,0.0
2018-07-14 19:00:00,2018-07-14 20:00:00,14.5,44.75,15.05,31.05,28.85,21.13,18.12,1.15,19.4,1.42,59.7,,86.95,1.03,128.95,5.72,971.0,28.7,0.0
2018-07-14 20:00:00,2018-07-14 21:00:00,8.5,58.25,29.57,51.7,51.75,22.75,15.9,1.57,3.95,1.42,60.52,,89.2,0.83,125.82,3.5,971.65,28.37,0.0
2018-07-14 21:00:00,2018-07-14 22:00:00,14.5,69.25,7.23,52.75,33.95,22.62,7.03,1.08,3.1,1.45,62.07,,91.37,1.45,94.48,3.57,972.5,28.12,0.0
2018-07-14 22:00:00,2018-07-14 23:00:00,17.25,52.25,1.25,37.85,21.12,22.12,8.62,1.0,9.22,1.47,62.7,,91.15,1.88,101.82,3.57,973.17,28.42,0.0
2018-07-14 23:00:00,2018-07-15 00:00:00,13.5,46.25,0.57,24.4,13.48,23.27,7.95,1.0,12.3,1.4,62.52,,92.55,1.9,96.58,3.57,973.02,28.2,0.0
2018-07-15 00:00:00,2018-07-15 01:00:00,18.25,54.0,0.38,26.5,14.4,24.52,8.37,0.97,10.55,1.35,63.15,,93.45,1.95,98.1,3.6,972.9,27.9,0.0
2018-07-15 01:00:00,2018-07-15 02:00:00,21.0,55.25,0.65,23.45,13.05,27.88,7.83,0.87,19.1,1.32,62.52,,93.18,1.75,84.2,3.68,972.55,27.8,0.0
2018-07-15 02:00:00,2018-07-15 03:00:00,27.75,52.75,1.4,20.8,12.3,23.7,8.4,,21.47,1.37,63.02,,94.45,0.65,97.03,3.52,972.53,27.57,0.0
2018-07-15 03:00:00,2018-07-15 04:00:00,28.75,59.0,0.73,20.47,11.52,27.3,4.53,0.8,11.02,1.53,64.3,,95.73,1.23,103.25,3.6,972.65,27.33,0.0
2018-07-15 04:00:00,2018-07-15 05:00:00,23.25,51.0,0.63,15.92,9.2,28.28,8.25,0.8,12.43,1.47,64.67,,95.68,1.07,105.12,3.55,972.77,27.28,0.0
2018-07-15 05:00:00,2018-07-15 06:00:00,18.25,43.25,1.1,16.6,9.78,29.95,8.07,0.8,9.82,1.37,64.5,,97.12,0.85,80.8,6.75,972.95,27.1,0.0
2018-07-15 06:00:00,2018-07-15 07:00:00,18.75,40.5,10.0,24.48,21.13,30.57,3.15,0.85,7.68,1.25,65.05,,94.33,1.03,115.9,50.93,973.18,27.78,0.0
2018-07-15 07:00:00,2018-07-15 08:00:00,20.25,49.25,16.25,21.5,21.93,33.13,5.42,0.87,12.65,1.23,64.13,,84.77,1.3,111.38,220.6,973.55,29.78,0.0
2018-07-15 08:00:00,2018-07-15 09:00:00,26.5,55.25,9.22,31.9,24.45,34.15,3.03,0.83,15.07,1.15,61.9,,77.93,1.7,111.17,323.8,973.83,31.4,0.0
2018-07-15 09:00:00,2018-07-15 10:00:00,25.5,63.25,17.1,30.02,29.83,31.35,9.7,0.88,21.6,1.1,59.58,,76.5,2.25,122.2,466.52,973.9,31.97,0.0
2018-07-15 10:00:00,2018-07-15 11:00:00,24.5,60.0,8.5,16.9,15.6,30.02,9.5,0.72,31.12,1.05,57.0,,73.85,2.93,113.03,703.6,973.6,32.82,0.0
