From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ug/m3),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree C),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2019-07-09 17:00:00,2019-07-09 18:00:00,43.75,128.25,2.8,36.27,21.57,21.3,7.33,0.8,14.93,0.33,20.8,,73.83,1.42,24.7,99.67,966.83,,30.5,0.0
2019-07-09 18:00:00,2019-07-09 19:00:00,34.5,118.25,1.63,39.25,22.23,19.88,7.68,0.55,14.05,0.4,31.25,,74.25,1.35,61.72,38.35,967.38,,30.22,0.0
2019-07-09 19:00:00,2019-07-09 20:00:00,33.25,114.0,1.27,31.6,17.83,31.8,7.47,0.53,14.9,0.48,22.15,,78.07,1.1,114.55,4.95,967.95,,29.0,0.0
2019-07-09 20:00:00,2019-07-09 21:00:00,24.75,86.0,1.65,38.2,21.65,36.17,5.9,0.55,11.57,0.3,18.6,,81.42,1.05,127.62,2.52,968.45,,28.6,0.0
2019-07-09 21:00:00,2019-07-09 22:00:00,24.75,78.25,1.7,38.8,22.05,33.67,5.82,0.55,11.27,0.38,18.82,,77.08,1.18,111.62,2.6,968.68,,29.03,0.0
2019-07-09 22:00:00,2019-07-09 23:00:00,30.0,91.0,1.15,32.85,18.43,31.55,5.85,0.47,11.23,0.95,22.88,,81.48,1.4,97.72,2.67,968.7,,28.9,0.0
2019-07-09 23:00:00,2019-07-10 00:00:00,37.0,85.0,0.88,22.95,12.9,26.08,7.3,0.4,11.77,0.5,10.65,,84.65,1.08,107.75,2.62,968.67,,28.57,0.0
2019-07-10 00:00:00,2019-07-10 01:00:00,32.75,67.5,0.78,21.7,12.2,20.85,7.6,0.53,11.18,0.3,8.32,,86.35,1.18,122.92,2.55,968.35,,28.67,0.0
2019-07-10 01:00:00,2019-07-10 02:00:00,38.25,72.5,1.3,23.65,13.65,21.33,7.85,0.6,,0.25,10.05,,88.03,0.85,125.65,2.58,967.62,,28.45,0.0
2019-07-10 02:00:00,2019-07-10 03:00:00,38.0,80.75,,,,,,,9.28,0.25,11.5,,84.42,0.9,134.77,2.55,967.08,,28.35,0.0
2019-07-10 03:00:00,2019-07-10 04:00:00,33.0,72.25,0.9,18.9,10.8,22.05,6.03,0.45,7.28,0.2,17.05,,85.53,0.88,121.7,2.6,966.5,,28.18,0.0
2019-07-10 04:00:00,2019-07-10 05:00:00,28.5,73.25,1.32,25.65,14.75,21.38,5.62,0.5,5.38,0.22,18.65,,86.67,0.6,80.95,2.6,966.75,,28.1,0.0
2019-07-10 05:00:00,2019-07-10 06:00:00,33.0,91.0,2.0,25.32,15.1,21.12,5.72,0.47,3.45,0.28,10.08,,91.55,0.68,37.95,4.83,967.45,,28.02,0.0
2019-07-10 06:00:00,2019-07-10 07:00:00,33.75,86.75,2.7,18.6,12.1,18.02,5.78,0.38,5.67,0.28,6.58,,90.33,1.1,75.95,54.08,968.1,,28.38,0.0
2019-07-10 07:00:00,2019-07-10 08:00:00,37.0,86.5,2.55,15.32,10.25,16.07,7.4,0.47,7.18,0.27,6.15,,84.75,1.35,109.15,146.45,968.47,,29.55,0.0
2019-07-10 08:00:00,2019-07-10 09:00:00,42.75,103.25,4.38,18.55,13.43,16.3,7.9,0.5,7.65,0.3,6.75,,80.9,1.5,109.28,243.47,968.77,,30.7,0.0
2019-07-10 09:00:00,2019-07-10 10:00:00,52.25,126.0,3.4,16.95,11.78,15.95,8.45,0.58,10.93,0.28,6.8,,72.35,1.18,143.65,374.2,968.45,,32.52,0.0
2019-07-10 10:00:00,2019-07-10 11:00:00,53.5,145.25,5.0,17.9,13.6,14.13,6.88,0.55,17.68,0.45,8.28,,57.35,1.6,236.87,486.17,968.17,,34.8,0.0
2019-07-10 11:00:00,2019-07-10 12:00:00,48.75,196.25,3.97,20.97,14.37,14.3,8.85,2.83,21.58,12.0,16.73,,50.65,2.37,260.27,534.7,967.73,,35.88,3.73
2019-07-10 12:00:00,2019-07-10 13:00:00,59.25,299.5,3.98,16.62,12.1,13.8,7.87,0.85,18.7,13.27,18.9,,46.75,2.27,261.32,518.12,967.05,,36.77,0.0
2019-07-10 13:00:00,2019-07-10 14:00:00,71.0,384.0,3.7,12.7,9.8,18.65,6.85,0.95,28.45,,,,43.88,2.92,263.32,456.8,966.58,,37.18,0.0
2019-07-10 14:00:00,2019-07-10 15:00:00,89.75,513.5,3.7,12.43,9.65,22.13,6.93,0.8,36.05,,,,43.1,2.77,270.05,377.35,965.9,,37.55,0.0
2019-07-10 15:00:00,2019-07-10 16:00:00,99.75,551.25,4.22,15.75,11.78,21.15,6.75,0.8,23.52,,21.3,,43.42,2.62,258.02,269.9,965.32,,37.55,0.0
2019-07-10 16:00:00,2019-07-10 17:00:00,93.25,511.5,3.85,16.98,12.18,28.97,7.07,0.8,18.27,8.0,11.28,,45.2,2.1,262.28,175.35,964.67,,37.27,0.0
2019-07-10 17:00:00,2019-07-10 18:00:00,86.0,482.5,5.83,21.22,15.97,33.25,7.77,0.63,17.85,1.0,1.18,,44.85,2.15,252.1,103.38,964.43,,37.27,0.0
2019-07-10 18:00:00,2019-07-10 19:00:00,88.0,524.75,7.3,24.47,18.75,41.38,7.53,0.53,17.7,1.65,7.92,,45.0,2.23,252.53,41.33,964.53,,36.75,0.0
2019-07-10 19:00:00,2019-07-10 20:00:00,83.75,519.0,10.22,33.4,26.1,40.12,7.25,0.42,13.2,1.43,10.45,,48.12,1.8,226.57,6.0,965.27,,35.88,0.0
2019-07-10 20:00:00,2019-07-10 21:00:00,79.5,414.0,11.1,45.2,33.18,33.65,7.08,0.43,9.8,1.45,12.8,,50.45,1.17,216.12,2.15,965.95,,34.9,0.0
2019-07-10 21:00:00,2019-07-10 22:00:00,78.75,367.0,19.27,51.3,42.83,41.1,6.47,0.7,5.75,1.6,14.38,,52.23,0.83,219.65,2.1,966.23,,34.3,0.0
2019-07-10 22:00:00,2019-07-10 23:00:00,82.0,385.75,4.88,38.0,24.2,37.92,5.88,0.35,4.5,2.23,20.1,,56.83,0.5,182.4,2.23,966.43,,33.25,0.0
2019-07-10 23:00:00,2019-07-11 00:00:00,83.25,367.75,8.68,43.35,30.1,35.95,6.47,0.4,4.72,1.58,16.62,,57.58,0.47,212.73,2.15,966.05,,32.95,0.0
2019-07-11 00:00:00,2019-07-11 01:00:00,78.0,331.0,5.6,38.2,24.8,31.3,7.82,0.53,3.65,0.7,10.97,,65.88,0.55,111.75,2.45,965.6,,31.78,0.0
2019-07-11 01:00:00,2019-07-11 02:00:00,77.0,312.25,2.6,25.87,15.88,27.1,8.53,0.43,,0.25,5.17,,72.53,0.57,195.2,2.18,965.4,,30.73,0.0
2019-07-11 02:00:00,2019-07-11 03:00:00,68.5,265.0,,,,,,,6.25,0.78,5.38,,54.67,2.0,240.47,2.02,965.15,,32.28,0.0
2019-07-11 03:00:00,2019-07-11 04:00:00,48.0,196.5,1.38,18.82,11.1,30.52,7.98,0.1,9.05,1.12,10.28,,48.9,2.23,228.95,2.07,964.98,,32.58,0.0
2019-07-11 04:00:00,2019-07-11 05:00:00,36.5,149.25,1.33,13.65,8.35,31.27,6.9,0.03,10.23,0.78,5.42,,50.53,1.9,226.28,2.05,965.02,,31.93,0.0
2019-07-11 05:00:00,2019-07-11 06:00:00,37.0,145.5,1.92,12.62,8.37,31.73,6.03,0.0,9.68,0.88,4.97,,51.3,2.92,232.7,5.3,965.4,,32.0,0.0
2019-07-11 06:00:00,2019-07-11 07:00:00,34.0,176.25,2.42,11.78,8.28,27.93,5.8,0.32,8.78,0.8,4.35,,50.85,3.25,235.35,41.85,966.45,,32.4,0.0
2019-07-11 07:00:00,2019-07-11 08:00:00,37.25,208.0,3.92,12.27,9.75,24.03,7.2,0.42,8.65,0.75,3.5,,49.78,3.35,232.83,126.57,967.02,,33.12,0.0
2019-07-11 08:00:00,2019-07-11 09:00:00,48.5,256.5,6.18,12.88,11.95,22.5,8.25,0.5,8.6,0.88,5.67,,47.9,4.08,233.93,231.0,967.62,,34.02,0.0
2019-07-11 09:00:00,2019-07-11 10:00:00,53.0,339.0,6.57,12.22,11.98,22.35,8.55,0.65,9.65,0.82,4.35,,45.08,4.17,237.9,402.97,967.98,,35.38,0.0
2019-07-11 10:00:00,2019-07-11 11:00:00,62.0,407.0,,,,,,,13.5,1.07,6.07,,42.05,4.15,239.07,534.0,967.78,,36.58,0.0
2019-07-11 11:00:00,2019-07-11 12:00:00,69.0,472.0,12.3,64.33,44.58,31.35,7.48,0.57,,0.78,3.15,,40.58,3.95,238.5,522.62,968.03,,37.17,0.0
2019-07-11 12:00:00,2019-07-11 13:00:00,66.0,467.0,3.92,10.35,8.7,21.35,7.88,0.45,24.02,0.72,2.83,,39.45,3.08,256.32,475.77,968.4,,37.92,0.0
2019-07-11 13:00:00,2019-07-11 14:00:00,70.0,455.0,3.53,10.8,8.67,22.18,7.12,0.7,20.88,0.6,2.53,,37.2,2.5,263.48,528.75,968.0,,38.98,0.0
2019-07-11 14:00:00,2019-07-11 15:00:00,79.0,489.0,3.55,13.0,9.8,22.95,7.4,0.8,22.5,0.55,2.8,,36.52,2.23,276.42,421.28,967.42,,39.35,0.0
2019-07-11 15:00:00,2019-07-11 16:00:00,75.0,501.0,3.98,15.72,11.68,21.62,7.6,0.98,23.5,0.5,2.53,,37.38,1.98,266.03,269.6,966.67,,39.15,0.0
2019-07-11 16:00:00,2019-07-11 17:00:00,75.0,493.0,3.98,17.73,12.62,19.1,8.43,1.02,22.1,0.62,3.12,,38.95,1.47,254.0,134.25,966.43,,38.4,0.0
2019-07-11 17:00:00,2019-07-11 18:00:00,78.0,472.0,2.5,15.03,10.12,17.15,8.45,1.17,23.88,0.52,3.5,,41.12,1.3,199.95,83.28,966.38,,37.9,0.0
2019-07-11 18:00:00,2019-07-11 19:00:00,61.0,331.0,5.03,24.47,17.02,16.68,8.4,0.55,21.48,0.65,5.8,,47.45,2.05,177.35,44.3,966.5,,37.1,0.0
2019-07-11 19:00:00,2019-07-11 20:00:00,62.0,335.0,1.15,20.4,11.8,17.4,8.1,0.65,22.15,0.55,8.28,,69.88,1.32,26.9,6.0,967.38,,33.85,0.0
2019-07-11 20:00:00,2019-07-11 21:00:00,61.0,273.0,1.0,23.25,12.93,16.85,7.43,0.65,18.57,0.38,14.3,,70.72,1.38,47.0,2.62,968.1,,33.05,0.0
2019-07-11 21:00:00,2019-07-11 22:00:00,64.0,250.0,0.63,23.32,12.7,15.35,7.0,0.6,16.15,0.25,9.82,,74.42,0.97,46.4,2.6,968.38,,31.82,0.0
2019-07-11 22:00:00,2019-07-11 23:00:00,57.0,202.0,0.3,22.2,11.97,14.12,6.85,0.7,13.32,0.3,8.7,,81.3,0.68,55.88,2.62,968.48,,31.62,0.0
2019-07-11 23:00:00,2019-07-12 00:00:00,57.0,185.0,1.57,24.8,14.47,12.73,6.6,0.63,10.15,0.3,10.45,,84.38,0.75,69.33,2.62,968.72,,31.4,0.0
2019-07-12 00:00:00,2019-07-12 01:00:00,51.0,175.0,0.88,18.12,10.32,11.7,7.6,0.3,10.73,0.27,8.88,,86.58,0.83,86.1,2.62,968.58,,31.0,0.0
2019-07-12 01:00:00,2019-07-12 02:00:00,62.0,169.0,0.7,15.35,8.75,12.05,7.22,0.3,,0.28,9.7,,89.22,0.72,116.0,2.55,968.25,,30.42,0.0
2019-07-12 02:00:00,2019-07-12 03:00:00,48.0,150.0,,,,,,,7.1,0.25,8.4,,91.97,0.5,151.7,2.42,967.55,,29.73,0.0
2019-07-12 03:00:00,2019-07-12 04:00:00,59.0,155.0,1.83,18.0,11.05,19.48,6.28,,4.53,0.27,12.0,,91.65,0.83,155.0,2.35,967.15,,29.6,0.0
2019-07-12 04:00:00,2019-07-12 05:00:00,67.0,136.0,1.6,13.1,8.28,18.65,5.6,,5.0,0.18,8.53,,73.58,0.7,157.2,2.4,967.23,,30.43,0.0
2019-07-12 05:00:00,2019-07-12 06:00:00,36.0,113.0,2.7,22.77,14.35,15.77,5.57,,3.73,0.12,4.6,,68.1,0.57,167.35,4.65,967.82,,30.65,0.0
2019-07-12 06:00:00,2019-07-12 07:00:00,34.0,128.0,3.47,20.67,13.8,12.98,5.03,0.2,4.05,0.1,4.42,,62.15,0.55,166.7,26.6,969.1,,31.42,0.0
2019-07-12 07:00:00,2019-07-12 08:00:00,34.0,156.0,4.8,15.2,12.0,13.35,5.05,0.03,4.95,0.38,4.35,,49.98,2.58,243.52,72.33,970.4,,33.05,0.0
2019-07-12 08:00:00,2019-07-12 09:00:00,39.0,278.0,7.8,17.88,15.85,18.0,7.07,0.05,5.7,0.85,5.03,,48.55,2.92,248.05,124.57,970.83,,33.55,0.0
2019-07-12 09:00:00,2019-07-12 10:00:00,49.25,339.25,8.8,16.97,16.2,27.2,7.4,0.17,6.23,0.95,6.13,,47.88,3.1,253.9,182.2,971.08,,34.05,0.0
2019-07-12 10:00:00,2019-07-12 11:00:00,53.5,420.0,7.45,12.75,12.85,24.3,7.03,0.08,7.67,0.98,6.1,,45.58,3.7,256.7,327.25,971.22,,34.9,0.0
2019-07-12 11:00:00,2019-07-12 12:00:00,75.0,500.0,5.6,12.43,11.23,20.3,7.22,0.1,8.9,0.82,3.55,,42.65,3.1,271.07,427.52,971.1,,36.1,0.0
2019-07-12 12:00:00,2019-07-12 13:00:00,78.0,493.5,6.0,12.15,11.45,31.15,5.47,0.33,11.7,0.78,3.77,,39.82,2.75,265.58,471.28,970.5,,36.88,0.0
2019-07-12 13:00:00,2019-07-12 14:00:00,70.0,453.75,4.45,9.85,8.88,60.28,5.72,0.38,14.75,0.55,2.52,,37.1,2.82,239.97,536.98,969.92,,38.12,0.0
2019-07-12 14:00:00,2019-07-12 15:00:00,69.5,437.75,3.8,7.57,7.1,53.75,4.65,0.43,18.02,0.4,1.77,,35.27,2.85,253.75,431.58,969.42,,38.45,0.0
2019-07-12 15:00:00,2019-07-12 16:00:00,60.75,404.25,4.53,11.35,9.85,48.65,4.3,0.53,19.73,0.47,2.27,,34.98,2.6,252.18,319.7,968.95,,38.82,0.0
2019-07-12 16:00:00,2019-07-12 17:00:00,64.25,373.75,3.45,11.25,8.8,41.45,6.45,0.57,19.7,0.55,2.8,,35.65,2.58,245.82,202.77,968.6,,38.38,0.0
2019-07-12 17:00:00,2019-07-12 18:00:00,58.5,326.75,5.25,15.12,12.38,31.85,6.92,0.67,19.25,0.57,3.02,,37.5,2.28,248.7,96.55,968.62,,37.58,0.0
2019-07-12 18:00:00,2019-07-12 19:00:00,55.25,296.0,8.27,24.23,19.48,29.85,7.9,0.5,15.53,1.25,5.62,,39.95,1.95,227.65,40.33,968.85,,36.88,0.0
2019-07-12 19:00:00,2019-07-12 20:00:00,49.5,261.25,9.02,35.3,26.43,29.43,7.57,0.6,11.02,1.23,8.25,,43.05,1.15,213.92,5.78,969.4,,35.5,0.0
2019-07-12 20:00:00,2019-07-12 21:00:00,47.25,234.5,4.42,24.7,16.77,29.0,5.83,0.4,9.62,1.17,10.18,,47.73,0.75,174.97,2.25,970.13,,33.75,0.0
2019-07-12 21:00:00,2019-07-12 22:00:00,53.25,263.25,2.1,28.88,17.07,30.12,5.83,0.75,9.88,1.4,10.68,,66.12,1.1,73.15,2.58,970.78,,32.9,0.0
2019-07-12 22:00:00,2019-07-12 23:00:00,79.75,392.5,0.98,29.38,16.43,25.13,5.65,0.88,9.78,0.4,16.58,,75.55,1.25,86.4,2.5,971.0,,32.25,0.0
2019-07-12 23:00:00,2019-07-13 00:00:00,84.75,423.0,1.73,27.7,16.15,19.58,6.0,0.77,9.62,0.38,9.35,,78.08,1.2,99.43,2.45,970.88,,31.62,0.0
2019-07-13 00:00:00,2019-07-13 01:00:00,84.5,397.0,0.97,25.55,14.35,15.12,8.12,0.5,9.62,0.33,7.67,,81.52,0.8,90.3,2.5,970.4,,31.27,0.0
2019-07-13 01:00:00,2019-07-13 02:00:00,82.0,346.5,1.77,29.8,17.32,14.3,9.12,0.55,,0.33,5.7,,84.42,0.7,107.2,2.45,969.8,,30.62,0.0
2019-07-13 02:00:00,2019-07-13 03:00:00,68.5,308.0,,,,,,,4.58,0.3,7.15,,78.22,0.62,159.97,2.25,969.37,,30.83,0.0
2019-07-13 03:00:00,2019-07-13 04:00:00,55.75,230.0,1.7,17.98,10.97,17.0,7.57,0.25,7.32,0.22,7.15,,52.92,2.38,226.6,2.02,968.88,,32.55,0.0
2019-07-13 04:00:00,2019-07-13 05:00:00,30.0,115.0,1.53,9.12,6.12,18.27,7.17,0.05,11.88,0.6,3.27,,49.12,3.18,227.7,1.98,968.9,,32.85,0.0
2019-07-13 05:00:00,2019-07-13 06:00:00,26.25,127.5,1.55,7.95,5.47,28.95,6.02,0.0,11.98,0.43,2.5,,48.98,4.2,231.05,3.67,969.18,,32.77,0.0
2019-07-13 06:00:00,2019-07-13 07:00:00,25.25,150.75,1.52,7.78,5.38,32.48,6.55,0.22,11.88,0.55,3.03,,49.2,4.3,230.3,31.7,969.88,,32.73,0.0
2019-07-13 07:00:00,2019-07-13 08:00:00,28.75,166.25,2.27,8.12,6.17,27.05,6.85,0.3,11.62,0.6,2.35,,48.75,4.75,229.35,122.5,970.77,,33.0,0.0
2019-07-13 08:00:00,2019-07-13 09:00:00,28.75,191.75,2.77,8.0,6.53,19.5,7.65,0.4,12.95,0.57,4.25,,47.1,5.02,233.1,238.6,971.1,,33.88,0.0
2019-07-13 09:00:00,2019-07-13 10:00:00,36.25,282.0,4.1,7.33,7.22,17.32,8.2,0.45,12.25,0.6,3.27,,44.15,5.07,246.0,366.75,971.0,,35.08,0.0
2019-07-13 10:00:00,2019-07-13 11:00:00,61.5,474.75,5.35,7.8,8.57,16.93,8.55,0.38,11.88,0.47,2.85,,41.67,5.08,247.42,461.47,971.45,,36.3,0.0
2019-07-13 11:00:00,2019-07-13 12:00:00,87.5,557.5,4.27,8.32,7.92,17.0,8.1,0.33,14.07,0.53,2.93,,39.0,4.4,261.5,564.85,971.53,,37.15,0.0
2019-07-13 12:00:00,2019-07-13 13:00:00,76.5,445.0,4.4,7.8,7.7,19.98,6.32,0.27,17.1,0.67,2.77,,36.1,3.33,257.43,608.85,970.43,,38.03,0.0
2019-07-13 13:00:00,2019-07-13 14:00:00,63.5,341.5,3.75,8.9,7.82,23.57,6.18,0.28,21.27,0.45,2.58,,33.42,2.9,233.32,574.27,969.67,,39.25,0.0
2019-07-13 14:00:00,2019-07-13 15:00:00,55.0,293.0,3.72,9.18,7.95,27.98,5.75,0.17,22.83,0.47,2.42,,32.7,2.88,225.6,443.72,969.75,,39.55,0.0
2019-07-13 15:00:00,2019-07-13 16:00:00,50.75,268.0,2.92,7.57,6.47,27.78,5.57,0.1,22.88,0.38,1.92,,32.4,2.78,229.47,316.38,969.45,,39.45,0.0
2019-07-13 16:00:00,2019-07-13 17:00:00,48.25,262.5,3.75,9.55,8.1,25.9,7.05,1.4,21.4,0.45,2.4,,30.83,2.58,227.82,184.47,968.95,,39.35,0.0
2019-07-13 17:00:00,2019-07-13 18:00:00,50.75,249.5,5.53,14.28,12.2,23.95,8.03,1.57,19.9,0.5,2.05,,31.32,2.67,235.45,102.88,968.83,,38.53,0.0
2019-07-13 18:00:00,2019-07-13 19:00:00,43.75,221.75,6.53,16.02,13.82,25.22,8.55,0.05,17.98,0.78,3.65,,32.92,2.92,239.8,41.65,968.85,,37.57,0.0
2019-07-13 19:00:00,2019-07-13 20:00:00,35.75,200.5,12.15,31.52,26.53,25.03,9.08,0.12,11.35,1.35,8.12,,36.07,1.8,238.88,4.67,969.17,,36.42,0.0
2019-07-13 20:00:00,2019-07-13 21:00:00,42.75,235.25,8.93,31.12,23.9,25.03,7.85,0.0,9.07,1.45,9.72,,52.12,1.15,115.77,2.2,969.63,,34.28,0.0
2019-07-13 21:00:00,2019-07-13 22:00:00,51.25,228.5,2.08,19.35,11.97,22.37,6.88,0.1,12.93,0.82,15.12,,74.53,1.45,22.52,2.45,970.38,,31.9,0.0
2019-07-13 22:00:00,2019-07-13 23:00:00,58.75,223.75,1.02,24.7,13.95,18.97,6.35,0.13,12.3,0.35,7.82,,73.2,1.12,33.35,2.5,970.65,,31.27,0.0
2019-07-13 23:00:00,2019-07-14 00:00:00,52.0,200.25,5.4,43.27,27.32,16.62,6.63,0.13,7.1,1.92,17.77,,71.42,0.95,104.25,2.4,970.25,,31.1,0.0
2019-07-14 00:00:00,2019-07-14 01:00:00,50.25,207.25,1.2,24.42,13.98,12.28,7.95,0.23,11.25,1.35,14.23,,68.1,0.8,120.0,2.35,969.97,,30.62,0.0
2019-07-14 01:00:00,2019-07-14 02:00:00,43.75,186.0,1.5,26.55,15.35,15.25,8.53,0.28,,0.7,8.08,,71.12,0.57,129.5,2.38,969.4,,29.9,0.0
2019-07-14 02:00:00,2019-07-14 03:00:00,40.25,178.25,,,,,,,9.4,0.8,7.85,,74.38,0.8,149.82,2.27,968.82,,29.52,0.0
2019-07-14 03:00:00,2019-07-14 04:00:00,45.0,192.0,0.93,21.0,11.93,22.48,8.12,0.4,9.42,1.48,12.35,,77.07,0.75,174.55,2.22,968.17,,29.73,0.0
2019-07-14 04:00:00,2019-07-14 05:00:00,52.75,182.75,1.17,16.0,9.12,20.77,7.95,0.12,10.05,0.35,10.97,,70.83,1.27,211.25,2.08,967.9,,30.5,0.0
2019-07-14 05:00:00,2019-07-14 06:00:00,38.5,145.5,1.3,14.38,8.72,17.8,7.88,0.07,8.35,0.92,7.48,,58.77,1.95,217.25,5.42,968.05,,31.57,0.0
2019-07-14 06:00:00,2019-07-14 07:00:00,33.75,159.0,1.92,8.35,6.0,17.65,7.18,0.22,9.25,0.6,4.88,,48.92,3.45,223.88,44.98,968.25,,32.5,0.0
2019-07-14 07:00:00,2019-07-14 08:00:00,36.25,218.0,2.48,6.4,5.42,27.7,7.35,0.03,10.78,0.38,1.73,,45.88,4.2,227.8,130.85,968.85,,33.3,0.0
2019-07-14 08:00:00,2019-07-14 09:00:00,48.25,285.25,2.92,5.65,5.4,24.12,8.65,0.0,11.22,0.5,2.02,,44.08,4.38,237.97,241.65,970.07,,34.12,0.0
2019-07-14 09:00:00,2019-07-14 10:00:00,55.5,363.75,2.95,6.35,5.75,18.42,9.3,,13.1,0.6,3.02,,42.38,4.3,250.22,363.22,970.62,,35.0,0.0
2019-07-14 10:00:00,2019-07-14 11:00:00,59.25,366.25,4.03,7.6,7.28,16.15,9.77,,13.6,0.6,3.2,,39.12,3.55,258.9,488.78,970.55,,36.27,0.0
2019-07-14 11:00:00,2019-07-14 12:00:00,63.25,330.25,3.73,7.4,6.95,15.57,8.93,,16.1,0.57,2.38,,37.18,3.25,265.1,530.98,970.38,,36.88,0.0
2019-07-14 12:00:00,2019-07-14 13:00:00,54.0,276.5,4.1,10.3,8.92,16.38,7.62,1.32,18.2,0.62,3.02,,38.12,3.0,258.8,394.8,970.1,,36.9,0.0
2019-07-14 13:00:00,2019-07-14 14:00:00,54.0,298.5,3.67,12.22,9.45,17.1,7.75,1.02,19.15,0.6,3.05,,36.45,2.23,251.3,419.35,969.45,,37.67,0.0
2019-07-14 14:00:00,2019-07-14 15:00:00,64.25,344.25,3.9,12.15,9.65,19.4,7.47,1.18,20.92,0.45,1.88,,36.7,1.63,265.8,282.88,968.92,,37.45,0.0
2019-07-14 15:00:00,2019-07-14 16:00:00,71.0,358.75,3.05,14.12,10.05,22.48,6.98,2.55,26.15,1.02,7.12,,38.67,1.12,271.82,268.95,967.98,,37.27,0.0
2019-07-14 16:00:00,2019-07-14 17:00:00,76.0,351.75,2.52,10.8,7.63,21.12,7.38,1.2,22.42,0.68,4.08,,34.98,1.7,216.18,184.22,967.38,,38.08,0.0
2019-07-14 17:00:00,2019-07-14 18:00:00,63.25,268.5,1.4,9.88,6.42,19.5,8.85,1.33,23.5,0.4,1.95,,45.38,1.15,91.15,85.92,967.45,,35.98,0.0
2019-07-14 18:00:00,2019-07-14 19:00:00,70.0,307.5,1.35,25.45,14.63,17.45,9.52,2.7,21.15,0.93,5.75,,58.88,1.55,27.12,25.98,967.92,,33.43,0.0
2019-07-14 19:00:00,2019-07-14 20:00:00,99.0,357.0,1.0,30.35,16.97,17.02,10.07,2.8,16.4,0.27,4.42,,62.88,1.45,28.05,3.85,968.65,,32.4,0.0
2019-07-14 20:00:00,2019-07-14 21:00:00,101.75,346.5,13.9,49.8,37.77,14.68,8.88,2.83,9.22,0.25,2.65,,64.62,1.45,57.58,2.5,969.12,,31.55,0.0
2019-07-14 21:00:00,2019-07-14 22:00:00,84.75,296.25,10.22,42.32,30.8,14.32,18.52,2.7,7.97,1.07,4.7,,61.35,1.55,60.6,2.6,969.12,,31.25,0.0
2019-07-14 22:00:00,2019-07-14 23:00:00,62.75,226.5,1.6,15.55,9.2,22.8,24.23,2.7,15.3,1.03,3.98,,64.67,1.15,45.72,2.52,969.42,,30.62,0.0
2019-07-14 23:00:00,2019-07-15 00:00:00,57.5,171.5,1.07,14.93,8.85,30.17,16.6,2.7,17.57,1.45,6.2,,64.65,1.4,33.42,2.48,969.35,,30.2,0.0
2019-07-15 00:00:00,2019-07-15 01:00:00,43.25,122.25,0.85,15.02,8.68,26.75,13.15,0.4,16.77,1.27,3.4,,64.12,1.03,46.67,2.5,968.98,,29.47,0.0
2019-07-15 01:00:00,2019-07-15 02:00:00,39.25,100.0,0.85,19.65,11.12,22.43,12.43,0.45,,1.1,6.12,,71.58,1.32,12.08,2.25,968.45,,28.48,0.0
2019-07-15 02:00:00,2019-07-15 03:00:00,31.5,83.0,,,,,,,13.8,1.3,9.75,,74.95,1.3,46.6,2.48,967.78,,27.57,0.0
2019-07-15 03:00:00,2019-07-15 04:00:00,22.0,73.5,0.8,12.15,7.13,15.3,11.1,0.33,15.22,0.53,2.98,,77.62,1.27,43.95,2.5,967.42,,27.08,0.0
2019-07-15 04:00:00,2019-07-15 05:00:00,17.75,59.75,0.45,10.8,6.1,15.65,9.6,0.2,15.1,0.5,4.68,,81.25,1.25,34.42,2.48,967.62,,26.65,0.0
2019-07-15 05:00:00,2019-07-15 06:00:00,22.25,48.75,3.43,26.2,16.73,14.0,8.32,0.07,10.25,0.35,1.85,,83.0,1.4,68.95,4.88,967.68,,26.65,0.0
2019-07-15 06:00:00,2019-07-15 07:00:00,19.0,44.25,3.0,28.05,17.4,13.7,7.93,0.3,8.22,0.4,1.9,,83.45,1.55,39.77,23.43,968.48,,26.7,0.0
2019-07-15 07:00:00,2019-07-15 08:00:00,17.0,46.0,3.05,26.9,16.72,15.6,10.2,0.38,10.22,0.5,2.65,,82.0,1.67,78.7,98.03,969.27,,27.27,0.0
2019-07-15 08:00:00,2019-07-15 09:00:00,20.75,57.25,1.52,11.28,7.22,16.48,10.7,0.5,12.95,0.72,4.27,,79.6,1.65,97.12,154.35,969.8,,28.0,0.0
2019-07-15 09:00:00,2019-07-15 10:00:00,25.0,61.5,1.77,9.57,6.55,16.28,11.25,0.5,15.53,0.7,3.28,,70.43,1.68,100.85,311.27,969.98,,29.93,0.0
2019-07-15 10:00:00,2019-07-15 11:00:00,35.0,95.25,2.0,11.25,7.6,16.17,10.88,,17.32,0.95,10.07,,62.2,1.6,112.62,422.65,969.92,,32.05,0.0
2019-07-15 11:00:00,2019-07-15 12:00:00,51.0,164.75,1.62,11.28,7.33,15.38,10.8,,20.52,1.02,12.05,,52.9,0.9,130.85,476.88,969.75,,34.38,0.0
