From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (ng/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2020-10-09 21:00:00,2020-10-09 22:00:00,103.25,278.5,3.15,44.97,48.1,52.25,8.9,1.18,8.72,0.45,3.45,,54.93,0.88,339.4,2.93,986.73,,32.27,0.0
2020-10-09 22:00:00,2020-10-09 23:00:00,108.0,255.5,0.93,33.23,34.12,54.35,,0.92,11.85,0.3,2.88,,57.23,0.82,341.12,2.9,986.9,,31.95,0.0
2020-10-09 23:00:00,2020-10-10 00:00:00,112.75,244.75,1.25,30.75,31.98,58.4,,0.85,10.2,0.3,2.38,,59.12,0.88,342.38,2.93,986.73,,31.73,0.0
2020-10-10 00:00:00,2020-10-10 01:00:00,116.5,241.0,23.0,40.6,62.25,57.4,6.25,0.92,3.12,0.3,2.15,,62.23,0.6,253.72,2.95,986.62,,31.3,0.0
2020-10-10 01:00:00,2020-10-10 02:00:00,111.0,225.75,36.3,41.7,78.03,63.77,7.0,0.85,5.5,0.3,1.88,,67.52,0.3,278.95,3.0,986.65,,30.7,0.0
2020-10-10 02:00:00,2020-10-10 03:00:00,106.25,203.0,26.1,35.0,61.1,67.9,6.2,0.8,1.62,0.3,2.05,,70.28,0.32,270.5,2.98,986.57,,30.4,0.0
2020-10-10 03:00:00,2020-10-10 04:00:00,101.5,190.75,28.45,34.83,63.45,59.45,6.68,0.7,1.9,0.38,2.3,,69.9,0.5,245.2,2.95,986.5,,30.38,0.0
2020-10-10 04:00:00,2020-10-10 05:00:00,102.0,185.75,45.0,34.77,79.75,54.25,6.55,0.7,1.57,0.47,2.62,,71.6,0.38,250.2,2.98,986.53,,30.23,0.0
2020-10-10 05:00:00,2020-10-10 06:00:00,100.0,177.0,86.12,28.62,114.65,55.03,5.3,0.9,1.43,0.5,2.83,,72.75,0.47,249.43,3.0,987.0,,30.17,0.0
2020-10-10 06:00:00,2020-10-10 07:00:00,103.5,190.25,91.62,31.12,122.88,60.92,5.62,0.88,1.97,0.47,2.9,,72.7,0.53,256.05,16.62,987.35,,30.1,0.0
2020-10-10 07:00:00,2020-10-10 08:00:00,113.5,207.0,56.63,32.8,89.4,69.28,7.75,0.88,2.12,0.47,2.42,,66.05,0.8,263.82,116.03,987.92,,30.9,0.0
2020-10-10 08:00:00,2020-10-10 09:00:00,139.5,254.25,32.38,39.9,72.4,74.75,7.2,0.97,3.55,0.4,1.58,,59.52,0.75,270.3,253.32,988.53,,32.3,0.0
2020-10-10 09:00:00,2020-10-10 10:00:00,140.5,279.75,15.7,49.1,64.72,80.93,8.9,0.97,10.82,0.4,1.52,,55.22,0.68,268.18,247.77,988.88,,33.12,0.0
2020-10-10 10:00:00,2020-10-10 11:00:00,137.25,277.25,1.95,37.12,39.05,84.97,26.7,0.77,35.77,0.45,1.5,,48.9,0.6,307.7,528.52,988.9,,34.38,0.0
2020-10-10 11:00:00,2020-10-10 12:00:00,129.75,266.5,1.08,34.9,36.2,88.55,30.57,0.8,,0.38,1.2,,46.0,0.72,306.1,563.02,988.35,,34.98,0.0
2020-10-10 12:00:00,2020-10-10 13:00:00,115.25,262.5,0.55,21.55,21.65,82.22,15.1,0.45,,0.35,1.33,,43.2,1.0,337.1,598.83,987.43,,35.3,0.0
2020-10-10 13:00:00,2020-10-10 14:00:00,93.25,220.25,0.57,17.62,17.93,91.65,0.3,0.75,,0.3,1.17,,41.8,0.9,298.8,457.7,986.0,,35.4,0.0
2020-10-10 14:00:00,2020-10-10 15:00:00,86.75,206.25,0.33,12.0,12.35,62.65,6.05,0.62,,0.18,0.93,,39.95,1.45,335.58,433.4,985.33,,35.45,0.0
2020-10-10 15:00:00,2020-10-10 16:00:00,55.0,152.25,0.2,11.1,11.0,57.5,4.5,0.6,49.1,0.1,0.6,,41.6,1.07,335.0,269.55,984.62,,35.3,0.0
2020-10-10 16:00:00,2020-10-10 17:00:00,54.75,155.5,,,,,,,32.35,0.2,1.02,,44.9,1.15,340.27,116.5,984.12,,34.58,0.0
2020-10-10 17:00:00,2020-10-10 18:00:00,67.0,181.0,0.65,22.95,23.6,39.3,4.15,1.1,33.33,0.3,1.15,,48.65,0.82,314.02,22.15,983.83,,33.75,0.0
2020-10-10 18:00:00,2020-10-10 19:00:00,76.75,210.5,0.95,28.02,28.93,36.55,4.42,1.27,14.43,0.32,1.73,,49.12,0.65,308.18,3.08,983.8,,33.3,0.0
2020-10-10 19:00:00,2020-10-10 20:00:00,76.5,223.75,3.65,42.05,45.65,36.5,4.88,1.8,3.62,0.45,2.3,,51.65,0.7,306.15,2.95,984.05,,32.98,0.0
2020-10-10 20:00:00,2020-10-10 21:00:00,98.5,242.0,7.88,43.0,50.92,39.62,6.17,1.82,2.78,0.5,2.88,,54.02,0.75,316.62,2.95,984.55,,32.62,0.0
2020-10-10 21:00:00,2020-10-10 22:00:00,106.5,241.75,2.77,32.45,35.23,42.8,5.22,1.55,8.0,0.43,2.5,,56.92,0.78,332.77,3.0,984.95,,32.35,0.0
2020-10-10 22:00:00,2020-10-10 23:00:00,106.75,228.25,1.0,26.45,27.45,44.42,4.75,1.33,9.93,0.33,2.0,,58.97,0.82,342.67,3.02,985.2,,32.02,0.0
2020-10-10 23:00:00,2020-10-11 00:00:00,99.75,209.0,0.6,19.1,19.7,44.48,4.97,0.92,13.55,0.25,1.27,,58.8,0.82,338.12,3.0,985.25,,31.88,0.0
2020-10-11 00:00:00,2020-10-11 01:00:00,95.25,189.75,1.05,22.55,23.6,44.2,6.9,0.93,8.05,0.2,1.07,,60.45,0.62,313.02,2.92,985.28,,31.62,0.0
2020-10-11 01:00:00,2020-10-11 02:00:00,108.25,200.5,2.05,23.68,25.73,51.67,6.12,0.88,12.3,0.2,1.32,,62.65,0.6,327.6,2.9,985.18,,31.37,0.0
2020-10-11 02:00:00,2020-10-11 03:00:00,101.75,189.5,12.8,29.1,41.9,54.6,5.8,1.1,2.6,0.23,1.6,,66.45,0.53,242.75,3.02,985.0,,30.83,0.0
2020-10-11 03:00:00,2020-10-11 04:00:00,105.0,187.5,20.32,27.0,47.33,47.12,4.92,1.1,1.27,0.45,1.95,,68.1,0.6,246.72,3.0,984.9,,30.7,0.0
2020-10-11 04:00:00,2020-10-11 05:00:00,100.0,183.0,28.9,27.1,56.05,42.67,5.5,1.05,1.5,0.47,2.0,,68.8,0.5,245.03,2.98,984.93,,30.58,0.0
2020-10-11 05:00:00,2020-10-11 06:00:00,105.75,179.25,41.53,24.35,65.88,45.02,4.95,1.15,1.53,0.4,1.98,,69.62,0.48,245.1,3.0,985.05,,30.5,0.0
2020-10-11 06:00:00,2020-10-11 07:00:00,116.75,199.5,40.4,21.88,62.3,48.65,4.65,1.2,1.32,0.4,1.8,,70.95,0.62,241.58,15.05,985.5,,30.25,0.0
2020-10-11 07:00:00,2020-10-11 08:00:00,127.5,217.0,32.62,22.97,55.57,53.15,5.25,1.2,1.48,0.35,1.55,,66.6,0.82,269.93,111.42,985.9,,30.82,0.0
2020-10-11 08:00:00,2020-10-11 09:00:00,136.5,235.5,25.4,27.77,53.18,58.23,7.68,1.33,2.5,0.32,1.3,,61.17,0.85,259.35,244.8,986.5,,32.05,0.0
2020-10-11 09:00:00,2020-10-11 10:00:00,144.0,260.25,11.55,31.68,43.23,64.2,11.53,1.3,11.32,0.38,1.33,,56.35,0.72,302.35,240.45,986.78,,33.02,0.0
2020-10-11 10:00:00,2020-10-11 11:00:00,147.25,276.5,1.83,26.82,28.62,65.65,23.3,1.2,30.38,0.35,1.45,,50.62,0.78,319.73,519.23,986.45,,34.23,0.0
2020-10-11 11:00:00,2020-10-11 12:00:00,122.5,266.5,0.55,18.55,19.1,62.28,17.75,0.93,43.68,0.27,1.1,,46.35,0.95,338.98,565.7,985.7,,34.95,0.0
2020-10-11 12:00:00,2020-10-11 13:00:00,99.25,227.25,0.4,12.58,12.97,60.88,10.02,0.8,47.8,0.2,1.05,,44.57,1.08,338.4,502.93,984.75,,35.1,0.0
2020-10-11 13:00:00,2020-10-11 14:00:00,90.25,201.75,0.33,9.7,9.97,57.15,7.22,0.6,45.85,0.2,1.0,,41.7,1.27,335.43,512.27,983.58,,35.4,0.0
2020-10-11 14:00:00,2020-10-11 15:00:00,69.0,169.5,0.28,8.78,9.2,54.25,6.17,0.6,44.12,0.2,0.9,,42.2,1.3,241.47,389.85,982.7,,35.32,0.0
2020-10-11 15:00:00,2020-10-11 16:00:00,64.0,170.75,0.53,8.57,9.05,50.85,5.6,0.6,42.85,0.15,0.62,,42.73,1.52,338.95,275.2,982.1,,35.23,0.0
2020-10-11 16:00:00,2020-10-11 17:00:00,59.5,162.75,0.33,9.7,10.33,47.9,5.72,0.67,39.85,0.2,0.75,,44.48,1.23,338.33,115.25,981.85,,34.62,0.0
2020-10-11 17:00:00,2020-10-11 18:00:00,70.75,174.5,0.55,16.4,16.98,44.9,6.23,1.05,29.83,0.2,1.12,,48.92,0.8,328.95,19.65,981.83,,33.68,0.0
2020-10-11 18:00:00,2020-10-11 19:00:00,95.0,204.25,1.38,35.22,36.6,42.72,6.35,1.62,11.22,0.35,2.15,,52.73,0.68,315.43,2.88,981.98,,32.98,0.0
2020-10-11 19:00:00,2020-10-11 20:00:00,107.0,240.0,18.12,45.37,63.5,42.92,7.02,2.0,1.95,0.53,3.2,,53.35,0.58,305.75,2.8,982.58,,32.58,0.0
2020-10-11 20:00:00,2020-10-11 21:00:00,108.25,251.5,21.73,45.83,67.55,44.3,8.55,2.0,2.08,0.6,3.22,,53.4,0.62,313.73,2.77,983.15,,32.42,0.0
2020-10-11 21:00:00,2020-10-11 22:00:00,113.5,243.0,18.27,44.67,62.93,44.48,9.35,2.17,2.4,0.6,3.5,,55.0,0.67,332.25,2.8,983.45,,32.02,0.0
2020-10-11 22:00:00,2020-10-11 23:00:00,120.25,250.25,15.58,39.95,55.5,44.42,9.47,1.9,3.6,0.57,4.0,,55.58,0.75,340.57,2.8,983.78,,31.92,0.0
2020-10-11 23:00:00,2020-10-12 00:00:00,127.5,248.5,3.63,31.57,35.2,46.5,8.17,1.4,7.0,0.35,2.75,,56.55,0.73,332.88,2.83,983.55,,31.78,0.0
2020-10-12 00:00:00,2020-10-12 01:00:00,127.25,227.25,3.77,28.55,32.3,46.05,7.4,1.15,7.88,0.3,2.12,,57.62,0.82,339.85,2.85,983.38,,31.68,0.0
2020-10-12 01:00:00,2020-10-12 02:00:00,126.0,209.75,1.2,18.48,19.65,53.35,7.22,0.95,14.85,0.3,1.33,,59.88,0.75,176.83,3.05,983.2,,31.32,0.0
2020-10-12 02:00:00,2020-10-12 03:00:00,138.0,197.75,21.2,23.5,44.6,61.1,5.6,1.3,9.25,0.3,1.02,,62.07,0.57,193.7,3.0,982.98,,31.08,0.0
2020-10-12 03:00:00,2020-10-12 04:00:00,149.75,202.0,29.5,24.7,54.2,56.0,5.22,1.3,2.38,0.33,1.43,,67.33,0.33,272.38,2.9,982.8,,30.55,0.0
2020-10-12 04:00:00,2020-10-12 05:00:00,196.25,243.5,29.52,23.25,52.77,54.97,5.38,1.3,3.15,0.32,1.25,,68.97,0.47,286.98,2.85,982.92,,30.45,0.0
2020-10-12 05:00:00,2020-10-12 06:00:00,227.25,268.5,14.42,24.35,38.75,60.18,7.05,1.12,2.67,0.38,1.18,,66.67,0.57,322.07,2.8,983.17,,30.52,0.0
2020-10-12 06:00:00,2020-10-12 07:00:00,214.5,264.0,43.23,23.4,66.58,55.93,6.45,1.43,2.7,0.43,1.57,,71.15,0.4,227.43,14.7,983.65,,30.15,0.0
2020-10-12 07:00:00,2020-10-12 08:00:00,193.0,263.0,103.0,28.43,131.9,59.95,7.22,2.02,2.55,0.5,2.2,,65.53,0.42,222.53,109.53,984.25,,31.18,0.0
2020-10-12 08:00:00,2020-10-12 09:00:00,172.5,285.0,48.38,35.4,83.67,65.97,9.5,1.6,3.62,0.45,2.12,,58.27,0.77,269.17,226.63,984.88,,32.38,0.0
2020-10-12 09:00:00,2020-10-12 10:00:00,195.5,298.0,17.18,49.1,66.28,76.4,14.23,1.85,14.83,0.47,2.07,,54.65,0.7,217.82,239.88,985.12,,33.33,0.0
2020-10-12 10:00:00,2020-10-12 11:00:00,235.75,364.75,1.93,38.93,40.88,85.45,17.47,1.85,42.9,0.58,2.23,,49.58,0.5,292.4,446.2,984.88,,34.4,0.0
2020-10-12 11:00:00,2020-10-12 12:00:00,235.5,387.5,1.15,30.7,31.85,83.35,18.05,1.73,,0.6,2.18,,45.92,0.77,304.17,513.45,984.12,,35.05,0.0
2020-10-12 12:00:00,2020-10-12 13:00:00,188.25,336.0,0.57,18.43,18.98,75.83,13.3,0.88,,0.53,1.68,,42.2,0.83,293.55,576.42,983.25,,35.45,0.0
2020-10-12 13:00:00,2020-10-12 14:00:00,109.75,216.75,0.3,11.2,11.53,66.3,8.1,0.43,,0.22,0.68,,38.8,0.92,308.9,537.85,982.4,,35.7,0.0
2020-10-12 14:00:00,2020-10-12 15:00:00,77.5,156.5,0.1,11.5,11.48,62.82,8.68,0.5,,0.2,0.45,,39.17,1.0,312.05,413.05,981.38,,35.72,0.0
2020-10-12 15:00:00,2020-10-12 16:00:00,104.0,194.0,0.47,12.55,13.0,59.42,10.0,0.6,,0.2,1.15,,40.55,0.88,309.62,222.43,980.7,,35.27,0.0
2020-10-12 16:00:00,2020-10-12 17:00:00,114.5,222.75,0.3,14.55,14.85,55.92,9.62,0.68,36.0,0.2,1.65,,43.4,0.82,328.48,102.45,980.42,,34.58,0.0
2020-10-12 17:00:00,2020-10-12 18:00:00,105.25,224.75,,16.45,16.38,52.28,9.53,0.7,25.9,0.3,1.9,,41.92,1.15,354.2,19.88,980.5,,33.75,0.0
2020-10-12 18:00:00,2020-10-12 19:00:00,94.5,227.0,0.3,31.8,32.1,45.42,8.13,1.55,8.68,0.5,2.15,,45.92,0.65,341.45,2.9,980.8,,32.7,0.0
2020-10-12 19:00:00,2020-10-12 20:00:00,115.0,288.5,10.65,50.45,61.12,45.45,8.0,2.75,1.9,0.8,3.5,,51.57,0.35,339.62,3.0,981.5,,32.0,0.0
2020-10-12 20:00:00,2020-10-12 21:00:00,147.75,357.25,30.92,50.63,81.2,47.05,7.8,3.48,2.05,1.05,4.15,,55.88,0.35,271.95,3.0,982.25,,31.68,0.0
2020-10-12 21:00:00,2020-10-12 22:00:00,161.25,337.0,137.97,51.17,189.0,48.35,8.15,4.6,2.38,1.08,5.07,,59.5,0.4,210.1,3.15,982.95,,31.45,0.0
2020-10-12 22:00:00,2020-10-12 23:00:00,176.0,345.0,207.8,50.25,258.18,54.83,8.35,4.55,2.48,0.88,4.97,,61.03,0.17,233.3,3.1,983.22,,31.33,0.0
2020-10-12 23:00:00,2020-10-13 00:00:00,173.5,338.0,233.5,46.08,279.65,49.4,8.5,4.65,3.45,0.85,5.03,,64.97,0.3,209.32,3.12,983.2,,31.05,0.0
2020-10-13 00:00:00,2020-10-13 01:00:00,172.75,326.25,230.32,44.33,274.77,56.17,7.33,4.2,5.6,0.8,5.1,,65.03,0.6,230.4,3.02,982.98,,30.95,0.0
2020-10-13 01:00:00,2020-10-13 02:00:00,167.25,318.0,161.55,35.08,196.62,68.57,7.58,3.47,18.95,0.85,5.5,,66.95,0.4,233.03,3.05,982.77,,30.65,0.0
2020-10-13 02:00:00,2020-10-13 03:00:00,171.25,290.75,75.8,35.8,111.6,62.8,12.2,2.1,22.7,0.78,5.48,,65.2,0.47,140.4,3.25,982.7,,30.85,0.0
2020-10-13 03:00:00,2020-10-13 04:00:00,176.25,290.0,46.7,36.08,82.8,66.0,15.43,1.82,13.5,0.65,5.38,,65.32,0.45,218.12,3.1,982.62,,30.78,0.0
2020-10-13 04:00:00,2020-10-13 05:00:00,190.0,284.75,17.1,30.32,47.45,67.57,12.8,1.1,8.75,0.57,4.9,,68.1,0.4,174.93,3.17,982.67,,30.63,0.0
2020-10-13 05:00:00,2020-10-13 06:00:00,189.75,258.5,6.18,25.62,31.82,72.8,5.75,0.8,8.72,0.43,2.97,,72.22,0.35,241.95,3.05,982.95,,30.27,0.0
2020-10-13 06:00:00,2020-10-13 07:00:00,179.25,235.25,35.17,28.52,63.9,80.97,5.42,1.0,6.15,0.4,2.95,,73.05,0.5,164.03,10.95,983.62,,30.47,0.0
2020-10-13 07:00:00,2020-10-13 08:00:00,172.75,262.75,35.3,28.12,63.47,84.15,7.65,0.95,5.2,0.4,2.77,,68.93,1.0,138.4,72.5,984.47,,31.22,0.0
2020-10-13 08:00:00,2020-10-13 09:00:00,154.5,262.75,6.42,23.68,29.93,84.88,6.02,0.57,7.23,0.35,1.92,,64.52,1.52,123.5,174.85,985.15,,32.1,0.0
2020-10-13 09:00:00,2020-10-13 10:00:00,139.25,240.0,1.58,18.05,19.55,86.45,6.82,0.55,12.65,0.3,1.15,,61.08,1.03,122.08,221.62,985.52,,32.85,0.0
2020-10-13 10:00:00,2020-10-13 11:00:00,141.25,247.25,0.78,17.27,18.05,91.0,9.38,0.53,19.9,0.3,1.2,,56.38,0.55,150.18,388.98,985.57,,33.7,0.0
2020-10-13 11:00:00,2020-10-13 12:00:00,136.75,250.75,0.62,14.07,14.7,105.5,7.67,0.47,26.5,2.1,2.9,,53.55,0.7,129.7,437.88,985.27,,34.42,0.0
2020-10-13 12:00:00,2020-10-13 13:00:00,136.75,247.75,0.6,12.12,11.95,90.8,7.45,1.03,31.1,,,,51.2,0.7,142.1,416.6,984.6,,34.88,0.0
2020-10-13 13:00:00,2020-10-13 14:00:00,119.75,225.25,,9.07,8.2,84.52,5.58,0.75,43.57,3.25,3.8,,48.52,0.72,124.08,376.9,983.73,,35.12,0.0
2020-10-13 14:00:00,2020-10-13 15:00:00,83.5,172.5,,,,96.38,3.7,0.7,40.25,1.5,1.55,,,,,,,,,
2020-10-13 15:00:00,2020-10-13 16:00:00,70.0,153.25,2.1,10.95,10.52,68.25,3.33,0.77,28.0,0.83,0.93,,50.2,0.5,232.1,129.8,982.5,,34.6,0.0
2020-10-13 16:00:00,2020-10-13 17:00:00,80.75,144.5,,,,,,,24.42,0.25,0.45,,53.02,0.15,200.6,78.88,982.5,,34.2,0.0
2020-10-13 17:00:00,2020-10-13 18:00:00,87.5,154.75,,,,,,,18.18,0.25,0.68,,56.47,0.5,137.65,15.5,982.65,,33.55,0.0
2020-10-13 18:00:00,2020-10-13 19:00:00,97.5,206.0,4.0,32.5,36.6,54.4,7.0,1.2,11.1,0.4,2.1,,58.33,0.85,118.7,3.35,983.05,,33.42,0.0
2020-10-13 19:00:00,2020-10-13 20:00:00,120.5,265.25,4.0,33.03,37.5,50.25,10.27,1.4,7.35,0.7,4.03,,62.15,0.78,73.5,3.4,983.65,,32.92,0.0
2020-10-13 20:00:00,2020-10-13 21:00:00,140.0,299.25,3.65,22.05,25.73,41.25,10.47,1.4,13.93,0.73,4.83,,59.03,1.35,61.95,3.5,984.25,,33.4,0.0
2020-10-13 21:00:00,2020-10-13 22:00:00,141.5,301.0,4.65,30.6,35.25,38.5,6.4,1.62,5.55,0.6,3.7,,61.0,1.1,102.98,3.4,984.5,,33.02,0.0
2020-10-13 22:00:00,2020-10-13 23:00:00,145.75,303.0,5.28,31.8,37.1,41.58,10.28,1.3,6.28,0.67,4.2,,60.5,1.42,102.05,3.4,984.48,,32.95,0.0
2020-10-13 23:00:00,2020-10-14 00:00:00,143.75,288.5,3.85,23.98,27.85,50.35,10.63,0.97,11.38,0.5,4.27,,59.92,1.12,103.05,3.35,984.4,,32.77,0.0
2020-10-14 00:00:00,2020-10-14 01:00:00,144.0,246.5,4.28,22.33,26.55,76.1,14.55,0.85,6.92,0.43,3.2,,63.1,0.75,172.18,3.12,984.33,,32.28,0.0
2020-10-14 01:00:00,2020-10-14 02:00:00,150.25,218.25,5.4,25.2,30.57,77.47,12.2,0.9,,0.5,2.55,,65.65,0.27,220.33,3.0,984.08,,32.0,0.0
2020-10-14 02:00:00,2020-10-14 03:00:00,132.0,196.75,9.0,23.4,32.4,69.4,6.4,0.8,2.7,0.45,2.6,,68.12,0.45,231.07,3.0,983.92,,31.75,0.0
2020-10-14 03:00:00,2020-10-14 04:00:00,128.5,182.75,16.65,27.32,43.82,60.73,6.97,0.85,1.7,0.43,2.15,,69.45,0.35,243.72,3.03,984.1,,31.55,0.0
2020-10-14 04:00:00,2020-10-14 05:00:00,123.25,177.25,25.75,27.12,52.88,44.33,7.72,0.93,2.93,0.38,2.0,,69.97,0.33,242.68,3.02,984.4,,31.53,0.0
2020-10-14 05:00:00,2020-10-14 06:00:00,111.5,169.0,13.97,24.55,38.55,36.62,8.9,0.8,3.25,0.3,1.8,,69.62,0.42,239.4,2.98,985.02,,31.45,0.0
2020-10-14 06:00:00,2020-10-14 07:00:00,117.0,168.25,37.9,24.92,62.73,43.12,8.8,1.0,2.75,0.32,1.85,,71.6,0.45,248.77,8.82,985.8,,31.3,0.0
2020-10-14 07:00:00,2020-10-14 08:00:00,149.75,212.75,51.92,24.27,76.17,56.92,8.78,1.23,3.2,0.53,2.25,,71.62,0.45,328.68,38.62,986.65,,31.5,0.0
2020-10-14 08:00:00,2020-10-14 09:00:00,220.25,310.75,38.77,31.27,70.1,108.22,12.95,1.58,3.92,0.78,2.72,,69.08,0.55,153.15,106.18,987.38,,32.2,0.0
2020-10-14 09:00:00,2020-10-14 10:00:00,310.0,417.5,11.5,29.57,41.05,114.2,16.88,1.32,9.85,0.93,2.85,,62.4,0.97,65.43,193.62,987.62,,33.05,0.0
2020-10-14 10:00:00,2020-10-14 11:00:00,250.5,365.25,5.12,24.18,29.27,109.2,16.62,1.08,21.57,0.67,2.38,,56.2,0.73,101.95,304.3,987.48,,34.08,0.0
2020-10-14 11:00:00,2020-10-14 12:00:00,199.25,284.25,3.95,16.35,20.35,108.95,13.77,0.83,32.8,0.55,2.15,,51.38,0.62,36.23,405.98,987.05,,34.8,0.0
2020-10-14 12:00:00,2020-10-14 13:00:00,142.0,247.25,3.55,8.3,11.85,73.75,10.83,0.77,41.3,0.43,1.62,,50.08,0.85,111.42,295.48,986.1,,34.72,0.0
2020-10-14 13:00:00,2020-10-14 14:00:00,117.0,216.75,3.53,5.53,9.05,54.0,9.55,0.57,46.88,0.35,1.4,,46.65,1.23,33.05,318.62,985.08,,35.02,0.0
2020-10-14 14:00:00,2020-10-14 15:00:00,104.5,196.0,3.25,4.2,7.45,54.4,9.38,0.58,48.7,0.3,1.0,,46.55,1.17,17.3,237.9,984.2,,35.03,0.0
2020-10-14 15:00:00,2020-10-14 16:00:00,102.0,196.5,3.55,4.67,8.22,55.35,8.62,0.53,48.15,0.3,1.1,,47.4,1.58,20.03,139.9,983.75,,34.62,0.0
2020-10-14 16:00:00,2020-10-14 17:00:00,100.75,196.5,3.5,6.5,10.03,79.12,8.18,0.53,31.55,0.3,1.35,,50.72,1.23,29.12,60.6,983.7,,33.98,0.0
2020-10-14 17:00:00,2020-10-14 18:00:00,107.25,218.75,3.73,12.72,16.45,81.4,7.25,0.75,19.9,0.32,1.85,,56.03,0.78,97.72,10.85,983.7,,32.92,0.0
2020-10-14 18:00:00,2020-10-14 19:00:00,117.25,232.5,4.05,28.9,32.88,74.9,6.02,1.27,7.85,0.53,3.73,,58.8,0.45,102.65,3.25,983.97,,32.35,0.0
2020-10-14 19:00:00,2020-10-14 20:00:00,139.5,283.5,13.3,41.85,55.12,71.33,6.1,1.73,2.18,0.93,5.17,,60.9,0.33,11.5,3.17,984.5,,32.0,0.0
2020-10-14 20:00:00,2020-10-14 21:00:00,150.0,313.75,45.02,43.73,88.72,51.85,7.55,2.2,2.03,1.18,7.83,,62.85,0.62,172.62,3.1,984.92,,31.85,0.0
2020-10-14 21:00:00,2020-10-14 22:00:00,151.5,330.25,41.33,44.5,85.62,45.08,8.77,2.2,1.75,0.9,7.15,,62.08,0.8,96.58,3.23,985.33,,31.85,0.0
2020-10-14 22:00:00,2020-10-14 23:00:00,159.25,305.75,17.97,40.95,58.93,49.62,12.1,1.95,2.75,1.1,6.0,,59.6,0.85,99.9,3.3,985.67,,31.85,0.0
2020-10-14 23:00:00,2020-10-15 00:00:00,176.5,292.5,6.9,27.53,34.4,52.92,12.13,1.32,4.97,1.0,4.08,,59.6,0.63,102.0,3.25,985.72,,31.82,0.0
2020-10-15 00:00:00,2020-10-15 01:00:00,229.5,312.75,7.77,26.38,32.83,76.67,12.85,1.12,2.53,0.78,2.62,,59.55,0.78,30.58,3.35,985.77,,31.6,0.0
2020-10-15 01:00:00,2020-10-15 02:00:00,347.75,395.75,9.75,25.07,34.77,95.62,15.7,1.15,6.25,0.73,1.88,,61.77,0.82,17.97,3.33,985.58,,31.37,0.0
2020-10-15 02:00:00,2020-10-15 03:00:00,409.25,432.25,10.1,21.8,31.9,87.5,9.2,1.0,1.88,0.67,1.82,,64.08,0.55,258.9,3.15,985.27,,31.08,0.0
2020-10-15 03:00:00,2020-10-15 04:00:00,342.75,369.25,12.27,21.53,33.73,75.75,8.32,0.92,2.0,0.6,1.8,,64.95,0.53,314.97,3.05,985.33,,30.88,0.0
2020-10-15 04:00:00,2020-10-15 05:00:00,300.5,326.25,6.8,15.17,21.95,61.33,9.47,0.78,3.9,0.55,1.58,,62.13,1.0,101.0,3.2,985.48,,31.02,0.0
2020-10-15 05:00:00,2020-10-15 06:00:00,274.25,317.75,4.1,13.25,17.33,59.35,11.78,0.72,5.35,0.5,1.23,,63.1,0.65,174.15,3.17,985.92,,30.62,0.0
2020-10-15 06:00:00,2020-10-15 07:00:00,295.25,336.75,50.97,21.2,72.1,59.92,10.85,1.05,2.7,0.6,1.5,,68.25,0.38,211.5,11.4,986.63,,30.38,0.0
2020-10-15 07:00:00,2020-10-15 08:00:00,275.25,341.0,49.45,25.05,74.65,62.55,11.05,1.05,2.82,0.65,1.83,,64.05,0.45,262.15,71.7,987.4,,31.05,0.0
2020-10-15 08:00:00,2020-10-15 09:00:00,260.5,341.75,33.57,35.4,69.62,82.82,14.47,1.05,2.93,0.58,1.6,,57.8,0.42,282.95,158.55,988.0,,32.22,0.0
2020-10-15 09:00:00,2020-10-15 10:00:00,280.5,345.25,9.53,29.45,39.1,85.75,16.67,0.78,14.35,0.57,1.78,,51.15,0.28,166.7,169.55,988.25,,33.48,0.0
2020-10-15 10:00:00,2020-10-15 11:00:00,235.0,319.75,4.47,29.67,34.1,85.38,15.4,0.82,27.88,0.47,1.6,,46.42,0.33,232.3,435.48,988.08,,34.55,0.0
2020-10-15 11:00:00,2020-10-15 12:00:00,212.5,297.0,3.92,23.0,26.95,80.78,13.88,0.6,37.8,0.5,1.58,,42.12,0.83,284.05,532.03,987.48,,35.17,0.0
2020-10-15 12:00:00,2020-10-15 13:00:00,140.75,224.0,3.9,12.75,16.65,53.98,10.93,0.52,42.1,0.35,1.1,,36.45,1.15,242.08,547.05,986.62,,35.58,0.0
2020-10-15 13:00:00,2020-10-15 14:00:00,71.0,146.25,3.7,4.8,8.48,37.0,9.3,0.3,40.75,0.15,1.07,,34.65,1.35,341.12,487.72,985.6,,35.65,0.0
2020-10-15 14:00:00,2020-10-15 15:00:00,58.25,130.25,3.48,4.17,7.6,36.47,10.95,0.2,39.4,0.12,1.1,,33.08,1.52,266.62,425.77,984.88,,35.65,0.0
2020-10-15 15:00:00,2020-10-15 16:00:00,42.75,108.5,3.48,4.7,8.18,33.87,13.6,0.2,39.12,0.12,0.82,,33.67,1.8,8.82,276.03,984.4,,35.38,0.0
